name,x,y,time_in,time_out
iojkyupk,0.206,0.221,546,1551
rhswsnfk,0.735,0.873,19,1144
zsnozmwj,0.222,0.304,21,546
ssndwqek,0.542,0.589,579,1430
rcperaye,0.769,0.197,428,1685
amqzrnut,0.192,0.635,963,1079
ezgrhzvs,0.444,0.626,773,1693
fbbdcddo,0.272,0.034,367,1235
lnnvkgcb,0.684,0.301,887,1117
epnlbvsq,0.078,0.474,660,1421
vmkyhyrz,0.81,0.438,662,1918
fwljwfgx,0.613,0.237,679,1149
pykqmnqx,0.43,0.389,744,765
yqsyhiyn,0.963,0.369,81,1805
nemxvvoq,0.565,0.407,681,1295
wpiuexxd,0.823,0.863,43,1668
hfmsased,0.511,0.833,863,1643
xdhzkcsr,0.383,0.856,779,1457
sgcwblbs,0.085,0.569,110,1898
nxmydjwm,0.814,0.544,169,1280
efvwtyty,0.58,0.955,355,1289
qgykognv,0.797,0.729,18,1537
rkbqepmy,0.4,0.055,674,761
sozxobbj,0.274,0.594,684,822
jnqneajj,0.872,0.98,438,615
bapgyzkj,0.561,0.349,938,1462
zjygwpao,0.65,0.117,205,1270
zkaallqc,0.893,0.471,744,1575
wdrrjvxz,0.671,0.85,718,963
uozoaedh,0.028,0.74,433,980
tcutwwyq,0.906,0.58,570,1528
yvlfkueg,0.714,0.831,780,1033
ippizkqn,0.688,0.275,672,837
sabgsiad,0.025,0.46,476,1578
eddpdxfg,0.651,0.748,667,1338
cpbfjsrv,0.24,0.358,565,1908
cmaymfzk,0.588,0.993,393,730
gwznnyjw,0.241,0.549,965,1128
yhlocluw,0.487,0.593,311,1318
qlstcjns,0.14,0.27,112,736
djnclxpz,0.045,0.926,376,1384
xzizvwqz,0.842,0.342,857,1921
iwmjkzli,0.109,0.369,185,1321
nznhsjyc,0.53,0.069,544,571
tdzhkgqq,0.998,0.739,829,1556
tqchixoz,0.536,0.366,917,1040
jutgvzqy,0.452,0.759,70,1002
mrnodgzd,0.027,0.019,819,1137
lkrmbamj,0.38,0.716,988,1502
hqxgdkum,0.46,0.701,112,1549
ylhgbbxq,0.457,0.283,226,684
qzrwphix,0.807,0.118,499,1810
cnacettd,0.811,0.249,94,487
cmuuveoz,0.892,0.022,598,1994
gsexykum,0.069,0.944,841,1310
tprcolor,0.066,0.195,132,785
ggcbusjz,0.177,0.091,226,560
kgglhnak,0.922,0.251,213,1916
hxktsrva,0.751,0.556,997,1947
mdmlbfob,0.798,0.435,982,1058
zcjtqiwv,0.589,0.809,288,1646
pxzfuwnt,0.721,0.768,896,1896
alrvjavp,0.199,0.131,962,1127
cibkytyp,0.901,0.8,34,967
sjueakrr,0.507,0.207,221,1847
scqdenye,0.835,0.806,648,1938
sgdvzzkj,0.592,0.752,346,1795
pxqwlgpl,0.412,0.132,833,983
xneydcdl,0.738,0.991,305,1530
philyzad,0.372,0.677,466,837
vgnitama,0.765,0.65,219,1475
izfsxfct,0.844,0.861,846,1503
osyivgpf,0.914,0.624,743,1840
tndguoaj,0.563,0.888,107,1731
jrsccxgj,0.309,0.504,631,901
rdzwnibn,0.1,0.227,971,1525
znjgmqfk,0.004,0.634,181,1953
ostcjztj,0.546,0.1,810,1048
duignqda,0.805,0.597,408,1891
dbguuhxs,0.383,0.636,294,508
hsphbfvz,0.953,0.14,664,1858
isrgkydz,0.825,0.047,903,1277
cfbvjfzv,0.22,0.991,13,1000
nscjyaqm,0.558,0.108,989,1051
haphaibc,0.048,0.091,27,1853
sulspfpx,0.09,0.603,16,1021
ktzclcek,0.813,0.462,857,1490
qkjzlfvg,0.332,0.616,924,1851
kmmxmcoq,0.566,0.124,80,462
dcengakk,0.656,0.192,796,1891
yuuepwrl,0.673,0.618,48,525
wyiekcop,0.833,0.4,649,1926
wvvijsvg,0.55,0.82,4,489
nspnwiuw,0.204,0.237,848,1369
ljhwxbjp,0.916,0.398,649,1782
ohftmpho,0.892,0.96,14,792
kqbnvycy,0.2,0.013,306,1667
lkkwukaf,0.883,0.417,414,732
tshglezf,0.796,0.863,155,286
jmkurkdh,0.238,0.453,25,329
fxludayz,0.659,0.992,987,1104
ohqhbdlg,0.191,0.073,586,1476
eqjeqdqo,0.912,0.945,688,938
edctygzm,0.64,0.734,836,1146
ebwozwxu,0.097,0.613,679,1249
zruebfjq,0.795,0.144,93,1631
ystfpimj,0.665,0.973,132,1680
pnhynvtd,0.918,0.644,439,1934
kbtexgfk,0.204,0.123,335,1995
gavrrsna,0.446,0.541,734,1371
ycooazjd,0.147,0.227,582,1260
dwcgvldn,0.663,0.685,559,1832
yyeqyzgb,0.306,0.643,20,829
vzqdaxbj,0.01,0.818,816,872
jqsvyqhb,0.248,0.034,531,751
ctymhose,0.225,0.631,958,1413
ghwjhqwx,0.532,0.897,854,1244
zaeapmpa,0.318,0.59,232,538
ejyyzuhw,0.812,0.102,415,468
gverftge,0.17,0.345,217,1627
dximchmb,0.216,0.979,766,842
ywuuqtum,0.844,0.406,392,799
eojsbydp,0.1,0.312,677,1943
mdaoizfj,0.448,0.139,100,1144
kqbogudp,0.613,0.09,152,1024
fchxebee,0.019,0.98,363,1605
lwfycbpf,0.97,0.371,939,1432
jjrlotpy,0.775,0.074,202,527
ehpbxeoi,0.279,0.312,354,1666
ooevjgbw,0.206,0.611,689,1421
fvaxcsxd,0.199,0.388,215,754
bgdcjxwr,0.637,0.501,864,1011
etfmslah,0.566,0.579,912,1499
tpefzvon,0.303,0.794,490,1872
mlykqwjv,0.05,0.473,217,1027
qcdujlkp,0.128,0.919,725,1444
dzbkjdsh,0.341,0.641,690,1437
sqfcdrki,0.78,0.89,800,1202
rdgkihuu,0.029,0.806,169,1138
xcxnmsrn,0.582,0.667,599,1854
lmqyhmaj,0.999,0.915,688,1957
nwzhmnsm,0.661,0.696,107,226
zvyyezah,0.08,0.012,291,826
saeybrhy,0.879,0.545,929,1188
cxcqjjji,0.338,0.706,708,826
lnnkzbhr,0.662,0.706,378,1150
htwfcauh,0.123,0.853,499,1631
iefqnnnb,0.39,0.933,233,1758
pshlvfvk,0.002,0.8,724,1457
vmpememq,0.769,0.712,170,719
ggjzkwvq,0.155,0.423,782,1618
ravkltck,0.559,0.531,806,1228
amtnysxo,0.221,0.588,740,756
gaamfjod,0.423,0.866,335,1135
czlgtruv,0.571,0.895,7,1502
dopxfzoi,0.205,0.656,254,606
lezjenjr,0.796,0.539,787,1331
bfnknspn,0.279,0.516,51,559
kmksypis,0.162,0.031,699,1111
nmyudqar,0.269,0.771,52,1465
mrxnccjc,0.484,0.56,965,1559
idujmney,0.032,0.097,747,1251
nmfbiwaa,0.083,0.335,323,955
vrrpjrfb,0.94,0.382,136,376
ynuouifz,0.838,0.195,598,1496
nrptohif,0.014,0.952,340,1350
witxinoj,0.124,0.268,920,1429
lvnqxywb,0.235,0.575,981,1249
yohvwoat,0.565,0.036,89,1876
sxvuorkn,0.713,0.049,866,1854
rjybxuxn,0.734,0.04,458,508
diuflpjv,0.027,0.36,437,1774
vrlcgiqv,0.971,0.043,761,1050
xmvworxa,0.727,0.738,29,1890
qcclflwf,0.117,0.708,142,1799
izeioohh,0.461,0.589,730,1544
enmhajxx,0.36,0.734,329,1137
plavuvni,0.613,0.811,583,1947
orxfpxox,0.989,0.235,414,1755
tfeozjjp,0.106,0.745,939,1212
juryxrnc,0.816,0.252,672,676
ajgxqcbs,0.616,0.92,675,1334
hsuevcgi,0.369,0.767,561,1436
bucuvtyr,0.023,0.842,188,1374
yrvfbwld,0.87,0.783,778,1022
ocrmryom,0.926,0.822,824,1132
unetefbl,0.093,0.903,647,1791
ooqmhyiy,0.511,0.485,352,1344
ztykehhi,0.109,0.544,810,868
rxzrrutw,0.923,0.483,193,575
kmrldxoe,0.128,0.9,861,1041
doqwemxp,0.062,0.161,786,1068
rsjjxhkd,0.004,0.379,850,1476
qnuqkfrb,0.823,0.586,916,1071
pspyaynd,0.411,0.826,38,971
zrtnmwtt,0.4,0.048,73,259
kttjyvtj,0.748,0.145,745,1456
erlwghpw,0.498,0.378,716,1578
ltojpyto,0.925,0.477,953,1196
dgqmgkvb,0.196,0.539,411,1209
trujawuc,0.744,0.629,408,1304
mmlzkzir,0.709,0.374,7,639
yecrdaki,0.897,0.255,418,598
ofekysel,0.184,0.847,460,1988
wgnfgnae,0.537,0.242,84,1064
qdltsxnh,0.074,0.394,614,1139
zgiquebb,0.814,0.802,578,1303
cqnfkksa,0.454,0.57,26,1805
fgsxfcog,0.287,0.714,213,1193
nkyqunsz,0.595,0.931,472,1623
fptdgvwh,0.137,0.222,378,1334
grtvyzio,0.707,0.989,942,1986
avlputsx,0.997,0.548,45,122
nonmkkax,0.007,0.686,122,1510
ibassyqy,0.131,0.748,685,1815
iobboyfd,0.869,0.323,101,1996
xfsvbodv,0.074,0.842,341,1356
adtrdyiz,0.308,0.246,9,723
qhtypznl,0.772,0.545,549,1104
cjvuepwa,0.722,0.475,368,1580
zreytgvi,0.63,0.232,605,1198
woiejnta,0.694,0.034,924,990
cyocybii,0.864,0.779,507,1514
zictzfse,0.958,0.513,56,676
taaqmbvk,0.45,0.142,115,578
olfikxjn,0.159,0.407,621,849
ilhyjdsw,0.517,0.455,761,1604
lramfotl,0.435,0.766,747,1346
eakdelkz,0.927,0.049,339,454
wyhinuaz,0.465,0.406,70,1141
xobbdraw,0.385,0.285,755,1358
dmqxvqxa,0.097,0.423,320,466
ktuwfgwd,0.94,0.415,882,1083
kprvqktk,0.034,0.485,966,1982
uwcbeldh,0.998,0.353,557,1966
xqkinrjo,0.676,0.551,271,1991
hyaahbof,0.586,0.577,162,430
nrhlxhth,0.171,0.099,579,1738
qajleibx,0.701,0.441,320,739
svzejqbj,0.123,0.065,176,1462
ouklmacl,0.175,0.462,469,499
icvoslhe,0.779,0.682,762,1975
umbqyypg,0.319,0.909,473,610
lgimcgcd,0.247,0.913,303,526
xpzttceh,0.807,0.76,846,1631
gpciorwr,0.24,0.553,955,1853
ukiczjmw,0.794,0.843,322,858
oemwdpwq,0.655,0.266,614,1208
lvbulvni,0.761,0.254,885,1577
rmxeiuvv,0.119,0.257,389,671
scrrivjw,0.725,0.092,756,1429
gywxkbhf,0.822,0.206,261,1313
emsccgmq,0.178,0.328,537,1986
cdslsnkt,0.044,0.657,759,1326
cxyispra,0.614,0.44,431,1797
iypeofvf,0.855,0.089,870,1460
bufprsdm,0.82,0.331,361,827
ybrjhodc,0.881,0.819,428,522
tnooouql,0.35,0.424,599,1075
itxslgjp,0.639,0.24,259,1562
rrgdimpj,0.986,0.042,499,1918
votzkkej,0.734,0.493,651,1657
veetcekv,0.125,0.854,222,1086
dwkflqeh,0.737,0.393,448,1393
jgaedlnw,0.778,0.415,869,1362
lptrvncx,0.601,0.414,984,1213
evnozmss,0.106,0.86,363,948
hfohkyeb,0.773,0.615,727,1644
glfsuqxv,0.82,0.771,93,1431
yhzgstrr,0.736,0.373,245,650
poobyssy,0.058,0.181,2,1544
htzygygk,0.811,0.1,544,1433
gxieczyr,0.894,0.001,160,739
vrcpbabe,0.113,0.932,196,1744
tsqeasab,0.676,0.676,567,1258
blypdloi,0.756,0.629,830,986
fqlwxwqx,0.731,0.697,380,1581
hyhvxhkl,0.841,0.502,161,1000
rhybmdqc,0.471,0.28,702,1216
jiqgtmyn,0.705,0.472,766,976
kjoshmjy,0.174,0.142,346,578
cvlxuwuo,0.797,0.369,121,372
epilvxtm,0.099,1.0,695,1306
kqydgkak,0.554,0.869,493,1369
pwqliuzz,0.174,0.918,666,871
mvbdxmee,0.624,0.053,217,1897
lkgubipg,0.406,0.568,471,879
wmlvqdky,0.512,0.149,107,451
ncobluke,0.757,0.91,744,1173
fbbfhbix,0.86,0.468,740,1109
mwlsglzb,0.988,0.499,672,1494
qjevgzzo,0.666,0.329,198,585
bavaakvp,0.155,0.885,669,1995
yvzjfywk,0.666,0.963,153,263
mskakncd,0.922,0.263,387,862
ajzzcayn,0.224,0.383,244,1790
dceenafy,0.114,0.763,934,1459
ldqokqsn,0.602,0.183,992,1184
bsexvgta,0.231,0.629,490,1978
qzwudtvq,0.068,0.377,769,1512
hbygtwno,0.856,0.363,1,1738
ejjhbuvs,0.414,0.648,807,1983
kbxlsxoq,0.705,0.828,184,1764
ojwzbfia,0.19,0.539,78,744
rlbyqwcz,0.159,0.67,476,1609
waatrsva,0.12,0.729,930,1203
lmcioaqc,0.598,0.774,978,1129
ejmssxsu,0.545,0.371,957,1773
czwvzljc,0.983,0.614,999,1257
pbgbashm,0.03,0.018,335,1376
pwbdxkuy,0.792,0.664,853,1860
ffritqph,0.518,0.931,289,1839
vdaclwlh,0.634,0.922,277,1806
dwtdldjf,0.821,0.122,460,1573
nmapnsxu,0.342,0.44,34,423
lgshwdrf,0.415,0.597,387,1723
zwqrbaca,0.12,0.052,453,1423
lnnbwnjs,0.314,0.502,406,1299
fnddjbeq,0.849,0.22,947,1267
dcqbxjgc,0.375,0.06,311,557
yzzvdiab,0.589,0.492,614,1462
ucybfseh,0.323,0.953,894,1746
cgjomwcs,0.489,0.834,20,665
wtaowfog,0.721,0.976,571,1840
ieefcslq,0.849,0.982,134,610
bvghfstc,0.506,0.004,499,731
wlflefac,0.791,0.883,85,678
vqymxutf,0.155,0.786,84,1164
oksgyfgj,0.706,0.124,963,1140
jbbokoce,0.174,0.667,350,836
uhaxrlgk,0.425,0.481,857,1027
zeqmedzi,0.141,0.823,39,494
bxkbontk,0.312,0.445,361,591
hmwkeopt,0.479,0.927,795,957
araaagpi,0.77,0.964,542,1828
ydkqnzgu,0.231,0.435,221,1022
astwlmkk,0.8,0.643,180,1576
wrdaqckq,0.24,0.295,907,951
obbaqfds,0.242,0.72,532,751
rdmmortp,0.893,0.817,225,850
fvqzcxer,0.32,0.202,878,1225
pjxemwdk,0.112,0.533,712,970
otgddbmc,0.719,0.323,550,1050
kjxhhxvv,0.944,0.455,287,932
qlojficd,0.531,0.404,374,1155
weedhwuy,0.665,0.209,649,1298
eajypajs,0.98,0.167,15,1281
dtxkhenh,0.545,0.671,349,1920
osdnmilc,0.437,0.514,883,973
dsplwxnm,0.829,0.479,500,1289
ciqghvlt,0.021,0.393,379,1403
ywtwgjij,0.444,0.196,463,1492
vdhxepyx,0.088,0.307,416,594
hciwkoup,0.088,0.541,995,1873
ksidbusw,0.55,0.764,430,1293
hmfsvkfx,0.614,0.536,304,1125
qbsvvgry,0.194,0.022,775,1408
eudqupbq,0.015,0.898,67,558
nfpxkkzh,0.088,0.977,990,1327
yryvrspd,0.891,0.986,216,772
zfdrpkrh,0.367,0.742,262,1994
fisjrkry,0.824,0.009,775,955
ducifvcz,0.323,0.194,912,1625
mdjuzsdz,0.506,0.07,752,1642
ulhjqtij,0.801,0.729,663,1342
cehwxkvv,0.558,0.627,374,625
scmqjwsk,0.944,0.607,589,644
xkqfphfa,0.646,0.265,133,462
lgjoqsfv,0.569,0.586,652,716
olohebpr,0.779,0.519,776,1755
twuqmnvw,0.147,0.674,972,1489
xibmvrit,0.898,0.6,121,1808
dhxzjrgx,0.689,0.893,615,1370
okzvtzxj,0.629,0.553,245,748
rwzoccld,0.763,0.774,163,314
lfxjwkmp,0.397,0.382,799,1839
xydxvrmr,0.068,0.379,160,1872
fphwhtvd,0.602,0.692,2,1877
yczchsgo,0.66,0.316,73,1917
evfndclx,0.811,0.737,50,1388
vtqyxvhi,0.759,0.055,445,835
ybmzqkkp,0.966,0.141,557,1118
xvpvqzyo,0.836,0.68,75,641
crjxtnrz,0.853,0.788,96,357
vmwfecdw,0.404,0.574,28,1838
awqdsywt,0.919,0.748,605,1279
owgxkxlv,0.78,0.261,561,1938
msrmzjiy,0.083,0.006,821,1271
hshbvfct,0.306,0.494,979,1295
nntwxsod,0.137,0.063,735,773
imdkogvy,0.355,0.817,965,1930
atqxtkfs,0.405,0.395,789,1528
svldxvnf,0.046,0.765,711,863
jbemjkzk,0.963,0.005,660,738
loecywhe,0.434,0.847,641,1948
yvrwixgz,0.985,0.013,990,1884
eivqshup,0.755,0.462,947,1079
suhyrmln,0.762,0.507,547,1875
sdhmxjew,0.468,0.902,718,806
tvxwphhp,0.343,0.12,349,1342
iyijsmji,0.01,0.436,813,1675
rljdlmim,0.642,0.321,357,1112
vqqfhunl,0.769,0.678,68,1732
hrnwwfaq,0.464,0.548,825,1721
hzokgtql,0.916,0.264,827,1880
bbgvtzuf,0.285,0.606,720,1519
pagygecf,0.566,0.452,936,1360
qkagxogc,0.138,0.296,401,1680
qpxaftar,0.489,0.2,256,1548
yzfaejpc,0.795,0.564,436,857
zlhrmlkz,0.33,0.549,56,685
fvzadwcu,0.208,0.155,809,1608
awmzovfq,0.011,0.187,641,809
xxeuqmyj,0.518,0.084,702,1687
eukpxarq,0.126,0.035,574,1340
aimwfxta,0.89,0.279,487,1350
qapivlxi,0.438,0.604,637,949
xevkcvhd,0.616,0.673,857,969
lwgbbfao,0.441,0.135,822,1410
xbzdznvh,0.18,0.431,408,1471
kyiiecbc,0.167,0.847,848,1812
lcsowxgl,0.895,0.898,817,1736
xbyjecgw,0.918,0.753,728,1497
bhlslxok,0.134,0.641,269,413
hemzgzcl,0.222,0.169,273,1708
gbatefyd,0.994,0.558,999,1308
xnmacbtr,0.651,0.206,460,1507
fxvndlhz,0.731,0.847,463,1034
zyxjndbl,0.379,0.798,864,1512
mrdivylg,0.412,0.069,74,1523
imybjibi,0.574,0.398,10,1207
neygbyvb,0.303,0.193,591,1530
cdkkwklc,0.016,0.535,437,1610
xsofmgds,0.362,0.343,918,1367
byywtpgd,0.497,0.834,992,1518
nredwfkg,0.426,0.315,52,1040
gmepvfzj,0.984,0.861,113,1165
wxvbccej,0.301,0.777,100,1075
aaxgblid,0.048,0.765,264,1329
vinwolqi,0.182,0.762,978,1684
homcirwr,0.958,0.812,311,1476
abajijlt,0.401,1.0,62,146
keelbrou,0.193,0.935,173,1730
qwaalqtt,0.593,0.028,794,1119
zipidxmw,0.346,0.585,192,379
mugdrgjy,0.049,0.869,387,1406
oszdminj,0.016,0.12,479,1878
lhantcwo,0.866,0.436,951,973
blhaogfb,0.865,0.912,923,1766
aqojtxdx,0.019,0.845,23,108
gplckayf,0.104,0.643,667,1445
ffqoqovj,0.47,0.579,880,1489
naiyijwf,0.532,0.444,51,715
nbjrfmfp,0.973,0.952,928,1825
tegtcfqn,0.592,0.579,666,1125
mgzihfxq,0.914,0.676,568,1392
jvwmqhak,0.689,0.249,62,928
zzozmqon,0.186,0.882,480,1511
qvyobxzl,0.281,0.198,723,1098
eqfisrjs,0.369,0.037,602,1929
dfzoxnki,0.987,0.815,495,1543
ljcckfcx,0.48,0.546,800,1978
djzsbisk,0.332,0.321,235,1070
vfmxnovx,0.949,0.893,70,1956
eawfdztv,0.219,0.147,553,667
wmbmazss,0.236,0.124,691,1104
kekauubn,0.363,0.512,156,734
utvbxpmu,0.768,0.763,776,892
kjzteehj,0.82,0.908,766,925
jqyxhmwm,0.191,0.793,349,670
pbldydwh,0.339,0.509,175,407
mzhdnbpo,0.544,0.868,24,762
iqaqryzt,0.198,0.497,440,1837
snpcroxq,0.213,0.466,226,1793
vplgijed,0.31,0.612,800,1592
pyyszzzk,0.579,0.169,644,1530
zbfvrlha,0.69,0.896,233,317
ptwdhcgr,0.003,0.333,909,1397
uwpgvrxa,0.837,0.566,742,1937
pcbrmogk,0.649,0.603,871,1243
mkiikfss,0.681,0.938,703,1681
akmukvph,0.606,0.945,366,779
dnrtyoya,0.99,0.649,602,1501
iwounoiz,0.777,0.334,563,1891
gtqghraf,0.266,0.201,994,1329
kxmylqjl,0.925,0.75,517,954
olxgrlui,0.558,0.137,358,1015
oqkqeudm,0.845,0.332,308,1314
gcslbtnr,0.557,0.063,770,1262
ajllbhfc,0.68,0.358,178,1170
qeqdczip,0.856,0.829,566,680
cneqeycf,0.719,0.418,78,413
jaofwnnm,0.324,0.714,78,1318
yydqfhpm,0.265,0.591,553,906
fpturakg,0.248,0.972,997,1798
xdcjxffy,0.541,0.821,528,823
sahmmyeh,0.67,0.572,944,1417
fhfojfqu,0.519,0.642,396,1707
cqqncgrr,0.192,0.147,815,1858
lqymrcns,0.435,0.871,504,916
ukqtdvgb,0.887,0.533,413,966
crplmrtt,0.06,0.477,788,1415
mxeyxmwl,0.697,0.756,600,874
mddhaxcr,0.676,0.871,403,1254
mditjttg,0.735,0.907,600,1370
ksgyjotr,0.24,0.296,477,1162
ednsfjho,0.513,0.772,395,1707
fmvjzvpv,0.699,0.203,626,914
dchrhxqf,0.823,0.055,12,1829
dhwnlkim,0.327,0.246,829,1515
flrkumnj,0.367,0.535,584,1203
asyvnpnr,0.494,0.811,305,1148
vyzbwzcm,0.829,0.476,364,1019
fkoamogx,0.009,0.808,20,1221
rmksbpuq,0.66,0.488,199,216
vbvgephf,0.287,0.793,220,801
rhjoisdw,0.577,0.507,745,1726
nzmetdkc,0.895,0.935,161,571
hutenozu,0.621,0.471,900,1135
wkimlpsk,0.662,0.316,96,1569
dapyjpbk,0.547,0.55,272,1743
dxenaeit,0.968,0.014,398,1906
jyjsggdp,0.148,0.048,68,802
hprsxyth,0.215,0.048,476,853
ppnxgnyz,0.004,0.157,264,1669
jskxxyde,0.441,0.15,338,600
mqxacocw,0.386,0.552,217,823
ltrmhydo,0.215,0.871,897,1870
fhxzjzxq,0.774,0.691,49,1640
lqzbpwrm,0.242,0.659,879,1690
qkecyuyq,0.723,0.495,933,1582
mzkagkep,0.636,0.592,314,435
dyxcvwbl,0.327,0.973,376,1940
cmijgpxy,0.444,0.706,808,1377
iwxrvdru,0.229,0.106,938,1616
vrleegwg,0.797,0.646,440,1967
zlwwynow,0.469,0.159,572,1036
vfconojb,0.653,0.825,674,1612
itapokjj,0.965,0.612,364,498
dwwiyunp,0.493,0.359,874,952
ulkejvld,0.749,0.548,208,326
aaqvuzeg,0.835,0.883,244,389
lrplzldp,0.212,0.997,961,1035
gcvefzla,0.057,0.0,849,1229
rnyelzdy,0.386,0.216,345,1421
ltbxjzcw,0.477,0.902,611,788
dlbrhjnc,0.629,0.697,789,1429
domdrkwf,0.601,0.518,217,1834
gdojecuw,0.351,0.235,801,1937
hfpkooxl,0.275,0.209,519,1732
dkilmbyv,0.796,0.372,308,1692
fggxjcdi,0.474,0.657,319,744
bxswauwr,0.997,0.65,193,201
mfmejmcs,0.715,0.37,302,1204
ufhednbh,0.959,0.028,884,1780
bixpzoep,0.006,0.682,40,1196
tbhskbhn,0.291,0.528,387,1880
pkmwykqy,0.542,0.058,610,1090
njlbrrkm,0.808,0.301,893,1820
qbpkikhd,0.912,0.574,427,686
fxzgkgrm,0.853,0.861,704,1802
wnboapnf,0.353,0.69,931,990
vkjkkpeu,0.28,0.094,329,986
nwleawol,0.989,0.085,49,1317
gjbkuvkq,0.7,0.488,635,735
tlbkernq,0.913,0.595,881,1341
wimzymga,0.011,0.879,590,1187
bvhgzafk,0.451,0.895,125,1560
kdbgbuzw,0.009,0.893,976,1788
rcroypco,0.627,0.83,561,926
deuiicle,0.755,0.173,815,1234
hdsewsyl,0.26,0.663,766,1362
fjhkdjjm,0.523,0.863,660,1399
xtutuwyq,0.059,0.053,280,1976
ljgqbnhj,0.222,0.442,243,1042
rtlmqbob,0.649,0.395,26,336
svwajfvj,0.761,0.868,241,1694
apkztazx,0.469,0.989,817,1163
oltqneri,0.001,0.892,721,916
fzujcaeu,0.871,0.729,266,1366
gpvuqsto,0.261,0.103,467,1635
pzcebsuk,0.037,0.986,267,932
hthuimwt,0.985,0.991,87,1847
izmkigng,0.528,0.784,910,1334
nwxkxgwk,0.353,0.776,209,441
tazbetvd,0.339,0.993,47,404
zygsmtkq,0.98,0.528,627,802
aersqlsr,0.252,0.046,395,539
qovtwlyr,0.244,0.702,793,853
mwdvbtps,0.842,0.735,757,1210
wrkbqbef,0.307,0.686,93,195
oahzkwgz,0.488,0.042,489,1152
clsjuqsl,0.398,0.074,359,1182
hooxeoqk,0.952,0.651,290,1054
gicjucmc,0.257,0.484,247,1747
yhkqyvyn,0.344,0.858,713,1893
jfqrzqqy,0.862,0.065,910,1978
nbxaaoyu,0.834,0.376,38,74
hzshylvr,0.551,0.004,340,535
hogukrtz,0.796,0.476,637,680
dwpjmsbn,0.989,0.45,378,955
ncgrsssg,0.942,0.212,656,1900
tlwxiiju,0.259,0.148,218,891
yiqflcwc,0.175,0.897,784,1905
rkqvswks,0.605,0.898,320,768
kbztxysy,0.155,0.535,713,1099
nwbbdvay,0.746,0.423,795,1729
cmtokrul,0.918,0.52,56,1872
wactbtnc,0.955,0.418,390,1766
jayilnzp,0.443,0.164,659,1734
uvfjakgj,0.242,0.905,474,775
zwsftnkp,0.318,0.121,427,1723
rqkydabg,0.818,0.614,67,919
hphhwepz,0.564,0.903,146,1164
nztcqugm,0.011,0.83,912,1082
ywfkvips,0.031,0.841,590,1838
ouyqrjot,0.547,0.405,200,955
exkibomv,0.498,0.471,962,1797
zucthdxr,0.48,0.77,904,945
sosurrkr,0.569,0.91,428,611
nuxugucq,0.04,0.397,609,1757
zukievjf,0.597,0.047,666,1333
iiqqglmd,0.143,0.455,458,1800
bnjfozqy,0.299,0.604,957,1423
gyknxvmf,0.703,0.765,261,1740
onxejgkf,0.51,0.53,412,1376
kqroouci,0.367,0.994,734,1683
yeytchvh,0.204,0.42,48,245
hxyuqxwy,0.392,0.588,682,1907
vlxfadxk,0.558,0.331,920,1584
xnxnqzcc,0.584,0.681,465,1433
lpqsdrdh,0.148,0.784,140,218
lgbteicc,0.338,0.106,594,836
hdfdmpjf,0.798,0.694,573,1589
chbevpkz,0.172,0.613,649,825
crneazhy,0.658,0.511,327,1043
dnjqiijo,0.78,0.854,100,1871
nzfzooqa,0.192,0.007,694,1440
uazmytne,0.147,0.581,104,941
lqsojzhq,0.534,0.313,283,1721
djcxllna,0.829,0.638,951,1349
pocvpfkd,0.442,0.844,221,1606
kkhicdvg,0.36,0.832,965,1088
ktjqxsbg,0.743,0.61,801,1102
iadmtuda,0.943,0.013,227,744
eylcrwoo,0.19,0.956,696,886
hnewjoqj,0.217,0.126,391,1288
qvasbcrw,0.677,0.027,182,1364
wocuqser,0.897,0.922,643,1855
qocepftn,0.532,0.082,989,1868
dusvvjjh,0.012,0.578,729,792
nsdeblwa,0.037,0.887,404,1704
gkvragac,0.193,0.18,667,1965
twyecced,0.404,0.111,327,1760
pnedvrje,0.866,0.876,618,1717
hoekoczv,0.501,1.0,310,1293
btmvikun,0.242,0.727,764,1022
hbmhvylr,0.771,0.67,535,1623
xtqchgrs,0.555,0.264,807,1481
anzkqyxi,0.882,0.111,464,1009
vrxkgusd,0.217,0.671,420,769
sucvokxm,0.545,0.361,488,1322
dgzsaalt,0.59,0.771,803,898
okjrqcts,0.475,0.088,811,1673
yqnjqqfc,0.566,0.776,542,819
sewtrdyj,0.544,0.423,957,1066
ppiulrbs,0.754,0.81,269,1540
dqhxsbkv,0.898,0.668,240,922
ecbnmgog,0.751,0.794,624,919
ilsyovay,0.172,0.435,927,1492
qlblozyo,0.534,0.214,915,962
umvbovay,0.495,0.441,492,1207
ubbgpxvm,0.503,0.386,514,590
psceyunj,0.243,0.25,82,397
zxhotvmu,0.878,0.527,407,1394
tlkahgja,0.016,0.245,861,1361
hfgycsoi,0.7,0.675,924,1578
pnbaawxa,0.006,0.875,497,749
nqvyweog,0.725,0.113,401,1200
xoljzqxt,0.616,0.676,919,1887
ksnngsmz,0.814,0.61,990,1060
ivhivsvt,0.143,0.197,565,1246
xaglvzfw,0.169,0.696,645,684
supvqgqb,0.06,0.012,205,582
ncialniq,0.458,0.454,979,1427
hnqgfcsa,0.74,0.551,490,1196
otutzfif,0.708,0.369,555,1531
duhupwqi,0.21,0.819,409,576
drhtkskr,0.185,0.941,971,1677
wibcawus,0.03,0.546,599,843
