name,x,y,time_in,time_out
uwrtterc,0.509,0.1,244,1371
blqjplxr,0.435,0.052,141,1931
pmclrjzr,0.927,0.056,822,1422
ynnojvuw,0.042,0.005,522,1607
djgbzaca,0.559,0.636,930,1156
lgxizamg,0.729,0.464,603,1346
cmhmburr,0.413,0.341,234,931
bbqaiaji,0.025,0.092,150,460
fglzzato,0.27,0.6,464,506
zmonkebi,0.661,0.494,576,899
cotxulfg,0.859,0.574,458,1538
ieciufqd,0.553,0.576,659,928
qeozzepo,0.989,0.625,720,1556
joncqhev,0.475,0.502,647,1642
yynihdnf,0.015,0.598,687,1714
iqaqehtm,0.526,0.108,389,754
pgohpwjt,0.484,0.093,119,1116
jftxncqh,0.066,0.768,131,670
chdmojhq,0.199,0.843,811,1617
dkybuakh,0.642,0.452,412,1334
swxnktdb,0.883,0.627,609,1717
htablsav,0.639,0.122,721,1389
butrstaq,0.309,0.039,903,1775
aqlhschw,0.265,0.158,243,1886
fcectajq,0.378,0.619,752,1965
mwtnadyx,0.974,0.757,840,1023
kqyrlvpa,0.203,0.388,232,540
nrkzthaj,0.214,0.573,134,740
ylimcnul,0.011,0.644,292,1963
tqekddhn,0.269,0.711,543,850
bvkzxalw,0.31,0.395,690,958
unmjblnp,0.154,0.419,340,1146
qsbnpcka,0.0,0.875,968,1444
rtompeyn,0.304,0.024,560,1275
dsmhxrft,0.82,0.482,129,1214
mrwgoszj,0.052,0.137,249,1627
thsdhutc,0.332,0.359,907,1513
puinwpux,0.843,0.961,479,904
bdfgqssp,0.784,0.729,65,1495
geltuzah,0.657,0.383,11,1993
izkbtgpp,0.167,0.405,722,1963
worphsxp,0.459,0.076,370,838
ibyhipfk,0.78,0.33,722,1157
koqxctgr,0.815,0.147,739,1188
bwpnymke,0.515,0.34,35,520
owkjuluy,0.777,0.197,648,916
nbdzbwaq,0.44,0.543,622,1293
zaeukbnr,0.677,0.376,723,1255
rwigmjbn,0.764,0.248,842,941
fzlltfbw,0.319,0.883,81,1520
rypwlpoj,0.67,0.554,482,848
hagkdmav,0.928,0.831,453,490
tmgkrhzj,0.591,0.897,927,1561
ujfkpxfc,0.966,0.47,413,848
cgjcbylo,0.316,0.496,139,1274
yhdxnedm,0.371,0.587,824,882
rhlanugp,0.829,0.778,792,866
xaoitivx,0.196,0.924,10,1308
wpkjvirn,0.916,0.333,673,1342
cuyvpruf,0.097,0.444,428,1559
fabcdtdi,0.191,0.166,114,908
jspwiplu,0.706,0.655,380,1792
hpmvevaj,0.454,0.766,769,1443
ftctjwuq,0.044,0.549,564,656
kgmljxbk,0.187,0.282,586,1027
ohmofflm,0.267,0.715,493,1262
oghewedd,0.54,0.403,539,1680
yfipleop,0.28,0.992,728,1786
kiadbwic,0.452,0.142,466,1298
xwodgnaf,0.66,0.89,863,1489
fvfmauvu,0.735,0.423,120,950
irpqezgt,0.049,0.904,320,1557
akmqzhzu,0.965,0.571,254,933
mznqhdai,0.272,0.072,327,1349
njtlaziw,0.771,0.712,182,1151
omkbowtl,0.021,0.354,942,1932
khiicvzo,0.229,0.126,879,988
uhnunjia,0.004,0.874,27,1877
chgtrlyp,0.34,0.913,492,1510
vpropzbm,0.886,0.389,326,1018
xycshtzh,0.552,0.555,670,1039
lpsldvxm,0.521,0.824,592,602
akextmfp,0.033,0.901,935,1422
lppfzxsq,0.621,0.456,114,1465
nxcliiux,0.763,0.092,887,1783
tvxguxwh,0.929,0.312,502,1684
ialrdbwr,0.435,0.965,178,471
sufurfkl,0.772,0.919,262,1237
ukeygqfe,0.152,0.736,467,1208
phijmosw,0.904,0.284,838,972
ycmjrvwb,0.269,0.599,464,1797
jyaoqibo,0.438,0.108,296,1708
clamhvml,0.075,0.298,518,574
eltyoqzi,0.86,0.486,916,1682
agfihbks,0.771,0.725,780,1902
cnqdxjpn,0.86,0.16,654,1840
enadcoix,0.291,0.134,933,1326
rykmssbt,0.593,0.167,632,1950
htmstfag,0.463,0.627,694,1374
okpkflpy,0.445,0.651,946,1164
adbnkmuq,0.539,0.472,589,940
knxeurtk,0.631,0.884,466,1784
dkoxinrl,0.512,0.897,313,873
kcftrhnn,0.161,0.121,308,1610
elkxxcps,0.14,0.086,869,1829
iddgoart,0.129,0.595,914,1093
vbffzquj,0.949,0.602,860,1168
pfqnlqnw,0.311,0.387,658,1960
ivjrckcl,0.699,0.404,179,608
wjuomwbn,0.104,0.128,17,1024
entpewbo,0.621,0.374,201,1119
vjieeufo,0.346,0.359,338,766
ziegxpcd,0.124,0.214,910,1893
ayffmexi,0.159,0.388,854,1391
qjaztssr,0.14,0.901,72,74
yktccovy,0.057,0.286,637,898
uiwwasam,0.402,0.638,201,1283
uoooxstg,0.222,0.819,311,1250
ubpozdul,0.551,0.073,138,1309
pufkyqar,0.52,0.001,98,874
qmhfzkze,0.926,0.27,134,719
rlcbrkxo,0.726,0.462,879,1453
rmngnemq,0.015,0.758,661,1943
vyajslfv,0.419,0.215,408,1630
cddgavoy,0.846,0.123,351,1046
qgeezclf,0.293,0.264,500,1461
idlwbuid,0.593,0.672,222,602
ijshnmif,0.362,0.051,183,738
tnpprbef,0.687,0.423,21,361
eylaryga,0.443,0.116,131,1413
karmvmcn,0.589,0.49,254,328
vepxxiot,0.376,0.954,770,779
lawubgvu,0.577,0.704,920,1584
majzsyem,0.38,0.226,700,1048
axcaxlty,0.299,0.797,393,805
ghvzeawc,0.269,0.075,694,1571
kvjpuutd,0.599,0.419,517,1761
uxrbkxzr,0.867,0.244,866,1975
hgidwobt,0.758,0.765,886,1172
joynstda,0.819,0.752,195,1581
yxfbplfj,0.434,0.525,897,1834
ledjftxg,0.862,0.571,406,1774
ggcqeygy,0.341,0.193,480,1858
rmhurbqa,0.312,0.4,18,1721
jrnuubql,0.091,0.352,105,156
vbbddiea,0.369,0.683,1000,1916
drlmolog,0.783,0.631,884,1028
wzxzrjyg,0.467,0.697,709,1803
wpqwnsxq,0.589,0.646,539,1421
hyhnajqp,0.969,0.125,508,907
tnkelbdg,0.689,0.346,326,1739
wtmxqdhy,0.902,0.142,909,1629
rpvtvyzk,0.337,0.139,76,1646
qgiucljc,0.101,0.285,607,1559
hgbrswse,0.098,0.577,747,1743
hnuokqws,0.802,0.035,470,1424
mrkudnly,0.408,0.406,948,983
ugferhhj,0.995,0.519,986,1919
szppyeko,0.405,0.184,312,1718
lqnuywpy,0.397,0.979,368,1355
jdjirmsf,0.909,0.131,430,1741
wypagxdy,0.907,0.727,133,1405
hozlfcto,0.91,0.821,300,607
iimgrfxc,0.954,0.615,151,333
anxyqbiq,0.234,0.744,13,1748
zycasiim,0.566,0.54,370,1364
rsbzgiie,0.365,0.326,271,580
jcejozpw,0.108,0.729,842,1258
rizpsvxs,0.566,0.149,650,1137
vgwjxbef,0.514,0.619,793,1002
fmsqwqum,0.702,0.567,175,934
bafqwvsm,0.781,0.057,361,1717
zcebxsoy,0.91,0.474,556,1322
wmkihuzp,0.33,0.258,617,1251
nvxfgtdr,0.625,0.41,595,1473
hikeqwem,0.588,0.675,553,1787
fxjeaopw,0.791,0.36,392,1929
qssukksj,0.292,0.091,366,945
zzqqbnwd,0.447,0.156,567,1233
kspqurey,0.912,0.052,472,1720
pdgnwrqy,0.788,0.592,604,1543
ymaijdpx,0.86,0.364,115,919
ezzfqbfs,0.816,0.001,659,865
ouxhnapz,0.945,0.161,578,1036
sllirmfz,0.53,0.873,87,1481
qvxqhmrw,0.797,0.006,982,1928
xiqypxmc,0.164,0.225,598,1568
igwqmvrk,0.656,0.355,415,1016
jhyvhbsr,0.695,0.506,544,1325
wuislxam,0.906,0.604,32,816
xsakwnlk,0.709,0.778,269,1192
lnrezmde,0.928,0.325,88,1249
kholstov,0.516,0.691,438,1323
wmgmyvuu,0.208,0.561,808,1558
quomisin,0.33,0.539,798,902
ikepfgdq,0.176,0.123,574,1687
oxopflyz,0.624,0.96,832,1531
speysvvr,0.176,0.284,466,1425
lqjwupkh,0.494,0.924,409,602
pozqbajm,0.794,0.01,402,2000
jajlkgkp,0.459,0.442,674,1577
xbqbucfn,0.175,0.501,190,1903
ltaksqft,0.055,0.974,529,593
nlpffcws,0.905,0.99,330,574
zdtytwoa,0.656,0.343,604,1767
fnyvxghn,0.794,0.882,813,1581
mfyuzhbi,0.029,0.674,552,1969
etusuddi,0.43,0.479,366,1500
akkegsnv,0.974,0.779,993,1076
naomhfcc,0.45,0.435,800,1961
qaiddfol,0.782,0.805,124,1886
mjrqitrx,0.716,0.908,163,1139
omokunvu,0.446,0.344,55,1734
jfmsjwch,0.491,0.041,798,1695
zambeggk,0.512,0.818,28,830
otpbnhxr,0.642,0.346,859,1214
fxgphazn,0.831,0.462,1000,1472
wlnbsbrr,0.69,0.828,588,886
sdpmvqyq,0.413,0.515,352,900
ppdgstfi,0.863,0.876,348,1075
duiasono,0.519,0.836,17,631
vluqwvaz,0.907,0.835,714,1977
xdjcjdhk,0.419,0.92,489,693
mbqldzvl,0.205,0.647,106,1461
pynhpozf,0.972,0.705,623,985
rrymezpf,0.15,0.855,88,1886
ftmpxixq,0.65,0.54,937,1387
dduiamio,0.608,0.328,905,1925
mwqmdxse,0.207,0.946,631,1714
ioctwlxc,0.668,0.985,175,934
swrhtill,0.513,0.723,44,567
ilenhbss,0.361,0.496,56,282
vypboqlx,0.722,0.774,47,317
pqtokkvb,0.939,0.934,917,1239
umazidbq,0.552,0.971,705,1936
wnqvdqbc,0.013,0.326,782,1935
craarbzl,0.116,0.787,237,465
cnorsovg,0.741,0.205,789,1380
cqbgpxgt,0.654,0.623,142,1429
seictyog,0.281,0.186,712,946
ggqxnphw,0.635,0.094,688,1066
inkhibmf,0.924,0.038,178,705
nhnrbvgm,0.172,0.118,123,284
wgxpdgzw,0.339,0.031,436,744
wzgvebwc,0.215,0.887,398,1419
dtjgvvow,0.255,0.077,60,280
emxbofif,0.19,0.334,975,1813
kiksaxbk,0.193,0.059,916,1912
yhsvqrty,0.637,0.491,224,1289
halxvkqy,0.189,0.878,38,282
nkxpoyhi,0.921,0.802,736,1347
xximzlrh,0.956,0.286,573,1754
cexzlmyl,0.071,0.661,89,1215
gparezvk,0.792,0.775,532,627
vrwkfcxw,0.211,0.65,118,1963
itvpangh,0.048,0.099,425,1616
llsrbrzx,0.555,0.432,443,1272
vckyrdej,0.712,0.762,773,1484
qbyxehyh,0.39,0.844,997,1331
kyepisei,0.151,0.018,933,1591
gbsmzzjt,0.53,0.179,879,989
hpwmztbj,0.62,0.777,145,616
dsslhkzl,0.741,0.381,852,949
otsbtocy,0.909,0.167,784,910
tlwdrywi,0.932,0.658,873,961
btlgtblv,0.799,0.505,780,847
mvxcaiew,0.692,0.618,486,1056
vkqzwzxf,0.883,0.351,991,1843
izjkfwwd,0.738,0.32,828,1597
qqstvdru,0.549,0.865,989,1787
gyseulgj,0.254,0.69,307,1063
vuyfbewb,0.456,0.343,408,1256
lcdnbwvb,0.105,0.573,664,1335
gixxuydb,0.914,0.585,281,1180
ivsoxwft,0.479,0.941,284,1321
sfnxlgdp,0.954,0.414,245,1729
dosakigq,0.203,0.667,526,1034
acepksbi,0.629,0.077,352,1530
wgsqycle,0.513,0.182,142,1179
gwkfamlv,0.53,0.655,700,1678
zvmhmikx,0.327,0.699,779,1799
jcqbqdyo,0.647,0.072,82,869
jbwbxxka,0.487,0.82,695,1365
hoacjrvx,0.156,0.528,67,772
jxkpibpt,0.325,0.674,485,952
iavqqqyx,0.606,0.527,140,840
alvyvzhm,0.676,0.551,242,1577
xbkwbrlt,0.033,0.716,510,1330
xznrckgl,0.323,0.655,280,1899
luakjjqu,0.218,0.004,65,1176
wadehjrx,0.659,0.835,730,1044
odbhsodl,0.885,0.108,16,533
mqbsqgkw,0.673,0.911,86,1631
wkyfczne,0.707,0.689,957,995
hajapgao,0.455,0.553,501,1515
behbllzy,0.563,0.021,711,1221
wpgnbqiw,0.712,1.0,369,1829
ptfbwiwa,0.224,0.486,77,495
fcmxtsgb,0.438,0.761,190,980
lnqriouj,0.912,0.795,866,1557
tnuezbts,0.903,0.265,600,1808
qqakscko,0.739,0.885,279,642
vdqzcgxt,0.397,0.956,873,1913
ranewzth,0.86,0.375,853,1304
olrugorz,0.249,0.248,996,1627
nunywulj,0.408,0.678,109,865
ikwkccaz,0.885,0.19,650,749
imvbgzyo,0.602,0.003,567,1983
wzujsmnr,0.821,0.644,756,824
lgqjweol,0.174,0.17,1,1669
twuwvbue,0.8,0.767,75,760
qyhputoy,0.925,0.316,538,600
kyyfmkwq,0.921,0.493,499,817
hiisxcbb,0.446,0.298,761,1689
daaveaqp,0.336,0.758,168,230
infcfoli,0.027,0.944,925,1598
hwegbhxi,0.022,0.242,685,826
odkevsiq,0.821,0.125,622,751
ibdfolcc,0.302,0.569,578,1984
sqqcfoys,0.013,0.171,520,1492
puaiyejn,0.314,0.674,876,1773
vruzxadc,0.1,0.069,714,1107
wcnjsvdx,0.006,0.272,904,1286
ohrfwumd,0.097,0.446,613,1181
zcdvuvvb,0.139,0.034,750,1924
dpjwphux,0.645,0.793,234,529
euuiyjyr,0.391,0.634,197,1082
gmugsxcq,0.834,0.884,785,1118
aizvsmmd,0.624,0.824,38,956
gqyfamdj,0.754,0.08,146,1443
cdqnwlhp,0.757,0.558,656,1208
kwylwokj,0.609,0.09,237,610
anybdxfk,0.16,0.786,588,1638
tjghygdx,0.554,0.953,871,1481
fxittglx,0.713,0.462,157,993
vxjlmbqk,0.679,0.476,390,901
xrymrhdh,0.23,0.944,947,1981
doieirdx,0.481,0.567,456,1424
qeaghnxb,0.619,0.132,93,1665
bydziudt,0.067,0.749,497,1491
jfkrngzj,0.441,0.413,492,1538
tdbddimq,0.172,0.497,222,1184
srigdqcg,0.621,0.207,133,386
ojhdoqyv,0.404,0.348,839,1308
eotrwbcc,0.328,0.363,361,1986
atajxjjo,0.309,0.008,948,1045
lppoidhx,0.414,0.865,227,1315
bpcybbcz,0.301,0.964,122,461
aymszefg,0.189,0.878,553,1546
fmutbjnn,0.381,0.586,983,1629
xgxfxhbv,0.881,0.132,891,1308
akbsrmrm,0.109,0.159,742,1630
hhvqbbsb,0.536,0.504,890,1123
ugowapds,0.392,0.528,181,975
zjgloqpd,0.639,0.155,464,1872
znlskvqb,0.231,0.52,868,1954
vuzvwtsf,0.674,0.981,349,940
pvjeuyzl,0.738,0.363,393,525
fxtkpjxd,0.326,0.942,982,1734
bddflizn,0.713,0.097,438,1510
exbqpqwo,0.056,0.518,515,1095
jliczfeq,0.922,0.605,278,1607
xzrixqmg,0.894,0.776,494,1514
yfyqaief,0.086,0.405,711,1226
vmvgzcws,0.457,0.752,288,548
mgsgwqfr,0.195,0.256,348,1370
fcmotkaw,0.363,0.1,213,236
lcrpzpiz,0.675,0.403,193,1586
xbdsbvzc,0.541,0.733,804,1996
tdpkvjvc,0.029,0.895,925,1162
phyqfabr,0.775,0.948,773,1409
ktbpzohk,0.667,0.883,136,381
pqfmdojf,0.698,0.039,926,1760
hjggasas,0.034,0.714,286,1395
vgyhjhit,0.755,0.655,480,1208
wwrdaqte,0.628,0.017,686,1687
patvamce,0.211,0.476,182,1778
frhaaznz,0.833,0.659,54,1173
nzsqxwwk,0.284,0.144,278,1213
fdwqzvau,0.981,0.436,418,1583
ztotmgge,0.356,0.966,612,1288
kdtyewrn,0.791,0.309,89,176
mphrpgek,0.932,0.107,308,873
xbuocbdv,0.983,0.851,997,1854
sywtpzfz,0.901,0.796,265,1578
viyosgky,0.495,0.275,29,266
wozzdokt,0.409,0.054,151,597
amtrhkkl,0.779,0.092,965,1917
qdfbdxfa,0.737,0.392,284,481
jfzebbnf,0.068,0.288,473,659
tvcrzpje,0.682,0.865,800,1714
fnzugvzh,0.657,0.176,207,1617
xruyyjaj,0.22,0.192,862,1334
mpoacbew,0.277,0.479,310,1505
vwyxfgjh,0.897,0.786,212,1529
ipuwqqyu,0.329,0.157,223,1108
wcqytqec,0.678,0.988,683,1404
ktosiaoe,0.497,0.614,633,1833
lcdgntrn,0.308,0.836,998,1584
rjjlxvjg,0.208,0.779,869,1300
ggvtzzik,0.138,0.319,98,544
rjsgffur,0.031,0.363,833,1765
lfxjmdow,0.038,0.644,697,1011
zlqkomjh,0.54,0.391,736,842
smthaaez,0.518,0.072,481,1521
ufkocwen,0.881,0.798,642,1667
jrwowxxi,0.356,0.875,394,1172
ujamyixl,0.297,0.871,500,773
wzhadvcn,0.295,0.916,793,1460
nxmosfvy,0.811,0.297,9,1049
ucdblmdc,0.16,0.184,304,1981
qcneadfa,0.235,0.93,988,1008
xeaahuzd,0.672,0.325,763,1731
dgfickjx,0.631,0.167,730,1186
ywrbeuim,0.407,0.88,589,1322
uoativse,0.467,0.219,115,534
szpswuzv,0.687,0.512,308,1808
asuqbhiy,0.491,0.331,907,1765
hnsuryah,0.485,0.489,559,639
pwyervxi,0.717,0.701,938,1302
zfyjfmfb,0.488,0.277,382,699
synnqkwf,0.519,0.572,552,1776
enlivshf,0.562,0.044,403,965
uloayxdc,0.309,0.568,269,1039
susgigyh,0.22,0.108,330,871
lilcnlvl,0.837,0.304,331,963
romnagqt,0.532,0.485,678,1139
kjwzdcer,0.295,0.661,64,1999
nvvkizxj,0.916,0.133,395,1875
pfxvmlxf,0.657,0.659,145,1560
rmaeiwpu,0.325,0.974,691,1857
iijxgluz,0.22,0.741,70,720
qsmnofdi,0.734,0.715,655,1448
ofbbjdsi,0.037,0.807,521,840
xdaseyem,0.56,0.288,682,687
hhektefe,0.999,0.654,358,1855
kzurrhln,0.548,0.315,508,1312
skxdquuy,0.454,0.191,508,693
bselveai,0.498,0.983,177,1198
jzvidgjz,0.643,0.385,310,1980
ihpyurcq,0.348,0.658,737,887
nruxramk,0.406,0.021,162,1854
uewppxdk,0.043,0.292,332,769
wkozoaza,0.044,0.467,968,1428
govudshe,0.897,0.677,149,508
bpdzvlsk,0.953,0.175,497,1480
yodiwlxe,0.704,0.925,455,1735
mrbrlklt,0.661,0.152,492,1967
djbsaden,0.631,0.34,255,1331
fehiwikj,0.267,0.771,67,1435
uucsgnap,0.801,0.309,765,1259
sgkbslkc,0.262,0.771,247,1291
yieiprpb,0.464,0.092,16,770
wjxdjydv,0.527,0.199,99,1241
yagphxmw,0.59,0.972,864,1785
udipjnmp,0.461,0.271,424,1849
gmzwlkuy,0.757,0.517,200,1875
moojmgul,0.938,0.407,506,1731
miyvxpoy,0.143,0.089,977,1132
cssfjjem,0.947,0.497,568,933
rmwyrhaw,0.15,0.343,905,1592
sozieggv,0.495,0.13,991,1047
lxqtfubn,0.711,0.179,861,1102
exowxntj,0.753,0.364,885,973
xevnoqvj,0.167,0.152,112,832
nlybskbe,0.965,0.378,744,1038
tzljodcn,0.479,0.764,384,596
uinvfarl,0.535,0.485,913,1525
ykavfhnn,0.978,0.292,761,1621
edzfvvof,0.226,0.284,938,1460
qqwrtqkh,0.437,0.837,509,1647
ioqjhewe,0.014,0.995,649,1942
sbcwqhgt,0.76,0.078,371,385
uotucpbj,0.091,0.244,905,1323
gnteypqv,0.782,0.754,744,1735
gvpfynxl,0.125,0.26,926,1503
krmpuyga,0.362,0.982,793,1097
wdewdavm,0.439,0.677,724,742
gxtfbula,0.362,0.438,143,381
trmolizd,0.601,0.749,373,1388
ebbatyer,0.237,0.117,266,1356
rdttdwvl,0.057,0.385,561,611
bswavufg,0.626,0.539,622,1203
pzzylury,0.895,0.422,789,1179
woajsbkf,0.662,0.995,367,1524
xsokpwht,0.043,0.326,480,1036
vgxiwkar,0.877,0.182,701,1936
bmiburld,0.727,0.312,284,1228
nhcvzjuz,0.102,0.488,74,558
atbclurh,0.026,0.989,897,1327
fuwqsasz,0.05,0.112,959,1454
wwuffuak,0.441,0.239,847,1169
onsvdugu,0.156,0.548,453,1447
einwvtqw,0.188,0.143,694,1692
rurvtdyy,0.1,0.382,513,1128
bwqfummi,0.91,0.454,524,1528
zrgqylcy,0.596,0.278,348,954
rohhrlli,0.779,0.318,831,1577
dctnpxew,0.718,0.651,389,1341
wjolpgez,0.553,0.003,818,1518
vemdyavb,0.881,0.67,190,1413
lfeqntvz,0.011,0.836,586,1635
tmtvrwvl,0.703,0.443,789,902
zwqoevwz,0.714,0.842,310,1300
zqnmfyuq,0.345,0.026,993,1575
unzfarqd,0.303,0.185,669,1470
gtofzgce,0.656,0.05,719,1257
djivkjki,0.935,0.312,69,1480
nlapjpov,0.634,0.675,432,1925
czjojeti,0.692,0.232,957,1389
kmlvyoso,0.471,0.264,151,1602
qkjovwiw,0.894,0.602,996,2000
vcypbohy,0.069,0.058,944,1183
cucinliy,0.429,0.926,232,1731
qkyuflhp,0.837,0.601,729,1026
qezhesjp,0.505,0.455,441,801
kjacxdeo,0.229,0.709,670,1060
guqjsrbu,0.138,0.511,615,1390
fowoyugy,0.43,0.149,781,1194
hsxtyaal,0.402,0.477,88,576
cphmnnns,0.568,0.051,276,1631
lwiiqrfe,0.698,0.356,87,430
sajdjkwb,0.438,0.795,508,1335
pflomejt,0.208,0.203,877,961
xnwgyahy,0.71,0.673,334,682
jktrnloq,0.744,0.301,378,1053
rbcterim,0.319,0.276,547,1957
ebscakax,0.453,0.724,82,1553
sfevnfnb,0.244,0.437,532,916
geavorgk,0.693,0.847,341,1370
kambskfq,0.951,0.564,368,788
omjrgpbs,0.469,0.04,893,1751
rkazuksy,0.221,0.445,104,267
ukppyvlt,0.264,0.419,856,1836
koxffzzm,0.735,0.438,519,1174
rjiiekcf,0.99,0.271,293,826
qoeemhsa,0.889,0.945,61,1426
ekwbiljk,0.76,0.226,197,266
bgllzuzz,0.072,0.708,682,1289
yppvpsmz,0.252,0.672,87,960
pzukbfuj,0.154,0.513,487,1687
lqvhiyrd,0.591,0.996,697,833
iufppjoj,0.756,0.056,905,1954
hogdfgja,0.891,0.205,316,1089
ncifjqkd,0.382,0.103,635,1694
evdbgena,0.333,0.197,296,1332
wnctriae,0.015,0.547,522,540
keahwgpe,0.605,0.14,61,1623
oakmsprx,0.877,0.703,635,647
ufrlcarg,0.855,0.719,716,1389
liepwtlt,0.585,0.489,999,1438
ngpxueon,0.424,0.425,840,1832
mhkggpcp,0.945,0.061,836,1508
msfbedyv,0.493,0.734,112,312
xpcqizbn,0.494,0.935,184,1753
yhimsgqx,0.198,0.888,510,980
ngsvlzqc,0.923,0.559,594,1464
ysxeeixm,0.762,0.799,114,1234
ddsifvxp,0.283,0.071,171,535
udvcyuma,0.088,0.325,68,1025
hwcdfmdp,0.332,0.206,122,1839
ggkikmsb,0.38,0.823,536,657
jxezhdng,0.186,0.132,999,1760
zpzqdcyo,0.836,0.558,706,892
tqrqkwpr,0.871,0.465,42,1440
kxiwhybd,0.71,0.248,813,1271
kapchmti,0.328,0.992,971,1301
tyeplsfa,0.568,0.43,375,920
oirymqdq,0.43,0.038,531,753
cskmxpas,0.127,0.157,377,1796
fxpdcpuw,0.056,0.891,167,1285
acgmejct,0.431,0.158,85,1943
mxuphssh,0.314,0.291,725,1896
zgjrtfve,0.427,0.165,579,1919
doqexuga,0.611,0.52,287,599
ktbdxndt,0.022,0.499,315,420
vtbpehxy,0.1,0.394,631,996
elandkwi,0.094,0.915,761,1545
muoykeub,0.906,0.843,733,1867
rvfudazu,0.7,0.589,663,1361
gjjsuejn,0.741,0.903,571,1473
ksimmstk,0.195,0.747,692,1864
btjisrjb,0.376,0.846,701,1466
zlxwptyy,0.663,0.814,535,1660
efosgcwq,0.103,0.896,600,900
wjepcqwl,0.785,0.89,201,1745
reftmrkn,0.745,0.898,617,1254
kynhrlib,0.162,0.715,446,1238
mmqozmey,0.506,0.291,967,1322
cqbhbqdd,0.643,0.513,406,1517
hygqizfj,0.923,0.493,865,1713
lpsvloow,0.191,0.718,747,1919
rhbkndiv,0.299,0.032,790,1250
meluskok,0.694,0.632,690,1222
agzhkiap,0.498,0.82,813,971
xbifcfxs,0.634,0.64,354,544
uifgxpir,0.666,0.291,499,1179
ihftwgyc,0.575,0.468,37,1007
aiojizgu,0.47,0.076,684,1472
pilmarpa,0.935,0.474,705,1799
yuckohev,0.65,0.163,458,1171
dffkebte,0.291,0.8,397,514
nphwldna,0.701,0.672,209,478
mlsvbpom,0.623,0.586,943,1769
lztlekcs,0.874,0.478,812,1739
mbvogphd,0.001,0.038,330,339
amslglrk,0.477,0.39,270,1428
pmecgpsy,0.156,0.573,681,1851
kdtmfvcj,0.266,0.612,711,1890
vapqxaln,0.454,0.144,550,1429
szscvsfy,0.424,0.534,299,1485
csmymcjs,0.278,0.819,3,31
cknhifdz,0.592,0.678,421,539
qlcchdko,0.644,0.327,724,1284
wriwikej,0.064,0.862,805,1970
lzpvwwbh,0.5,0.121,433,1051
leclvvmx,0.408,0.286,625,1518
hmrldzgs,0.745,0.155,675,1062
csnqthhe,0.521,0.297,933,1251
jkxipsag,0.272,0.456,588,1454
rdcvijqn,0.971,0.284,713,1530
afvktbcy,0.49,0.059,727,1863
ewyelllu,0.816,0.657,433,1346
ohpfjbsa,0.039,0.927,496,822
jlxmcgdp,0.145,0.409,265,528
ktqcyfsf,0.926,0.271,185,198
bbplschh,0.114,0.203,475,709
kuwtlipq,0.324,0.692,328,1096
nlrwynzu,0.873,0.635,879,1819
muqbbzsg,0.274,0.133,603,1840
mogulfcs,0.523,0.989,167,882
eyixctbw,0.496,0.02,440,1950
epmhqwnh,0.238,0.302,891,1257
wyuwwwfn,0.923,0.979,88,110
owgqbecn,0.198,0.142,651,739
aopmhuix,0.709,0.72,481,599
prrbstwa,0.169,0.759,690,1831
penvezpw,0.118,0.919,489,1040
hzvsgjll,0.551,0.786,277,1127
yppatyaw,0.967,0.77,981,1860
tykoxsxw,0.364,0.428,193,1117
gkjiklun,0.266,0.559,267,1720
bfcejhxb,0.725,0.892,841,1220
hzvzwedy,0.234,0.45,568,680
cfznawau,0.223,0.479,638,677
cstxwgtq,0.906,0.745,246,1143
cubcxsgm,0.031,0.454,124,1726
xesiyxoe,0.583,0.078,405,927
dvkobkkm,0.704,0.568,452,1874
wjyabuxt,0.416,0.059,752,1332
qoplvsdk,0.026,0.016,548,1015
oovekvdu,0.179,0.854,863,1074
qgnbmdbe,0.378,0.143,725,1413
ewmxrvzh,0.267,0.916,640,1406
utsgiuej,0.011,0.663,214,540
qnevljmv,0.652,0.533,11,1372
ehamlufg,0.377,0.691,524,552
igdhzxtc,0.471,0.959,37,104
tarxgeul,0.723,0.789,386,1113
nuckyoim,0.916,0.142,143,1988
udfupttp,0.861,0.902,489,1108
cldgsfvz,0.85,0.511,776,1490
wpljsbfe,0.656,0.036,830,1401
ywsynmlk,0.501,0.247,595,1968
uqiaopbi,0.956,0.601,964,1772
jgukdqhx,0.528,0.883,10,266
tqgzfuqz,0.464,0.161,798,1607
avblbwhu,0.359,0.668,278,878
pkjixyfv,0.654,0.395,293,361
nweklmrm,0.442,0.536,136,1326
orbjyxte,0.401,0.909,9,254
umhfclbc,0.493,0.59,414,646
jcdosxwd,0.302,0.302,154,435
ffctbpne,0.341,0.626,267,302
rrrlwulm,0.594,0.31,421,1565
hepjpwze,0.367,0.638,488,1252
rltlfjeh,0.387,0.272,355,619
wknyegpo,0.859,0.474,739,1024
rzuymcpn,0.665,0.374,638,1914
gvzasupb,0.507,0.28,339,1785
jgknusuv,0.417,0.7,251,1470
xebnamln,0.426,0.071,658,1072
uowblacv,0.371,0.023,933,1133
jaqipire,0.845,0.194,511,1547
pvaeijpg,0.255,0.138,522,1218
adwarmlm,0.528,0.519,758,1811
xgagqzzs,0.763,0.06,343,482
pyucdrub,0.53,0.081,380,1977
ushqhzwd,0.047,0.96,317,1897
vhekhffw,0.344,0.574,156,1910
kwjnslyq,0.077,0.276,233,1501
raolajbx,0.889,0.041,547,1790
vbjvguzk,0.978,0.534,788,1341
