name,x,y,time_in,time_out
csbngkqz,0.051,0.147,261,1882
chfyhqft,0.552,0.584,572,940
etufhabr,0.726,0.212,930,1991
eygwomap,0.498,0.563,759,899
mlhrbfsw,0.859,0.722,828,1749
djzgattg,0.443,0.256,463,1168
geqrynij,0.129,0.043,321,1922
wejgmtza,0.267,0.444,583,1386
tzhgebfp,0.752,0.981,222,1798
bobrtsll,0.909,0.538,589,1656
kqmdygeq,0.422,0.244,525,612
qkrgsbnn,0.216,0.804,237,815
mqzowppn,0.46,0.482,803,987
rxoasslr,0.232,0.612,683,1597
tmzkyrvc,0.016,0.64,847,1962
itxqiwlh,0.543,0.366,303,1457
ygbwbnmz,0.706,0.989,980,1260
ouugghjj,0.476,0.584,920,1212
xgkrtxvb,0.576,0.452,682,1903
kpszpwds,0.626,0.747,481,681
bczbqiys,0.275,0.243,640,1471
dtfwowut,0.18,0.8,846,1800
acutyuvk,0.67,0.908,395,1582
qqxfcjkq,0.07,0.478,605,1337
hcnkeoap,0.616,0.825,990,1465
wlkkdgsh,0.472,0.368,231,422
oxyvpkqk,0.657,0.403,800,833
sqvcvbmx,0.477,0.102,920,1109
vpxtsgum,0.026,0.63,537,1065
fbtyhcas,0.766,0.936,481,1784
jczmaijg,0.971,0.206,660,1540
ysfgpatc,0.308,0.069,628,1316
tvmodxwz,0.6,0.495,62,1771
kiiagpox,0.312,0.264,79,1105
rjkpdrkt,0.287,0.859,558,1510
ugomtnud,0.079,0.824,87,1121
oyabxyhc,0.672,0.358,339,567
bxcycqjv,0.505,0.907,380,957
zmhiqmqb,0.481,0.642,56,1407
afwfeesc,0.073,0.202,225,236
mwuqztjl,0.426,0.705,274,545
yplbbjlz,0.269,0.81,207,1700
ouqhdhxb,0.836,0.412,533,1946
nggsqwon,0.247,0.333,195,1042
rdjutfkl,0.25,0.23,994,1257
notzmntq,0.188,0.841,406,1575
qgygspry,0.826,0.325,168,1038
xqofdlhb,0.225,0.544,506,1532
dmrfggsd,0.635,0.442,832,1597
zlljyyxy,0.558,0.968,572,1025
initdzha,0.391,0.098,173,1670
ugrpawlw,0.064,0.708,597,896
zjkvfndl,0.322,0.649,137,432
bvojdkxg,0.068,0.219,533,811
zlknwzln,0.853,0.709,75,1493
qsugrtmm,0.707,0.516,331,1061
rivyimdz,0.503,0.406,505,988
bktwqhzv,0.742,0.308,497,960
ocqnmjno,0.756,0.074,726,1291
bhqhznsh,0.815,0.314,860,1052
qbavqbkn,0.725,0.558,788,955
cjktcucw,0.507,0.072,823,1233
sgdjwfrn,0.461,0.228,133,1127
dqtwwvdg,0.24,0.225,464,1791
hirfltca,0.59,0.75,869,1855
tgkcsact,0.835,0.36,184,296
hwnfzfjy,0.504,0.767,382,1246
oeziuojm,0.507,0.757,494,587
wxxupnxu,0.87,0.734,687,895
uluqfqvx,0.654,0.039,832,1577
avxghmal,0.473,0.681,146,255
kqfmpeej,0.974,0.413,153,613
sqmemdxu,0.524,0.451,625,1040
ihpyfxog,0.589,0.38,473,1624
gaastynx,0.576,0.277,97,664
coupxslc,0.514,0.794,639,819
xjxgnibw,0.55,0.604,815,1390
bhcsybka,0.367,0.761,1,1711
kfzbbtzz,0.565,0.301,594,1312
gqxhxtnn,0.548,0.23,970,1995
wnkutzzb,0.429,0.557,264,1441
iodwnfkf,0.748,0.044,7,277
calvheoc,0.65,0.291,752,1169
qpdskkvw,0.599,0.614,332,732
quyenshm,0.764,0.403,969,1355
oayyunaj,0.471,0.502,961,1548
zplygoda,0.814,0.842,256,1336
mfrdtbtm,0.597,0.218,68,1160
cxlpkovb,0.56,0.725,265,1235
ulgrcomf,0.361,0.743,621,1430
crdswzfx,0.115,0.666,141,1479
lqtiuark,0.947,0.016,551,1989
tefajxsn,0.202,0.472,826,1779
hbyftimh,0.636,0.411,369,1637
siexzpmh,0.838,0.722,637,1531
cwjmmyyd,0.073,0.974,14,1548
sewrguan,0.389,0.799,552,777
ylpcemoy,0.328,0.68,406,1580
nuydocov,0.193,0.026,239,923
vvvjujxl,0.772,0.704,990,1273
obqdrjjw,0.882,0.273,109,1011
pduglgpt,0.126,0.801,382,1345
ifgxvnzv,0.015,0.931,30,1694
bcieivmr,0.791,0.617,829,1894
zwolmsxn,0.096,0.16,214,1333
skrrakek,0.081,0.287,492,1952
fhsyembg,0.76,0.326,700,1861
jdwwfqkp,0.837,0.625,497,1346
dcaanjrt,0.758,0.154,545,1677
mtignipy,0.845,0.629,991,1938
bnyyberd,0.221,0.144,432,1132
jmqqevdq,0.268,0.41,157,1325
boswbirg,0.556,0.673,759,1013
niasomah,0.206,0.668,513,1760
lrahrwsp,0.245,0.91,990,1498
ujrclilq,0.386,0.884,602,1649
hkzuuuqt,0.75,0.286,196,549
eoszdhvk,0.702,0.984,94,1154
zhclfevu,0.728,0.758,240,1565
obnptqul,0.74,0.158,82,572
ftptttie,0.193,0.055,86,1149
qekugcvc,0.97,0.594,503,725
pjyfxszn,0.509,0.793,886,1173
xpgbewwx,0.174,0.198,556,1688
yceexnkj,0.369,0.784,796,1720
ievcihxg,0.647,0.315,377,407
vlyfqfqq,0.886,0.888,425,520
mgnxuksu,0.245,0.005,635,637
bigjfwiw,0.692,0.874,461,1637
xondzasm,0.798,0.012,711,981
amxxtqka,0.989,0.191,442,1344
ftypnzhu,0.128,0.149,212,1006
qdutbwnr,0.764,0.357,565,1456
zgnaytvm,0.445,0.054,79,1296
cqhtdllv,0.137,0.546,881,1347
qamxsnjw,0.806,0.983,183,1642
plipejst,0.361,0.292,27,1995
aqyhnbxu,0.611,0.566,565,640
gukfopsq,0.216,0.86,579,1964
nraiyqqz,0.885,0.291,428,456
nqfdbyoa,0.082,0.762,872,1137
mlcsixfe,0.868,0.969,148,881
skzpwrmo,0.92,0.444,31,1111
nznszctm,0.553,0.962,207,447
rbvptkim,0.37,0.032,437,1885
ylvvrtak,0.21,0.548,20,1320
oqgfyujw,0.604,0.59,974,1877
wmwkttkz,0.172,0.458,882,1243
bkkbegvm,0.284,0.885,308,1764
uldlfzkn,0.207,0.867,129,420
ydoxosed,0.946,0.285,382,1870
zuojgjjs,0.352,0.507,969,1249
isbxdsey,0.36,0.63,769,1929
jpihlqpv,0.26,0.453,477,1839
vdedcmdn,0.26,0.498,923,1443
sxezlzow,0.038,0.89,112,1668
fjqmbsvm,0.548,0.463,13,142
ajuqbslu,0.714,0.981,847,877
boovofdc,0.313,0.055,852,1885
rfqxsrfm,0.464,0.772,193,1650
ibkqzamn,0.376,0.428,645,1353
dczlpswf,0.206,0.508,614,772
qsozweow,0.03,0.26,827,1406
xlapymvz,0.425,0.061,221,1428
czoorxrp,0.504,0.919,549,1432
vhkjoezi,0.503,0.268,466,500
fzrdmkjo,0.319,0.433,985,1264
vpqqdooj,0.498,0.661,731,1874
iftkolld,0.291,0.368,496,1015
sgrbfkpu,0.177,0.099,708,1374
hmizwqvw,0.356,0.615,184,794
knhadaab,0.438,0.689,674,1721
jaunlxkj,0.554,0.552,981,1456
xklwrltz,0.323,0.495,258,1725
rjzfwjhn,0.506,0.803,187,1480
ftztblkb,0.923,0.217,701,1730
erfqpvqs,0.578,0.979,899,1001
dfdjhrjv,0.496,0.834,397,1966
rhegqejh,0.509,0.455,118,1290
mdkbqsfg,0.271,0.103,583,1688
nsuqjrzo,0.799,0.003,722,1351
cvoggvcq,0.0,0.637,433,822
ztsdmeyy,0.43,0.721,852,1455
mlychwof,0.81,0.914,228,375
zzjwblpu,0.455,0.866,796,1244
gwhygamr,0.077,0.772,984,1593
tvjvphkd,0.126,0.835,747,1453
vrhvxbsd,0.547,0.642,156,849
zymsohyh,0.127,0.475,247,1901
xbouhnbi,0.816,0.429,242,1691
xvobfomc,0.932,0.215,759,1487
ngxlezkv,0.133,0.179,826,1280
cikjkvae,0.906,0.083,289,451
yxzoqnzx,0.557,0.92,122,1813
pewmzhsd,0.27,0.229,941,948
qjjlqyak,0.533,0.28,216,1505
unvwhoqm,0.381,0.447,780,1250
urijflfo,0.939,0.782,42,1805
ikplwrvl,0.633,0.802,398,878
ifpnbkhz,0.898,0.693,725,1811
sbidllbm,0.394,0.007,823,1208
ozvdodjt,0.53,0.98,895,1271
izawtitf,0.409,0.275,272,1221
avdhspgd,0.629,0.343,253,1913
ywgmlmqw,0.867,0.873,984,995
svkdlynp,0.26,0.461,793,1112
dcmfvfyu,0.313,0.394,57,72
yesuzefx,0.184,0.667,337,1683
rvqpkabx,0.836,0.147,636,1493
ehtjwfob,0.483,0.307,527,1826
clfjpbnr,0.788,0.505,552,1761
mcorgiuw,0.096,0.831,732,1428
kxzzztvw,0.076,0.422,983,1348
mtgzcumv,0.047,0.878,898,1513
xvizasiw,0.035,0.406,510,1553
xfefimzk,0.414,0.702,927,1705
drvirohg,0.637,0.576,896,1975
yuinldyd,0.762,0.179,514,1669
cdyfszaj,0.861,0.004,557,587
fpmqvjig,0.138,0.608,369,714
edwosvbu,0.961,0.935,343,700
uwpzqdvt,0.038,0.309,121,969
xvdhwkne,0.908,0.926,706,1029
ghdoddvc,0.293,0.102,410,1196
dqjclbhx,0.44,0.297,436,647
ebyovmxq,0.566,0.878,723,806
myvqmtuz,0.082,0.883,226,1214
ksgyfgfm,0.366,0.926,660,1067
fcuzjetc,0.639,0.86,27,714
ujtjveqi,0.448,0.508,402,1732
zvklnofe,0.41,0.522,998,1666
uzfhbhdy,0.478,0.226,255,885
dgvimcbs,0.205,0.838,840,1372
gzizqqjz,0.542,0.961,953,1697
klpqvaqn,0.351,0.143,303,1233
cxucikpc,0.507,0.946,396,1353
vkyewpws,0.927,0.206,488,1927
wgtojvxp,0.575,0.089,487,739
ifhrqpuu,0.725,0.965,991,1922
xdydtkss,0.755,0.488,380,1547
feuckqbu,0.167,0.616,278,1791
jaiiyokw,0.657,0.334,915,1142
xdtlzalz,0.166,0.99,495,1139
xgajmlql,0.43,0.675,416,1770
kmooqvky,0.127,0.926,336,1691
gwzuseif,0.71,0.061,805,1588
qguripul,0.293,0.073,875,1604
mkznrkpu,0.192,0.491,20,1204
rjnooyvg,0.75,0.738,253,501
dleispyk,0.574,0.499,470,1202
nvmiljad,0.122,0.02,552,1959
hxexeqfv,0.014,0.303,703,1476
fluodscz,0.434,0.779,470,506
rgzqtefu,0.176,0.754,161,1210
cjhhtfay,0.003,0.452,954,1322
vprccynm,0.423,0.948,606,1919
myiqfzuc,0.898,0.308,909,1627
nbcuooef,0.487,0.657,454,850
hgjnitnw,0.505,0.941,435,626
vwngnsuh,0.719,0.735,952,1840
wcytonrb,0.512,0.115,629,1086
boyjacoy,0.033,0.863,64,837
gohbojsr,0.254,0.56,331,829
oxsjxrdo,0.615,0.419,125,424
nnldocbr,0.041,0.233,460,1444
inyteslm,0.161,0.397,388,411
hzgqhwlc,0.262,0.398,327,1782
exhanbzz,0.169,0.492,208,1074
vrondmcd,0.813,0.814,168,1343
xxwwdmfo,0.204,0.596,365,1717
wddshacb,0.399,0.098,930,1250
tmefdedr,0.334,0.691,594,1590
xtywscub,0.124,0.767,841,883
pgnlrlfh,0.318,0.053,416,933
brrupjid,0.321,0.425,234,276
zmmtmfcj,0.129,0.193,842,1372
ineccqvu,0.995,0.468,4,1645
ibpenltp,0.635,0.4,952,1608
vkhvppsa,0.304,0.257,938,1847
jfddfeti,0.316,0.371,339,1780
cjdmjeth,0.23,0.402,314,1585
cxpayeiq,0.784,0.71,589,1507
riruqxmg,0.546,0.884,919,1099
xhvjewfd,0.679,0.777,746,1082
wgocpxwd,0.002,0.504,100,826
nynwuwgu,0.779,0.599,648,1378
tkjmcdls,0.807,0.475,543,1115
kgifoehn,0.279,0.128,698,1247
rpcfdzgf,0.019,0.101,96,1822
vefouqfk,0.504,0.66,311,1577
suxrpbce,0.582,0.485,696,1346
wkanutjq,0.212,0.029,480,866
mfbuqnjc,0.967,0.675,374,429
zborrssn,0.339,0.865,167,232
mgfqtjuw,0.181,0.27,800,1854
xdbsqntk,0.305,0.134,868,1283
lklfhqzf,0.22,0.475,120,1137
yfojtwtd,0.928,0.52,329,1489
jknnyplv,0.061,0.42,978,1236
bmiyufpc,0.247,0.771,644,1992
dxpjmrtf,0.529,0.67,382,1747
hbbozyhq,0.262,0.765,969,1964
bqhkmdll,0.937,0.391,316,917
rogojixs,0.869,0.639,593,1441
nofptrgt,0.912,0.052,459,1999
vwmyhjss,0.202,0.541,409,1000
ufaybnol,0.647,0.905,783,789
wupufvwa,0.634,0.955,612,1909
mcgxjqdx,0.747,0.55,196,1600
fzartxos,0.292,0.738,314,476
qurihmqc,0.126,0.339,661,1357
bprmlcim,0.194,0.836,446,1965
iijmljyb,0.842,0.452,369,520
kzyqzgfi,0.208,0.235,965,1787
umohnzvb,0.922,0.851,224,432
yvvnydui,0.446,0.284,672,1276
cxisvkam,0.731,0.577,581,1294
agksefym,0.654,0.548,242,1933
dsaolxbc,0.948,0.275,453,1429
bxojlexe,0.133,0.38,706,1402
stzzrvie,0.138,0.099,98,301
qtnryakn,0.241,0.993,818,1031
beqlbxse,0.175,0.278,776,1895
tbpgtosb,0.353,0.365,236,1283
bgngobkt,0.341,0.207,323,1345
bvwmelkh,0.87,0.044,237,739
higztyzn,0.831,0.157,501,852
otbzixxt,0.313,0.79,362,683
wvhkqvxv,0.221,0.482,763,1352
imcgiyyp,0.381,0.434,770,816
azqwpztq,0.948,0.637,296,328
mhmsqlvu,0.971,0.323,191,863
qjeeqogc,0.27,0.437,883,1033
rodwobrx,0.843,0.598,305,376
amwwxrve,0.987,0.727,255,289
ebblzuqc,0.955,0.52,580,1198
hhhpqwuq,0.096,0.314,153,1393
gfcgribg,0.628,0.843,480,1749
feklonjf,0.06,0.226,770,1264
zdmxzmam,0.055,0.758,86,1049
jxwaijoq,0.893,0.237,943,1267
otmrlyyf,0.616,0.895,359,858
nxyqyafn,0.136,0.102,38,1331
pwngzpdn,0.898,0.187,276,1868
wtxmnjrm,0.173,0.039,305,1368
acldjkal,0.432,0.06,470,1882
wwzqrbea,0.156,0.376,982,1200
unqtmszt,0.469,0.921,22,1311
qikthtfp,0.684,0.236,0,413
zrqcxjbz,0.39,0.899,706,1214
qrelikdz,0.142,0.849,379,1825
xrzkbcpk,0.617,0.819,651,1863
lajfhpjj,0.227,0.594,330,862
vdwwszfj,0.03,0.614,401,948
baetlhrf,0.666,0.204,350,1095
cxkdrtig,0.012,0.669,839,1735
cwlgptgu,0.126,0.216,193,1989
rnwhkpjd,0.657,0.056,914,1274
gskukfcc,0.232,0.955,564,1275
xgiudrpl,0.329,0.904,765,860
fkuoypuf,0.823,0.15,760,1733
iwviyvwa,0.507,0.06,506,929
copzkfbn,0.022,0.405,209,1745
teifdtqk,0.693,0.682,437,1510
cyuqxgmr,0.575,0.642,151,1414
ebrycfbt,0.277,0.18,655,935
gwuzsbmc,0.756,0.731,346,1940
krpmmyhv,0.028,0.172,671,1148
ctjjwejq,0.946,0.657,930,936
urzicryc,0.526,0.467,42,51
hpleyahm,0.299,0.596,214,1598
nxlshjpq,0.305,0.23,431,467
uatqlehl,0.19,0.039,176,1086
ooufjpfu,0.936,0.826,72,712
ylvdiqgw,0.87,0.172,928,1577
xkmnozwj,0.601,0.222,953,1108
dpqhoccw,0.896,0.971,275,647
admuvxdy,0.029,0.786,773,1183
nqedebvn,0.405,0.118,502,1605
lxolsvfo,0.066,0.276,672,805
aknuafwb,0.127,0.54,902,1441
nbzsurhn,0.687,0.121,737,1145
yjxzyjic,0.243,0.835,821,1662
pcogswbn,0.925,0.409,172,1315
mygjvqro,0.962,0.92,980,1353
dxftqqjv,0.812,0.939,119,1517
heyiemsg,0.939,0.147,608,767
cdievqeh,0.248,0.357,593,832
buajkrmx,0.062,0.319,555,1078
smcufamp,0.152,0.933,147,896
cinmpycb,0.268,0.678,497,1256
apnmxovv,0.439,0.16,705,1800
asdjnkfo,0.796,0.662,160,677
dbxrldfo,0.532,0.837,226,867
exkdibmy,0.098,0.445,974,1848
jdwjcanr,0.016,0.296,763,1813
lcwzjyfh,0.679,0.84,839,1771
lnzuwkls,0.671,0.792,23,1451
ukwbhmgg,0.364,0.787,904,913
soztfonl,0.591,0.417,55,1365
bcuaiqef,0.355,0.677,245,331
xcsqgcxv,0.059,0.465,670,844
polrduea,0.465,0.148,931,1210
nixmozsg,0.264,0.514,144,399
xzqhwczp,0.536,0.93,294,1095
mpllpelo,0.937,0.334,261,1416
khjfpzho,0.893,0.175,360,1992
uewmmfzw,0.075,0.203,676,1120
siatekwi,0.222,0.033,759,844
mkspnnxe,0.323,0.123,774,980
asfrmgbs,0.65,0.952,124,748
zxvwofcr,0.03,0.577,129,1838
blkhbbmp,0.423,0.376,198,892
sbytcngw,0.405,0.868,760,1490
wpszghsh,0.681,0.583,0,1464
njqazpyi,0.452,0.16,172,173
sutxngws,0.985,0.054,793,1958
nahquotr,0.87,0.857,760,1992
xkzonnja,0.497,0.57,938,1259
otzswfxf,0.327,0.26,332,661
pgqboyts,0.177,0.857,446,1176
iyoxqzdh,0.38,0.321,933,1041
pdudctfa,0.562,0.755,835,1022
tlprvbug,0.501,0.538,518,1698
cglxxqys,0.785,0.124,115,291
htjaexyl,0.615,0.484,125,1677
fkgmwuib,0.806,0.641,751,1766
uobeqwuq,0.988,0.794,260,509
yhcglrtb,0.988,0.497,131,1884
turdylmf,0.13,0.922,940,1314
ycewhmuz,0.311,0.89,464,542
rgkwmarp,0.867,0.698,914,1876
oqftcuty,0.037,0.115,715,747
xvysrelv,0.638,0.581,262,1253
ekazdbzh,0.708,0.921,364,680
snqdruqb,0.147,0.626,603,1294
xyrhkvae,0.085,0.041,766,1661
pkocowcq,0.601,0.901,815,1850
ejchiexr,0.841,0.006,308,1639
pxgkjfni,0.377,0.238,72,769
omhgtdwd,0.125,0.661,63,304
lkdqdliy,0.294,0.585,992,1504
nhtwnrpx,0.458,0.486,580,1531
mgmtzyfa,0.261,0.138,287,1976
ttuptabn,0.183,0.851,726,1920
cwfmtren,0.319,0.0,151,1922
iotwqinm,0.929,0.062,681,1185
zzjlctvj,0.492,0.871,391,1031
cizctwvp,0.87,0.801,622,1308
knfgujcj,0.515,0.957,906,1518
lnzbrjeo,0.424,0.255,287,592
aprrfzek,0.177,0.361,322,685
bpgagcok,0.694,0.018,537,1012
wxwrekbb,0.294,0.584,808,1231
zyxvppsl,0.674,0.398,635,713
jrvohwwd,0.376,0.543,517,1348
oootpxoe,0.003,0.017,886,950
rnrqkcwi,0.476,0.76,605,922
rzzmcrwc,0.746,0.775,770,1310
oomccdvg,0.437,0.582,18,161
rwxswkos,0.874,0.363,414,825
mnpatnyc,0.731,0.106,160,1710
hvuivdex,0.253,0.41,962,1038
wxkydtde,0.373,0.376,212,1965
ikpnwfym,0.225,0.918,737,1723
afqqxtwq,0.261,0.608,735,1394
qogvsmzq,0.317,0.326,494,1680
wgycmixh,0.495,0.234,725,912
mxokwbit,0.896,0.886,945,1688
jcacnpha,0.066,0.95,240,1098
lfffswru,0.878,0.103,778,1929
qszdfqpd,0.718,0.045,135,1638
sfhmungw,0.362,0.62,33,830
yzrzyxgb,0.029,0.15,338,990
jojbpctp,0.353,0.938,574,938
zuwqfpjw,0.713,0.566,621,1159
vzhdkejq,0.493,0.01,563,1033
zvrazkfn,0.542,0.166,996,1413
xpwayxpp,0.399,0.704,83,1570
zbvwjhym,0.239,0.635,144,888
kptcifmg,0.226,0.495,418,1819
foegqjwc,0.651,0.931,720,1826
naxggaul,0.163,0.751,949,1050
xwdfetts,0.39,0.843,854,1755
kfdiwjuo,0.766,0.18,707,1013
ystvfhfa,0.313,0.775,250,987
cbfozwdn,0.433,0.579,201,738
xcpnbtmo,0.481,0.001,896,1470
wbsszuvl,0.396,0.915,338,747
vbjjmlld,0.487,0.437,404,1490
dgocmflc,0.745,0.707,947,1050
vllrjmcb,0.686,0.894,868,1937
vmvaeyvh,0.305,0.53,187,657
qtoggcxy,0.701,0.274,734,1703
jlylgfuo,0.265,0.608,227,1938
tnwquzgr,0.211,0.555,370,930
vmjvxdjr,0.111,0.657,94,301
oqwvlzpy,0.707,0.082,146,273
uugwrzsn,0.249,0.834,626,1737
pfdkaury,0.011,0.148,219,1685
pawtocvv,0.884,0.133,688,1562
wnoxzgln,0.88,0.011,230,241
dqubqnvr,0.514,0.955,804,1526
okrhmzxw,0.536,0.963,948,1269
rmfsyefi,0.273,0.945,595,1934
cstkoeys,0.628,0.133,359,682
gbodhmfx,0.167,0.211,88,1057
mwrnxttm,0.203,0.637,240,1731
xnlydkli,0.449,0.43,709,1955
wolykvla,0.356,0.572,513,1204
gkwwqzeh,0.864,0.048,306,468
vfeleqen,0.222,0.803,74,992
yosqftrp,0.347,0.464,68,1530
pblxdavt,0.375,0.143,188,1670
pzeqcajk,0.418,0.52,497,1285
qcneqjts,0.232,0.119,276,1355
afbdfoht,0.082,0.62,293,353
hqumpnos,0.807,0.745,229,945
mxraiyyw,0.295,0.249,659,711
odmittqu,0.239,0.137,64,1334
ylwklliw,0.422,0.317,97,195
dwoznetu,0.182,0.253,855,1853
ktmvcpeu,0.877,0.522,917,1125
vdsgkxoo,0.538,0.181,646,1641
omsumduu,0.139,0.401,76,1015
bhuqftyn,0.45,0.023,339,608
kmijjofp,0.519,0.464,84,1351
orqrcdjl,0.893,0.87,425,1475
sypmwbmi,0.065,0.084,182,1660
fixaeyeo,0.698,0.955,55,1940
xscqxtqs,0.549,0.894,856,1797
ocldpjxq,0.904,0.765,3,1022
almnkrsc,0.2,0.109,934,1706
pcmuncpf,0.704,0.871,439,1732
tkbfffxs,0.985,0.728,936,1230
ivdahnny,0.172,0.653,407,1114
wiajkojz,0.49,0.085,310,577
fdnlsqhf,0.772,0.596,75,1541
cytmzjvm,0.522,0.871,13,445
hgevfkgd,0.408,0.5,471,1187
quxeekbq,0.205,0.894,306,1834
gidsnodw,0.273,0.684,258,1693
zywdalij,0.302,0.347,567,678
frreydyn,0.029,0.11,993,1827
phdkfdhj,0.051,0.392,91,1986
kumjoamu,0.212,0.677,892,1082
oufnpudn,0.664,0.806,725,1323
xljbzdsp,0.36,0.293,199,1096
mawcoisk,0.249,0.237,804,1909
bbcncabs,0.585,0.047,283,1322
cofdaqzc,0.706,0.893,135,169
pappxagy,0.742,0.754,854,1517
skgzxlfx,0.529,0.906,672,1795
klxtyuaa,0.148,0.071,131,1803
cvizlecw,0.358,0.697,535,1418
wluqpjoh,0.879,0.2,466,860
wuoxabie,0.993,0.128,248,1535
rmxordhe,0.458,0.119,390,712
xaxlpgsb,0.263,0.005,974,1479
krltgdic,0.457,0.807,444,1069
evwukbxm,0.729,0.877,91,1572
bahwywne,0.89,0.361,916,1878
jtumzovt,0.393,0.663,627,1399
xkbdhqpp,0.964,0.171,102,669
xcojkres,0.739,0.255,552,1761
kbmtzwzl,0.114,0.027,539,879
rxfypvms,0.204,0.207,996,1549
hxjaxafl,0.799,0.658,146,1015
orvlkyrb,0.745,0.26,553,1756
sskqxylu,0.998,0.92,538,1986
zykabqyg,0.773,0.919,509,1669
yqsxxodp,0.673,0.495,420,1233
fplxszjz,0.905,0.411,76,1038
ymmlvepk,0.034,0.578,378,1315
ihhomyyi,0.291,0.714,185,826
dlggtqoh,0.335,0.15,274,1312
nirjjkog,0.113,0.117,651,1704
qmeyhvem,0.418,0.776,973,1625
atiohhpr,0.614,0.182,680,1667
zmqqvetc,0.126,0.85,511,840
cxyecjkm,0.471,0.227,923,1078
rkgondoz,0.044,0.727,32,684
mfhsajbj,0.134,0.842,523,1006
mnkqzjnr,0.712,0.506,673,1493
zrxmchsl,0.613,0.68,161,1866
jikhvtfb,0.327,0.454,16,955
fnzgjeqz,0.404,0.922,162,1885
ivnkoxtl,0.357,0.305,603,1556
mfvosknn,0.337,0.669,930,1974
nqcpklfn,0.99,0.754,74,289
zxyusxwg,0.618,0.087,703,1164
ggbosypm,0.037,0.827,598,1826
gzgigjpm,0.652,0.284,886,1180
ucnujhau,0.5,0.052,638,1453
egmugplh,0.187,0.195,248,1920
bzjuaohl,0.36,0.106,179,1907
hqhlvfcy,0.029,0.991,756,1324
mobvklab,0.881,0.611,198,629
goeuardj,0.332,0.265,556,1172
ilvsjrms,0.249,0.311,571,1322
czagcage,0.302,0.407,728,1497
ztfacaeh,0.306,0.167,975,1450
bbxpaoqe,0.868,0.892,886,1585
yblldqqd,0.294,0.902,544,1912
yejbaiyc,0.482,0.347,14,945
nqwabhsd,0.529,0.743,942,1994
flhhvinb,0.177,0.036,371,723
johuoshh,0.698,0.517,357,1309
cbznfklk,0.663,0.472,7,1252
ndrlaybw,0.744,0.267,636,692
edpozwgr,0.803,0.719,188,862
htmsxjkv,0.583,0.235,164,606
ksuahdqn,0.059,0.121,333,1077
kqodizwz,0.989,0.039,670,923
sikcpvyu,0.131,0.362,890,1483
mqygpxcw,0.497,0.975,798,1750
qarjtvgo,0.029,0.782,506,1302
mydafacl,0.96,0.556,260,913
jruumiel,0.384,0.221,206,1702
ghtovazx,0.148,0.259,55,1915
jdzzczho,0.145,0.575,722,729
mamagteq,0.04,0.245,355,552
yaiavcuj,0.889,0.964,249,1843
mldrxhdh,0.289,0.67,503,1296
xfewpawm,0.036,0.127,770,1296
hudrcnkk,0.192,0.929,454,1893
sowbghjk,0.074,0.499,989,1500
ccrjnfoo,0.695,0.848,371,670
eykqvqek,0.206,0.98,204,413
xrhilfeg,0.512,0.717,108,444
huhlcfop,0.916,0.024,689,1735
edwyaafl,0.003,0.84,111,745
ywxjqaew,0.408,0.561,95,340
ivclgtgx,0.487,0.242,93,913
aouxfuno,0.273,0.823,561,1675
pkwiexia,0.765,0.09,306,334
cvzryjrq,0.403,0.271,143,382
embmroth,0.212,0.736,819,1442
baqviref,0.201,0.285,197,1706
wnmujnhv,0.108,0.732,516,1386
fqssfcgj,0.744,0.748,168,1010
xegrtlpe,0.598,0.81,467,1068
xtwbzxkf,0.429,0.559,926,1827
tjkkcxrm,0.805,0.931,892,1624
yeimbkew,0.684,0.883,971,1677
mplkdauc,0.431,0.988,535,1425
uqugslng,0.502,0.826,493,800
kgrdlxju,0.017,0.472,981,1024
gfxfajso,0.057,0.787,809,1359
tacrzkua,0.127,0.335,98,1259
twfhxhbh,0.538,0.58,918,1010
pyhgkvcy,0.895,0.911,447,1711
bfoitrht,0.328,0.156,41,1700
hsiwbtbh,0.027,0.809,630,962
drijplpm,0.125,0.697,928,1507
akwgcygy,0.054,0.728,659,1016
ibaxjrou,0.189,0.088,718,923
vwdaycem,0.546,0.745,196,1672
ihijwpiy,0.291,0.437,948,1456
bidxcjfp,0.328,0.127,924,1909
wfdtfhuj,0.253,0.252,99,989
qpxqefha,0.788,0.876,848,1771
encsrihl,0.607,0.179,373,834
oimssjxd,0.396,0.848,411,1031
yzpmhwsd,0.794,0.196,283,1259
wexqxbbs,0.568,0.94,831,1848
jmszbtxc,0.054,0.744,187,636
quyzetth,0.636,0.944,572,1267
ltmdzwvl,0.229,0.813,220,1634
mzpkgaeg,0.639,0.856,420,1380
ddjlqese,0.432,0.496,397,1512
ubzaldxq,0.184,0.722,751,1055
xnmpgkzb,0.454,0.659,156,1199
zakxhbdn,0.043,0.995,218,386
injvfyty,0.271,0.478,970,1829
adxhwmdk,0.711,0.961,118,1031
pjjzyypi,0.241,0.836,461,1146
absavlqe,0.64,0.413,723,852
emqqcbdx,0.344,0.135,742,1257
hrwvjhki,0.478,0.713,295,1287
kbvzpzgx,0.909,0.784,893,1319
zwtcslxw,0.362,0.127,594,1423
dtvzyeam,0.827,0.726,747,1231
ohcbaumq,0.941,0.582,195,1274
chzwcnqg,0.108,0.995,721,1382
iwbsmccr,0.841,0.486,106,488
ktdzxmvx,0.566,0.389,184,481
cwtcdnep,0.953,0.094,672,1681
rhyebiev,0.191,0.641,904,1600
