name,x,y,time_in,time_out
zuaudakw,0.92,0.682,973,1407
fvrflpke,0.135,0.767,466,506
xiujxigj,0.594,0.493,567,1909
wyehkaxg,0.637,0.998,832,915
mhieitds,0.573,0.309,273,996
wcaihdap,0.803,0.944,498,1744
nmusotrr,0.3,0.022,145,1977
whijvxgq,0.789,0.037,756,1851
ceuppond,0.942,0.857,997,1029
cdrzzkcl,0.549,0.54,713,1388
qszastwb,0.745,0.033,527,1321
fwrczafg,0.457,0.755,464,1295
bvxuprvi,0.815,0.001,596,844
dddcecpf,0.848,0.887,61,948
gqcxjrhg,0.872,0.117,318,907
jvqbgepx,0.108,0.537,369,773
jetmpyos,0.321,0.52,67,886
hrmmjgpi,0.411,0.216,518,1296
fmwoeaks,0.885,0.265,830,1753
wugjldtc,0.496,0.385,30,1383
xnvakyox,0.621,0.703,795,1391
ncqoucpn,0.091,0.562,436,1526
sengiuyz,0.268,0.191,935,1848
kijvdziz,0.566,0.836,848,1375
kashvwsa,0.591,0.448,24,1812
flilitnb,0.463,0.607,281,1213
setdxski,0.295,0.956,868,1756
vxvotbko,0.493,0.898,159,749
oxphjwjn,0.561,0.002,864,981
cihnaxpz,0.784,0.356,138,930
eoyfbxnj,0.756,0.869,568,1518
tffmxdcs,0.677,0.859,566,1737
qrliqwec,0.073,0.365,407,1739
acavummn,0.757,0.517,492,748
hgezavhl,0.07,0.998,187,1855
tsqrrgid,0.425,0.767,505,1988
dpnmajqe,0.879,0.592,119,1776
tllmlvfo,0.184,0.212,541,690
qkvghsqh,0.979,0.493,637,769
owgufyfg,0.984,0.158,740,822
suzawwun,0.899,0.842,922,1753
qznufvog,0.404,0.662,635,1903
yldwhqhi,0.634,0.881,459,1567
guejxwnk,0.355,0.254,43,413
faylokoy,0.335,0.258,123,861
gbzuwaib,0.914,0.83,199,349
ornqtrih,0.955,0.014,469,1437
zozinsey,0.418,0.878,520,1763
pmthtqac,0.949,0.544,161,1030
nrvzigmr,0.055,0.479,87,320
yxerylob,0.829,0.011,242,279
lvdobzom,0.643,0.056,386,1537
pqnvgedu,0.613,0.303,410,673
rzdlpmqi,0.049,0.653,959,1053
affetsbh,0.734,0.045,786,905
apseqhnv,0.322,0.612,49,1728
zcmulaxx,0.705,0.329,99,306
lepnmqvk,0.606,0.976,470,1137
bdzkatlk,0.874,0.446,777,1085
qjugukyw,0.894,0.034,937,989
mciqtssk,0.795,0.408,88,640
ehjinidx,0.562,0.603,276,1399
snevgkzn,0.416,0.894,401,977
izlfzncm,0.769,0.437,225,573
xyidwosr,0.408,0.617,966,1104
dqarmkgr,0.623,0.346,864,1642
odswftsg,0.102,0.676,307,1999
xhinutzj,0.125,0.955,946,1957
nykvwkic,0.989,0.513,870,1741
ihbzjoxs,0.094,0.383,457,1778
ziudvqnf,0.146,0.542,750,1921
ltzcacfx,0.123,0.793,745,835
nhwxdwun,0.321,0.692,344,1670
dsyrdmen,0.183,0.961,90,1720
vcbgnmdg,0.448,0.348,152,928
akgdvphp,0.675,0.03,88,1515
pcxrpppn,0.846,0.096,426,1535
eisicgcc,0.647,0.33,420,526
anjclivf,0.754,0.598,242,1500
uvzwidvo,0.992,0.73,868,1762
itqkvlgf,0.113,0.008,569,929
ankbuqyg,0.218,0.585,435,507
ooioryxb,0.21,0.475,923,1996
plexxgae,0.499,0.052,385,1241
breityqv,0.542,0.523,327,990
titnsrxe,0.18,0.95,944,1969
zelpyeqd,0.587,0.626,826,1059
vllfwyrn,0.903,0.763,315,1640
syumgzjn,0.209,0.052,709,1062
smhohgpm,0.43,0.862,908,1594
pyijekeo,0.759,0.527,928,1327
xwckjdmx,0.919,0.755,467,1685
cwbdivmd,0.774,0.727,231,1317
hpdldkod,0.469,0.833,628,1493
gkwfdsaw,0.164,0.855,824,931
xhigmeav,0.111,0.083,665,1350
nrudglyu,0.498,0.265,582,1222
zadklcwo,0.375,0.312,885,1948
nfielyla,0.295,0.368,265,1560
wspjvgyy,0.924,0.612,146,1583
ymmoivxz,0.838,0.535,338,1157
hzdcaghe,0.643,0.214,479,1332
torxtuex,0.841,0.09,845,1467
wxmtlfeq,0.338,0.566,49,1267
xciqgcip,0.546,0.231,207,1564
vsdexbue,0.464,0.617,502,1010
xwymanxb,0.516,0.111,932,1812
hvxfvxtt,0.391,0.252,31,1947
skpsmhbm,0.16,0.557,100,615
dwlfstxo,0.388,0.367,170,761
otzefidt,0.865,0.169,883,951
leabircu,0.774,0.731,849,1032
lmavploq,0.408,0.682,678,949
dnwhlfyz,0.931,0.896,414,1078
vmagnxvc,0.202,0.397,955,1044
eiyfbetg,0.383,0.145,26,461
lvaqjfxe,0.638,0.816,168,954
nuhowrjl,0.234,0.359,616,1851
byprlpwt,0.026,0.078,511,1144
rmfimapb,0.418,0.212,867,1104
mjvwkyzm,0.627,0.292,426,1614
gqthbuwr,0.561,0.216,732,1746
geptcgjz,0.725,0.662,754,1777
vahfxgnm,0.642,0.59,439,852
fdotlpvc,0.218,0.904,420,1925
ginffmef,0.208,0.913,623,1145
hovzbpov,0.962,0.722,937,1088
xbjfxwqq,0.9,0.819,771,1399
ibvjxlht,0.787,0.273,713,1482
hfqdfefb,0.589,0.287,688,1662
ozbukiio,0.775,0.418,622,1568
wxmkhdqh,0.301,0.067,836,1111
tfmkxmvz,0.935,0.556,208,481
brqyghkh,0.222,0.547,908,1702
useicmht,0.638,0.046,824,1601
vodwuktf,0.777,0.837,107,321
cuttsbqi,0.752,0.596,883,1765
gkhywqzr,0.832,0.845,643,707
jxbwvpjy,0.088,0.381,572,1097
cxqlzjle,0.649,0.626,513,1725
symbtnnv,0.254,0.08,83,1099
mxumuxhh,0.524,0.914,91,1933
zwnomjil,0.819,0.71,247,1095
wkuksjyv,0.577,0.257,931,1221
qmwunldo,0.786,0.72,890,1794
xdkzyleh,0.447,0.334,557,670
thmwjlzg,0.89,0.165,325,752
ivbvjaum,0.738,0.994,595,697
cjvqrnyg,0.071,0.2,625,1515
cgevvzmo,0.303,0.783,754,925
ergaevcf,0.207,0.167,492,1680
wmbjmcvt,0.266,0.333,657,1387
hnvoisxt,0.795,0.765,664,1817
sucgcnzo,0.621,0.489,823,857
dxycgtdm,0.812,0.248,963,1949
rxvcwptj,0.295,0.467,215,1637
hxpkwxyk,0.146,0.338,423,486
jsxpngtn,0.28,0.495,831,1188
vcidlzbb,0.68,0.373,610,906
ygdviivk,0.495,0.548,853,1588
ablouwlg,0.102,0.482,83,893
mnwdskhb,0.618,0.121,437,950
adrzhovh,0.932,0.314,900,1056
kpochjtb,0.18,0.495,996,1495
engfttnr,0.474,0.771,98,1814
foqzpuou,0.666,0.601,651,1032
jepgzatl,0.75,0.138,954,1151
seekemix,0.448,0.247,767,1267
fpnqfoyq,0.589,0.075,538,587
mmxwtjho,0.131,0.152,828,1566
rarcmawl,0.397,0.225,324,1420
ebwtmhdd,0.429,0.09,10,1269
dckbqaqe,0.862,0.421,951,1410
aekymjna,0.134,0.682,909,1400
wpupghjv,0.85,0.364,819,920
msfxsouv,0.934,0.36,284,490
wnmvxpgr,0.691,0.961,554,896
lpsghmwu,0.608,0.753,353,1674
spyeguyx,0.172,0.536,134,781
mywufnyw,0.848,0.814,533,1550
boxirphm,0.928,0.81,13,178
pvhunrvj,0.436,0.754,259,478
uagnwxtt,0.01,0.409,722,1051
ymnmrijc,0.322,0.095,31,1290
cvrnqjin,0.937,0.471,274,689
bvzlstym,0.187,0.616,7,1013
yymnzdbf,0.129,0.625,255,646
ohibkmln,0.988,0.375,107,678
mrhtalol,0.722,0.527,803,1082
bxdidlbi,0.258,0.409,136,1615
ktllacme,0.848,0.314,782,1625
ubwdsnnb,0.982,0.307,177,1379
xfgjfmnk,0.23,0.11,219,1601
wjpzwigx,0.477,0.477,954,1720
xmjqpnyn,0.196,0.692,883,1184
eoxtgkcl,0.699,0.178,385,722
tstdmytw,0.621,0.4,767,1528
krbxwzjc,0.35,0.861,876,1631
lajxhzhg,0.414,0.705,47,1085
dkjyyyni,0.182,0.422,212,371
emlwzhpl,0.228,0.684,344,1259
nuyxersd,0.674,0.058,497,1330
dfyyyvzt,0.298,0.057,583,833
iwfmegwu,0.048,0.677,803,980
qpattzba,0.585,0.866,646,927
msnnshxf,0.202,0.694,876,1894
jcqtntwk,0.238,0.913,278,1429
lcsinjci,0.509,0.948,27,41
dyyswhfy,0.103,0.717,115,397
scoovkxj,0.304,0.694,212,1979
tqocnypu,0.381,0.981,9,1115
utvplrnq,0.944,0.995,425,1222
zbspmlsv,0.168,0.765,325,1331
egvlykko,0.152,0.254,96,1177
uojxjsea,0.071,0.236,921,1741
pckxcwpb,0.362,0.409,564,1712
skghzbyz,0.819,0.719,702,954
vftxnamp,0.509,0.426,938,1137
krsjwhdq,0.803,0.12,808,1427
mwrsbprm,0.511,0.381,36,42
muwuzjjy,0.659,0.214,491,1847
acwqgthb,0.85,0.559,937,1124
wjuuwxhc,0.063,0.181,423,1312
nmcnuook,0.336,0.643,272,1008
qzisfmtj,0.978,0.821,30,952
nflpunlr,0.551,0.226,49,382
wkrcbmpx,0.945,0.864,581,1094
iekolugd,0.201,0.93,772,1436
odzsmeye,0.195,0.689,222,416
hlkxckec,0.235,0.451,49,1088
coarroqr,0.121,0.03,641,772
actxbcvo,0.389,0.966,396,680
gvjdkpkx,0.832,0.685,528,538
atygtxwg,0.949,0.948,73,463
jemykhtp,0.17,0.211,535,1876
nibbsycr,0.736,0.906,445,1450
niusiebf,0.245,0.889,554,1372
tjbvpuqj,0.022,0.053,707,1939
uzxdzkdy,0.423,0.56,912,1689
miaryjnx,0.819,0.577,358,1694
fatajdtx,0.697,0.087,289,1905
gygwzjbr,0.843,0.024,154,283
qyimnxya,0.028,0.803,346,674
bmibrkwy,0.674,0.044,29,1829
zssmmaiw,0.298,0.225,930,953
chzjolid,0.586,0.049,655,875
dlegpfiw,0.6,0.053,721,1004
yrtcgmcd,0.445,0.086,428,1878
xcvyisrw,0.96,0.068,307,1376
dzodqqev,0.557,0.134,292,584
myihzzrs,0.251,0.492,881,1560
mwsvdvlk,0.748,0.246,983,1822
phxxqvup,0.697,0.887,193,1846
tpeqdqma,0.177,0.667,532,1562
ipqbmtir,0.674,0.114,204,1199
lwhrhrli,0.56,0.543,677,1445
brzmoios,0.096,0.089,761,1378
byanpxxc,0.976,0.455,920,1376
fjbsqctx,0.768,0.924,256,1707
yzksjtzi,0.277,0.543,328,730
jjpivqyi,0.012,0.728,567,1696
bspajnyp,0.262,0.634,626,1343
jflqdmgv,0.852,0.375,45,1388
kgcqsvsh,0.656,0.071,269,1404
ajtmlcyd,0.866,0.518,774,942
enhyrnzh,0.664,0.603,68,698
mjvslfsk,0.767,0.237,584,1339
kvxofbak,0.952,0.079,430,1333
qkmxbukg,0.733,0.421,590,627
eusevvuy,0.268,0.863,36,1291
eguooany,0.302,0.039,918,1132
uaohhymb,0.866,0.431,372,1677
jpyihhky,0.958,0.543,107,1759
dkhxkjhq,0.904,0.103,369,1704
sesidfoj,0.497,0.891,483,1357
nwkkhljj,0.583,0.71,299,1627
ooqygexl,0.065,0.488,940,1131
plgcjxds,0.593,0.938,554,1525
xfrebslh,0.192,0.964,846,1737
xdhxjpyx,0.676,0.664,946,1476
emnfewmt,0.985,0.453,773,877
svbxpfap,0.167,0.423,467,1432
vqxdfthk,0.504,0.166,654,1009
hhinkaij,0.63,0.094,200,1970
pzhctghr,0.08,0.663,296,1926
bkaxhtcr,1.0,0.978,829,1034
iyappfvy,0.105,0.794,987,1551
qezfihib,0.275,0.664,190,1062
utuoburc,0.781,0.193,712,1569
dqtyaecv,0.079,0.769,389,1870
btpuhmet,0.175,0.025,800,846
kpawhthg,0.781,0.213,899,1120
ssfphmvl,0.639,0.666,313,1360
paljfaxn,0.999,0.913,799,1668
iosbsuac,0.718,0.499,596,889
gtkcycrk,0.444,0.902,820,1481
zicmwdso,0.47,0.747,321,1023
wjskaode,0.286,0.9,311,1868
bbyhnshg,0.57,0.948,994,1795
blkivbxt,0.652,0.773,981,1173
arrgspgz,0.371,0.362,723,871
yskzcjtf,0.385,0.286,466,1898
ipoyjsef,0.079,0.141,509,1217
clgrcfzh,0.882,0.036,147,741
fqudcvjt,0.651,0.978,75,635
pgdnottl,0.596,0.945,558,1964
vefcdlou,0.41,0.141,127,806
tapyqcdd,0.312,0.394,301,949
zbtfomum,0.543,0.459,562,599
lxhlyedg,0.125,0.556,484,1982
syovzfbq,0.002,0.369,268,1816
auuwujss,0.087,0.13,735,1296
vbqrbdjb,0.607,0.782,711,1442
pvplwafm,0.426,0.346,77,592
qrzlknyx,0.498,0.559,274,1584
tvcpnaoa,0.35,0.455,670,694
xvedjrbs,0.062,0.553,139,620
nfeseuxd,0.975,0.78,82,850
hbppspfr,0.733,0.293,543,1387
krkramrg,0.745,0.084,724,1047
kcrtrarg,0.215,0.123,278,1004
zfnryhsz,0.903,0.429,317,1353
vpmnkpua,0.548,0.869,939,1664
zgfdivfi,0.117,0.974,189,251
vnhyvkun,0.678,0.235,595,1362
ldugsuks,0.508,0.152,3,742
hgtuegmf,0.772,0.784,414,1250
fewzixuv,0.951,0.605,419,777
znqvucvm,0.626,0.14,6,1266
ucwwkeeb,0.692,0.527,894,1227
byxzkdfo,0.21,0.685,378,1334
ctttxgvs,0.69,0.266,940,1927
zwrroozz,0.168,0.953,272,1186
wxuiwetj,0.476,0.916,705,966
ljmtvisf,0.188,0.637,454,622
okapkpbm,0.02,0.439,54,1822
ixlcfvas,0.516,0.439,883,1486
arebwetg,0.471,0.766,371,1051
nveduxny,0.724,0.498,118,575
usrkhxkx,0.702,0.274,408,1692
tqivbrbb,0.354,0.223,692,1543
abtqmilb,0.548,0.099,820,1479
zkyzrrww,0.476,0.325,793,828
djhvbqen,0.203,0.022,75,699
evwarvtg,0.221,0.42,158,980
hbbikcuk,0.682,0.507,114,1334
ruzvvwem,0.931,0.689,614,1788
qrikztpv,0.572,0.585,544,1792
sccmnlie,0.283,0.837,365,904
ccbidrlw,0.676,0.249,201,1301
ygoywqmq,0.396,0.496,400,1526
wrzhgwhk,0.252,0.163,757,1231
zrwvqruy,0.877,0.862,678,1159
osugwtck,0.953,0.994,555,1526
ydanzvfv,0.088,0.843,637,767
sntdmfgq,0.601,0.865,809,1268
qaimeiik,0.752,0.283,303,1922
jxuqkzbs,0.658,0.074,920,1578
vhodmwyd,0.768,0.613,309,447
yltftlvj,0.212,0.006,403,427
nvgzuswq,0.361,0.433,398,1108
cfjnejuz,0.49,0.363,917,1356
ljwptsfk,0.44,0.82,585,1019
tqtmddpn,0.04,0.409,656,1686
obsyerfa,0.663,0.237,306,734
ntvwrdlk,0.32,0.616,131,1432
plyiazfr,0.257,0.77,102,147
ljgrlnvw,0.847,0.42,862,1752
ihoqotbu,0.229,0.886,237,993
yocwtdye,0.712,0.988,330,982
smzggrgk,0.03,0.154,606,1599
wupbqrxf,0.088,0.902,194,800
rabmuooa,0.399,0.204,318,1703
xzfrueco,0.359,0.274,981,1543
arqguqod,0.295,0.98,455,750
zxjvxyre,0.853,0.354,182,1979
yuoijgrr,0.749,0.582,998,1875
dgbtzhan,0.952,0.178,16,1103
ejyarker,0.974,0.37,539,1685
rrhckxgf,0.51,0.523,744,1202
wgowsans,0.029,0.002,929,1643
mlxacbbh,0.494,0.032,976,1786
sgukrfxz,0.591,0.316,635,805
ldmjlibx,0.112,0.889,659,1425
nkgxcjad,0.547,0.443,126,637
omyuvujo,0.901,0.126,448,851
ayfddgpq,0.9,0.593,872,1777
eqbfgdks,0.561,0.293,713,1537
toxbwhix,0.576,0.271,816,1600
zguyhxfl,0.157,0.679,188,347
uyjedwfl,0.874,0.43,742,1082
crcwfiqg,0.502,0.545,349,390
xffyuiiz,0.045,0.609,190,1183
zoeplsvm,0.912,0.668,0,1178
upsdveft,0.044,0.004,309,1018
ssyqxcfn,0.702,0.815,609,1925
ricilnyb,0.372,0.001,896,1183
uelpqlsj,0.039,0.936,77,1091
xiucnazs,0.318,0.589,376,499
mdcyhmjz,0.694,0.758,894,1390
ojgyxyuj,0.306,0.393,16,1860
ltbybett,0.874,0.717,213,474
znssdocf,0.128,0.437,560,773
kijoxmyk,0.676,0.259,437,934
aettqjmm,0.894,0.056,4,1933
kvisjrpg,0.46,0.79,733,1208
tfddwrqr,0.881,0.405,242,1004
qeahvdqk,0.425,0.257,790,935
grddgnok,0.39,0.396,740,806
ofluhdjx,0.273,0.051,904,1393
ejuicqjs,0.703,0.199,621,1447
jkmrnqio,0.912,0.833,22,793
xlbhclpr,0.211,0.857,838,1976
gavmtgig,0.641,0.262,78,1467
tmcpases,0.102,0.365,36,1103
fgpninkm,0.251,0.212,462,1162
gruwyvdn,0.397,0.241,857,1494
nduhsein,0.975,0.974,585,1138
aclvdzjc,0.203,0.075,113,983
rxeumaja,0.45,0.319,669,1489
owgiysly,0.48,0.168,374,477
qruwqdqc,0.706,0.685,799,831
wrahqdvt,0.622,0.079,840,1955
jnclramk,0.617,0.454,317,1101
cjuyjqob,0.918,0.93,248,1922
aettqvbg,0.599,0.547,119,615
xwlgcabe,0.612,0.824,295,403
cuuassex,0.352,0.109,722,1713
nwqdnouv,0.671,0.954,255,852
ygbfjjhv,0.709,0.939,374,1262
wletzgjk,0.861,0.829,219,1959
ucazhrdv,0.73,0.415,234,1807
ikaiznrt,0.176,0.896,687,1871
eprbqvun,0.072,0.08,806,1733
drrnniwf,0.384,0.9,949,1820
zbytppqt,0.442,0.12,553,824
fhhmcmix,0.339,0.773,178,1921
tiwfzgul,0.457,0.238,68,651
rtzmgbef,0.489,0.693,653,1226
jtakkrwp,0.24,0.361,212,692
jildrric,0.953,0.626,292,1763
ohnydifn,0.641,0.522,13,1366
lphcqiqb,0.231,0.334,819,1631
prnlxmcv,0.443,0.194,618,1602
nufczhoj,0.95,0.636,121,419
qeoyejbs,0.095,0.415,627,1138
nyknuoth,0.805,0.211,636,1917
lyocjmvp,0.639,0.173,765,1717
lasfyfcf,0.126,0.286,439,1624
ludpmsis,0.073,0.698,516,1638
gwbdkyuu,0.666,0.585,424,1490
ciqvjqii,0.257,0.946,247,1739
mshxdfvs,0.01,0.278,80,763
vgmgsdnu,0.14,0.597,596,1741
xpiergzz,0.645,0.742,897,1238
ygygmkra,0.431,0.036,345,568
egrczwxf,0.21,0.908,607,1416
admfphem,0.19,0.914,295,866
fptadwkd,0.406,0.516,267,1029
vpvqoarq,0.417,0.374,296,1834
iiwgnkfm,0.192,0.846,205,1534
uzdbxlku,0.728,0.652,984,1090
enmtcbos,0.751,0.619,569,1502
zplmcklz,0.318,0.812,327,686
mhqmpacp,0.282,0.413,680,1553
afrzkrmr,0.932,0.909,922,1498
gjutnjzu,0.892,0.947,293,1653
mrrmeoul,0.344,0.095,308,597
wtmsfotc,0.354,0.591,582,1211
tuapdxpw,0.987,0.336,62,330
bcepxjnn,0.36,0.082,842,1986
xxqoixlj,0.855,0.081,525,824
twagigpd,0.866,0.226,295,349
cuwtkwtc,0.551,0.226,166,753
axvwzzzs,0.309,0.752,449,790
qiavnkpm,0.341,0.162,331,393
sgfskqwz,0.321,0.76,911,1562
yuupfqst,0.792,0.714,991,1393
ymovmgwv,0.734,0.129,876,1286
wzheegpo,0.69,0.618,759,1037
hfzgvgsp,0.65,0.186,33,977
aeuafvpd,0.382,0.503,742,1362
udyeonbw,0.256,0.797,526,1640
kxtpncdy,0.333,0.313,408,1302
pfmnbrly,0.46,0.076,8,32
sukphsvy,0.997,0.64,71,536
qeqtfoxm,0.341,0.984,589,1492
yxnxjsin,0.07,0.355,366,890
swuzuish,0.602,0.503,811,1117
kouezvzj,0.182,0.282,101,279
eytlusdq,0.07,0.218,579,1445
wajtfaie,0.71,0.19,90,934
kclwgglh,0.937,0.917,136,1619
ijjbgbzj,0.712,0.19,715,1380
uydsbfzp,0.167,0.111,773,1410
adkgdtnq,0.472,0.676,373,1131
igpqlumk,0.313,0.418,410,1928
xthyrwmu,0.661,0.37,611,1857
nwtbratk,0.446,0.223,381,1795
mzqwhclb,0.386,0.961,704,1868
ffxqpnoc,0.415,0.0,35,204
zzxgsxko,0.055,0.481,791,1143
imjpiunu,0.394,0.895,326,708
xjwklaco,0.953,0.751,623,1389
narouyat,0.821,0.182,700,1781
arokkpoi,0.738,0.45,66,600
qcgvfwta,0.326,0.334,140,1227
wrxziwiq,0.952,0.397,534,1011
hglhpwnd,0.76,0.344,686,1224
ukuzkwws,0.247,0.278,382,1058
kxiaqmoh,0.751,0.949,466,659
didlzbie,0.391,0.307,986,1769
qulzzpfl,0.381,0.393,31,1104
ueoygjll,0.107,0.009,403,1318
asvbiwwr,0.12,0.142,427,1686
glgdljvu,0.502,0.438,939,1556
uznaejwa,0.211,0.683,337,605
gbtgwrys,0.062,0.264,42,1768
fqovmrtf,0.329,0.693,308,661
xfavqwvb,0.662,0.502,566,842
rkhrpxam,0.342,0.314,737,989
qchcdqrg,0.773,0.757,43,866
lpbgmqkt,0.672,0.59,301,1467
jwrccdwm,0.199,0.569,163,632
qcfchxos,0.686,0.924,780,1476
djggkrxi,0.029,0.724,732,947
pyjwthyq,0.188,0.087,163,874
iaeeacve,0.692,0.778,312,1352
yqiphsfh,0.842,0.491,486,546
wzryyfks,0.735,0.155,9,1352
ldqugdgq,0.578,0.342,977,1533
gsrrwbzs,0.298,0.558,104,287
amhvddra,0.836,0.261,168,881
lzvidlyq,0.483,0.937,7,1473
hcpdofer,0.577,0.148,736,1737
yvbwihrp,0.727,0.536,141,273
rjvucyib,0.947,0.009,676,1876
hnfqaeqk,0.015,0.984,969,1695
arrkdjhe,0.576,0.108,902,1234
ahryrijz,0.667,0.401,375,1865
cqiyrjuq,0.065,0.907,278,946
kwyqvlob,0.02,0.901,16,130
rjafgjtt,0.673,0.974,418,1848
lazdhblo,0.433,0.785,569,1898
cbdfawwd,0.65,0.813,715,856
oxmwmclb,0.113,0.731,925,1542
rkwybsdm,0.311,0.3,100,1058
vjwwclnm,0.444,0.014,521,1002
obfharfd,0.406,0.627,27,378
lunmttgr,0.763,0.786,502,1788
gudkrcyu,0.347,0.446,48,1220
gkbinrpf,0.259,0.175,573,1530
nirlbios,0.295,0.537,508,1774
vysyyfse,0.379,0.262,655,891
xguixowy,0.979,0.616,190,1890
ntfhbeib,0.943,0.939,407,506
wxtegkus,0.735,0.251,744,1411
afdjlkpg,0.185,0.08,444,1629
llzchums,0.163,0.041,667,785
ztcrmcyf,0.689,0.399,142,461
ieaotldn,0.98,0.11,541,1305
rmifnmvm,0.749,0.784,852,1306
snwzipud,0.773,0.492,537,1323
jespwrgk,0.243,0.165,428,630
holpizmw,0.075,0.36,657,1109
pxqgtmra,0.953,0.925,110,264
dyklycld,0.61,0.615,215,526
lnjntvml,0.518,0.073,458,460
misppndp,0.756,0.229,554,1309
vwdeinvg,0.307,0.865,917,1770
wpunechd,0.051,0.357,475,1180
dciqyjnm,0.691,0.316,939,1869
drurojaw,0.615,0.668,621,1885
atydpdqz,0.623,0.224,780,1760
ewtlfvbs,0.574,0.324,806,1396
xrhgvwxs,0.018,0.048,6,1846
wsyrlycc,0.732,0.616,996,1690
nnzfqire,0.841,0.128,792,1421
fexaimzl,0.954,0.335,901,1788
uickdbei,0.938,0.496,814,1318
qntdebxo,0.738,0.863,231,1584
dmdxnwru,0.249,0.958,615,1900
xvlolnql,0.515,0.437,732,1735
qcqntjlu,0.141,0.22,449,1812
sruegwkz,0.029,0.466,195,505
ddwjerux,0.21,0.231,997,1569
bcwpieqw,0.1,0.249,529,1763
nwbdlbbn,0.864,0.351,179,765
kmhpgdwq,0.228,0.452,194,1597
idccemmo,0.802,0.457,386,956
qqoldneq,0.326,0.292,553,1137
mgiwitwk,0.129,0.144,38,577
bqxoizpm,0.868,0.923,202,849
jpsowzlq,0.132,0.238,323,544
nsnfowwj,0.912,0.969,809,1164
txvwvooh,0.594,0.723,820,1547
nnqxsgiz,0.468,0.549,753,833
cosqjwcx,0.439,0.011,241,1574
ksvccazj,0.314,0.383,691,1003
rycdxmwm,0.434,0.39,508,1878
hosnmdpo,0.99,0.079,911,1177
vskbsojb,0.254,0.211,898,1654
aymhdrfr,0.945,0.849,286,1059
mxfcuhqa,0.168,0.843,317,1421
tchzuvdh,0.117,0.045,550,1800
joypljxj,0.224,0.701,735,1436
qmtpxynz,0.494,0.547,433,694
jnnqrpcz,0.145,0.004,1000,1838
xlgchocl,0.844,0.755,890,1917
xhhjiaaa,0.652,0.873,659,1887
oddpciik,0.736,0.331,287,387
eimknaif,0.869,0.347,554,1844
pmqsugvi,0.791,0.247,645,811
htgphhye,0.688,0.227,92,1332
zvdhheud,0.215,0.564,5,1430
sxxpqbkc,0.993,0.77,296,1188
jdayznzg,0.913,0.828,244,1875
ummiduhk,0.931,0.702,747,1407
uuuxoaqh,0.547,0.424,703,969
zumryxdz,0.471,0.459,245,1233
cxjjgdkk,0.661,0.936,771,1998
nxdmwyyz,0.305,0.959,422,1425
xlflinab,0.454,0.326,90,1821
cwasvskd,0.668,0.391,597,850
rpywxhkz,0.096,0.452,308,793
latpcghp,0.131,0.482,330,1866
teqzbmpl,0.74,0.421,686,1883
dsjukdaw,0.727,0.236,820,1471
bvovatiy,0.303,0.747,505,1494
xladgnbu,0.102,0.21,535,1366
vloxrikp,0.163,0.34,94,1649
pmmtdpbz,0.838,0.312,888,1154
dstopjad,0.751,0.641,747,771
kfwujupi,0.457,0.205,224,1302
wlapnced,0.081,0.668,14,1504
vdpglyrt,0.541,0.318,257,1041
zlyycbtc,0.31,0.522,29,1392
penykifw,0.496,0.236,502,803
ptwclvus,0.995,0.535,390,967
bxkkouwx,0.633,0.996,479,1796
cuxczzut,0.612,0.343,496,1109
uvdrbrub,0.467,0.179,604,1901
poedipdh,0.526,0.875,700,1065
pabyynwt,0.563,0.987,357,666
kpyuqohm,0.067,0.929,603,1494
obalpzfs,0.858,0.639,1,641
vuzhrfxr,0.668,0.966,803,1811
kfcjkcyc,0.178,0.034,259,1259
zvjdvepc,0.263,0.522,628,1975
znvlfvcg,0.587,0.311,164,430
jiwbbmto,0.172,0.869,178,1023
lpjgmfiw,0.749,0.195,900,906
moemnolu,0.343,0.75,155,1224
ttjbsota,0.232,0.864,30,397
epotztqp,0.131,0.757,895,1045
biupjlzq,0.717,0.899,955,1545
rivdwbjk,0.457,0.199,666,1955
gmygkyjz,0.962,0.354,9,1902
jaxroniq,0.698,0.58,614,1000
qxyakqsq,0.573,0.077,142,1205
rpxkvwkm,0.931,0.423,867,1162
ecsyngga,0.369,0.061,901,1851
hzouoydt,0.856,0.537,930,1175
blniadar,0.61,0.477,218,807
fjfijuny,0.93,0.853,474,1618
ayhxipgr,0.854,0.494,255,319
qnpvmovf,0.331,0.958,606,1174
zerczrel,0.947,0.821,475,1481
lwnoumim,0.607,0.985,317,614
nccrfbvx,0.366,0.899,262,1010
untyqurd,0.359,0.383,156,1901
aoeasojh,0.87,0.331,928,1763
uumhryah,0.58,0.737,657,955
ggsitixy,0.55,0.275,500,1210
wcdnxkwn,0.587,0.449,677,1875
fgnbngkp,0.153,0.333,453,644
gxkfiifj,0.525,0.578,296,1820
gpimxyez,0.574,0.854,880,1522
jnoupmlr,0.079,0.847,613,1280
rhaisvkh,0.4,0.079,516,2000
zpsurrpr,0.366,0.531,149,1779
zncsusxm,0.239,0.563,74,562
ltgtelwy,0.936,0.104,405,917
nqakibrd,0.827,0.998,146,1704
ugikppeb,0.354,0.938,481,1351
rguodnll,0.086,0.221,103,1807
jyfkeqoi,0.989,0.948,794,1993
bihkquwb,0.351,0.056,227,1559
yttsqhwa,0.063,0.835,259,1939
imbbvkcs,0.791,0.887,29,600
yghrovjo,0.579,0.545,385,1823
vefclktk,0.707,0.603,701,1962
