name,x,y,time_in,time_out
bolgaihy,0.868,0,921,1449
quzkepvn,0.935,0.21499999999999994,489,1223
vppmdpzj,0.197,0.953,524,1845
gbetuwqs,0.9,0.24999999999999997,523,1288
tffolvkh,0.513,0.637,990,1743
ylcljhhe,0.26,0.59,60,784
szrjpafx,0.7949999999999999,0.055,16,894
pbabykhh,0.162,0.988,7,586
yzqfarjc,0.646,0.204,479,1827
ydnirsal,0.83,0.32000000000000006,861,1575
kyieokdj,0.464,0.386,822,1860
cocgwblj,0.575,0.5750000000000001,424,1584
ysbpspfz,0.03400000000000006,0.816,105,590
eiidhimq,0.095,1.0,124,1573
rwkyjzti,0.698,0.15200000000000005,113,1742
svhhvkym,0.535,0.31499999999999995,791,1840
obtgvtse,0.12400000000000003,0.726,223,561
vgbjqrxe,0.72,0.13,918,950
qdtrziaw,0.772,0.07799999999999999,384,1810
qoxgsrdz,0.06799999999999998,0.782,936,1923
xywfsfbi,0.672,0.478,847,1032
zbrfhgqn,0.411,0.43899999999999995,420,1970
rgltrkiv,0.677,0.473,261,974
ioagalxd,0.415,0.43499999999999994,272,1417
typahxod,0.971,0.17900000000000002,942,1365
bfgbwcey,0.235,0.915,578,843
ruiyxqhx,0.525,0.625,752,840
emlzlmmr,0.85,0.30000000000000004,532,1689
irsgdeeh,0.24099999999999996,0.909,249,1773
fqjvlohq,1.0,0.049,675,735
xufwfurk,0.094,1.0,0,314
xvquzwsv,0.794,0.356,294,1054
turhkydx,0.542,0.608,432,940
cuhudwcf,0.834,0.31600000000000006,538,1040
hjgcliot,0.096,0.754,258,1087
cpviimer,0.15400000000000005,0.696,284,1220
smattlkc,0.3,0.5499999999999999,37,1558
mplyvpat,0.823,0.027000000000000052,994,1816
vxptqxuh,0.078,0.772,967,1980
uknhkiqg,0.28,0.87,875,1551
yecpdqze,0.816,0.03400000000000006,729,1177
vnwkfkvm,0.559,0.591,733,1035
dfovoufu,0.821,0.029000000000000054,593,1579
qzfhpiue,0.543,0.307,231,1074
jxrjyqnh,0.197,0.953,333,483
mgkqpely,0.753,0.397,884,1503
ashqkgfg,0.281,0.869,231,1824
tvvtiiup,0.031,0.819,592,811
iprwuule,0.23999999999999996,0.91,879,941
pulmqgpr,0.44999999999999996,0.4,770,1405
goeqhcyy,0.504,0.346,627,979
clrttqph,0.522,0.628,898,1062
auuayqwe,0.979,0.171,415,648
brlueruy,0.506,0.344,915,1294
bssxlfbr,0.513,0.33699999999999997,476,1796
piztpigh,0.233,0.917,967,1144
aiefxwri,1.0,0.13,274,553
fbslhuwj,0.722,0.42800000000000005,35,1177
grrndpon,0.845,0.005000000000000032,168,258
xqgxfotf,0.795,0.054999999999999966,899,1624
ugovakjz,0.867,0.28300000000000003,65,1949
bmtsyaal,0.4009999999999999,0.449,622,1919
hzmwvmgm,0.06699999999999998,0.783,598,783
lwesohoc,0.721,0.129,187,1178
oreswyuw,0.619,0.531,681,1647
uuwqnoyk,0.5810000000000001,0.569,923,1307
hppsvglb,0.112,0.738,194,739
xzvrkyre,0.912,0.23799999999999996,584,1369
mjrmfczs,0.642,0.208,637,1704
sbmhprib,0.856,0,660,1481
clvtkhyf,0.27,0.88,274,1510
tkfgrhqz,0.796,0.354,558,1486
rnjmuqkf,0.015,0.835,476,848
gldiwyps,0.759,0.091,22,1031
ahdqicwm,0.59,0.56,330,496
bxwutret,0.577,0.5730000000000001,630,1968
ztnmqbup,0.044,0.8059999999999999,349,1098
wgxuelur,0.552,0.598,259,975
mlpxyldz,0.256,0.894,973,1543
xvfkxklc,0.483,0.367,989,1087
zphwgtix,0.881,0,97,900
nrplkjsg,0.87,0.28,915,1352
tivdnhpk,0.208,0.9420000000000001,970,1414
oapjzznd,0.471,0.379,839,1265
esfhtilw,0.098,0.752,491,1113
bgwsgjwc,0.925,0.225,647,989
dtttmosp,0.046,0.8039999999999999,937,1756
oiloclxx,0.315,0.535,901,1264
lvvaxmgu,0.691,0.459,866,1688
yixjlzds,0.235,0.615,445,773
ktklsbea,0.988,0.162,23,1758
odzxrwgc,0.362,0.488,594,1017
txvyneuv,0.567,0.28300000000000003,107,293
swagyoxx,0.798,0.05199999999999996,519,1639
jrqgborq,1.0,0.019,962,1838
qypisxmr,0.939,0,637,1212
jxvgqwtp,0.84,0.31,244,667
yvvojsvy,0.29400000000000004,0.856,132,398
udccwulp,0.481,0.669,874,923
oqreoptd,0.853,0.29700000000000004,444,1208
psytywnc,1.0,0.147,114,747
kzshcfim,0.847,0.0030000000000000304,967,1158
kyevqwdq,0.603,0.247,277,285
pcnlllqy,0.394,0.756,166,1914
utglpxta,0.487,0.663,180,973
lnnwyhlr,0.14300000000000004,0.707,334,802
aakkobrh,0.007,0.843,849,1752
juurlolt,0.228,0.622,981,1163
mqiqncad,0.087,0.763,945,1543
atgvpyfx,0.44699999999999995,0.403,679,1655
grkahifh,1.0,0.14,512,1831
rdrenxrq,0.837,0.013,923,1926
odzxnwty,0.781,0.369,307,736
zlhpkrje,0.068,1.0,72,1018
rqswvbkc,0.22499999999999995,0.925,780,1486
cpcgvudn,0.771,0.379,810,1735
hqewruak,0.23299999999999996,0.917,2,1947
pcmbuewy,0.758,0.392,438,478
dbakpjbo,0.916,0.234,108,1752
tubpucwa,0.501,0.649,32,1137
ejtldzal,0.93,0.22,329,1877
vhepgzwm,0.19099999999999998,0.659,763,1797
chjxyeqq,0.8069999999999999,0.043,265,1255
mcxmsaln,0.738,0.112,639,913
gjckolbe,0.373,0.777,424,932
ylqsbhtp,0.204,0.646,291,483
hqegomki,0.255,0.595,845,1307
zjojrtzh,0.971,0.179,295,1475
wtghogrb,0.157,0.993,80,603
jxhpbqfb,0.428,0.7220000000000001,572,1763
dxalpvri,1.0,0.107,604,1878
vipkadds,0.5399999999999999,0.31,147,1135
ngladlpv,0.17500000000000002,0.975,903,1374
uljbazvw,0.723,0.42700000000000005,752,895
lvddbpox,0.595,0.255,954,1789
qaoncpzm,0.854,0.296,27,1452
lanzltjd,0.822,0.028000000000000053,65,609
onquhari,0.53,0.31999999999999995,594,1726
rfzqiapw,0.44000000000000006,0.71,368,453
adelwqvq,0.776,0.374,974,1165
lhykzogb,0.723,0.42700000000000005,353,1797
ietotpqx,0.946,0,355,500
asajavpp,0.29800000000000004,0.852,746,1312
qmsggfbi,0.453,0.697,964,1982
ihkytkeg,0.081,0.769,447,1427
junbvgvp,0.496,0.654,919,1161
otebiaxu,0.668,0.482,227,508
wotxlnxr,0.681,0.16899999999999996,852,1115
rpgpimgq,0.478,0.672,744,1230
ewgzhxvb,0.632,0.518,574,653
rvcjzvqd,0.093,0.757,110,1763
rbdbfkux,0.43600000000000005,0.414,282,685
sasxtaex,0.972,0,330,528
yewddfll,0.20200000000000004,0.948,636,750
bqfpqgpj,0.248,0.902,950,1271
adogijtb,0.139,0.711,45,1783
kwrefpru,0.613,0.23700000000000002,13,288
toxvlqzc,0.5619999999999999,0.288,235,1575
fezorxtc,0.58,0.27,649,1820
jjlljhfw,0.011,1.0,765,1131
edbhbjri,0.391,0.45899999999999996,833,1680
wqxegbil,0.7,0.15000000000000005,26,436
kpuzuaon,0.308,0.5419999999999999,555,1951
isjjecsg,0.031,0.819,627,1096
iqiqkeia,0.374,0.776,567,586
titnhooy,0.419,0.731,710,1881
cmwnzktb,0.016,1.0,945,1124
aglvavjh,0.724,0.126,411,1299
xtmvdssn,0.845,0.30500000000000005,258,599
zekshoip,0.10300000000000001,0.747,260,1347
qloqqlix,0.729,0.421,713,1954
zrqiyflq,0.093,0.757,477,1929
beefxfya,0.822,0.328,364,1099
wdhgbqrm,0.514,0.636,296,1814
uzdabqpp,0.217,0.633,528,716
qivobuza,0,0.882,715,1014
nszkxbwu,0.466,0.384,246,551
nyvkltgk,0.446,0.7040000000000001,460,1739
syiiekmp,0.23900000000000002,0.611,171,1608
sklrkxkw,0.535,0.615,715,754
oatxcdvn,0.223,0.927,539,1323
oabebisu,0.777,0.07299999999999998,96,1657
alkpyace,1.0,0.062,544,560
rmhodkuw,0.13,0.72,892,1169
iswtsvxt,0.913,0.23699999999999996,994,1585
hjeiokpv,0.561,0.2889999999999999,188,979
hxjgqgri,0.3360000000000001,0.814,927,1277
babxypwj,0.234,0.916,416,1251
ukiibekf,0.95,0,52,363
wngcujka,0.19299999999999998,0.657,223,695
btskoxqd,0.787,0.363,288,1486
qjyuzakz,0.6529999999999999,0.197,769,1614
wanonayr,0.8530000000000001,0.297,134,438
zwjhluii,0.40800000000000003,0.742,811,863
dtovriei,0.321,0.529,686,1451
yietufqs,0.949,0,926,1418
umxivjbm,0.357,0.493,939,1068
yvkohndr,0.612,0.538,143,1757
jredfzcn,0.075,1.0,379,1476
gbbpyhsq,0.668,0.18199999999999997,1,571
rborjepb,0.471,0.379,649,696
ofshnswt,1.0,0.116,414,1248
gzmmdiun,0,0.985,49,1397
ormhaxgw,1.0,0.058,873,1026
ycvxsmmc,0.803,0.347,431,1658
fbjbxuvy,0.635,0.215,912,1340
nmdpumcg,0.495,0.355,120,991
ekaonivp,0.399,0.751,304,1671
tmphxurq,0.819,0.33100000000000007,150,424
vgexaefc,0.61,0.24,605,961
xcdmilze,0,0.921,239,1762
qtjdeoin,0.852,0.298,457,816
wahvkyso,0.435,0.4149999999999999,143,1876
ycrpknwk,0.917,0,209,402
ntzsaopo,0.388,0.762,925,1564
hwijbacy,0.366,0.484,777,1877
exyisgsd,0.929,0,133,739
vhkbggsr,0.184,0.666,453,1702
gfficbkc,0.815,0.03500000000000006,511,918
qpcvmaom,0.657,0.493,574,1184
qfvsnqpq,0.479,0.371,164,1129
vlugkntc,0.732,0.41800000000000004,675,856
qzihylwy,0.655,0.495,524,1383
bwqwnbmi,0,0.989,843,1542
mwrryefv,0.12800000000000003,0.722,63,833
oeyryrhz,0,0.932,496,1838
yucjbpmz,1.0,0.095,617,806
hdfltxjx,0.459,0.3909999999999999,917,1412
yubzubpt,0,0.92,741,1599
zmewwege,0.794,0.055999999999999966,219,1947
ekclsmsr,0.667,0.483,586,1205
snjyrhcw,0.479,0.671,357,1439
ghkjdjnf,0.965,0,810,1997
cbzvmowp,0.407,0.743,185,1471
pzalpyjm,0.927,0.223,912,1870
fynirdxo,0.482,0.368,681,1433
kovbjijr,0.977,0,614,1272
bsdibbql,0.468,0.682,332,1708
bilcnylr,1.0,0.146,489,1961
bjdbqhei,0.305,0.545,224,1087
hmjikrpg,0.816,0.03400000000000006,129,184
upjdkcrl,0.906,0.244,268,1727
vlxgpbwn,0.495,0.355,463,1418
xjwkvyyb,0.239,0.611,724,1361
pvxolwgi,0.546,0.30399999999999994,986,1623
wjabbxml,0.194,0.9560000000000001,688,1338
ypbrpvve,0.355,0.795,125,397
iyrrjgvo,0.433,0.717,445,634
wdywuxzf,0.735,0.41500000000000004,984,1207
qvmrmjnu,0.42700000000000005,0.723,304,440
vusiewqf,0.746,0.10400000000000001,752,1004
coycrsmy,0.372,0.478,43,558
qudivrme,0.791,0.359,845,1801
wklehhjg,0.589,0.561,926,1767
oorpjnht,0.389,0.761,420,1928
zrzmgast,0,0.944,374,1227
dcprehzu,0.208,0.642,150,1122
iymcwqwb,0.914,0.236,946,1135
semvgucz,0.955,0.19500000000000003,45,1324
bgvahywj,0.992,0,202,915
famcyhsk,0.05699999999999997,0.793,819,1951
bybymhqh,0.545,0.305,66,1641
ozfnpnlt,0.57,0.5800000000000001,388,1269
gxzecelw,0.45100000000000007,0.699,510,1147
skrufscu,0.4,0.45,135,854
aldkkdzn,0.304,0.846,279,771
rtiyqkrb,0.329,0.521,490,1455
fvapdplc,0.46799999999999997,0.682,913,1520
euknqfiz,0.71,0.14,260,1781
ktjhyggt,0,0.857,101,815
bjqcegpg,0.564,0.5860000000000001,411,730
gekwbzgy,0.002,1.0,160,966
vksckgpc,0.009,0.841,321,488
vomhuytk,0,0.95,88,811
kslcdlos,0.7949999999999999,0.055,588,1126
wassxyxl,0.821,0.029000000000000054,313,1048
chbulwup,0.6549999999999999,0.195,769,926
uabmqrxn,0.903,0.247,35,1149
xwvvhkpi,1.0,0.122,721,1778
fskudzvj,0.764,0.386,341,1274
rvvygamy,0.493,0.657,417,706
aphdstms,1.0,0.116,813,1804
aagldodv,0.955,0.19500000000000003,641,1626
elcoqhfi,1.0,0.085,75,1332
hqgvfpok,0.171,0.979,67,1127
sukibklr,0.796,0.354,822,1627
fjvldnfc,0,0.898,584,1375
tpwnqezf,0.309,0.8410000000000001,64,189
feobehos,0.691,0.4590000000000001,744,1734
ebsoxvvf,0.732,0.41800000000000004,541,1104
uqlfzdde,0.625,0.525,30,1841
cczjrybz,0,0.866,33,1611
udvgpcrc,0.479,0.671,75,1959
cbpsjzku,0.951,0.199,803,1341
pdsmgtwc,0.988,0,773,1441
iiorkcvr,0.19099999999999998,0.659,127,303
igtpllpy,0.902,0,586,1387
tioajptj,0.266,0.584,676,1480
jdukchpx,0.554,0.29599999999999993,674,1638
xfkgysjm,0.874,0,312,1589
ttxdyhdp,0.252,0.898,538,1899
fyxwztws,0.327,0.8230000000000001,398,1080
smfgcvii,0.669,0.481,786,1497
wnvpsawm,0.825,0.025,419,546
nijnnnpl,0,0.873,491,1486
roszqire,0.545,0.30499999999999994,766,1920
fkkbcypi,0,0.971,205,1501
yjcszoen,0.07299999999999998,0.777,47,1813
cgenlrpe,0.43100000000000005,0.719,144,1406
mviydpkv,1.0,0.113,725,1853
gqczgyxq,0.268,0.582,524,1311
gaxrekll,0.558,0.2919999999999999,468,1763
avouaixd,0.664,0.486,3,1482
leqlvnqk,0.147,1.0,703,1301
uauvbsck,0.996,0.154,331,748
hxlhbrzn,0.907,0,123,411
sewkwhvv,0.797,0.052999999999999964,594,1319
fdcrurmk,0.236,0.914,567,914
rrcsgwcw,0.62,0.53,317,436
pgvsxjpt,0.5780000000000001,0.572,478,661
wnjavwzm,0.383,0.46699999999999997,943,1369
trzkreny,0.763,0.087,986,1799
ijwueclt,0.725,0.125,42,1291
pqsmrzvn,0.772,0.378,878,881
mstwscfc,0.166,0.984,526,1114
ecbvbzwl,0.5419999999999999,0.308,878,1903
zbdtttxc,0.844,0.30600000000000005,416,503
yzpemeht,0.11,1.0,530,1650
whwlhjoa,0.453,0.3969999999999999,807,963
xlepurlf,0.82,0.03,789,954
elshdkmb,0.495,0.655,661,1561
iioqjoxm,0.368,0.482,34,1879
vvyewzfy,0.943,0,764,875
fwucsgmp,0.23599999999999996,0.914,493,1241
dzgmbjrv,0.346,0.504,184,1958
odsnjxac,0.838,0.31200000000000006,480,780
wfvavejl,0.711,0.139,292,1294
hsookrvr,0.099,0.751,209,544
lovnrglh,0.605,0.545,711,1806
uwmoqorj,0.613,0.23700000000000002,90,1047
yygrutfa,0.28900000000000003,0.861,36,658
uygpaklc,0.442,0.40800000000000003,523,1745
hwdshsvd,0.702,0.44800000000000006,894,1955
afpyapie,0.8330000000000001,0.317,763,934
hbbxplga,0.609,0.541,179,1605
aneunypj,0.844,0.30600000000000005,791,1622
ioznmclx,0.7380000000000001,0.412,384,1661
wmrgrrhg,0.651,0.499,354,1253
mfzsvofu,0.261,0.589,980,1825
rnkulkzw,0.97,0,608,1857
owqullwt,0.45600000000000007,0.694,115,1651
nyocmqvo,0.218,0.632,737,764
bfwiskcn,0.30600000000000005,0.844,456,568
bxjpgrby,0.414,0.43600000000000005,434,687
gkvjbsds,0.3869999999999999,0.463,61,1274
aklusmwm,0.802,0.348,948,1013
wkusypwi,0.009,0.841,125,1117
ksydovuq,0.19099999999999998,0.659,795,1808
lrtxpziw,0,0.99,68,1286
hxffzcyy,0.19799999999999998,0.652,782,1789
dzhgaqup,0.278,0.572,150,1704
rhiubzvg,0.19099999999999998,0.659,40,49
lkbqmrco,0.722,0.42800000000000005,254,1893
byenepby,1.0,0.009,372,1461
bdcyefzw,0.753,0.097,332,1381
jbinkbis,0.878,0,436,1211
emshbaws,0.33299999999999996,0.517,97,1981
pibzvuhs,0.627,0.523,620,1363
dsfcvmhp,0.6799999999999999,0.17,193,550
lkzxxons,0.795,0.355,479,1828
nbvtyete,0.7979999999999999,0.052,197,1972
tbvzvtwx,0.266,0.884,949,1123
iwgkcfzg,0.646,0.504,764,830
tszbjfci,0.091,1.0,699,1206
mvfnhmnk,0.756,0.094,648,691
nuxdprzx,0.953,0.19700000000000004,929,1484
bwsuuvxa,0.346,0.504,34,1088
wnznqsuq,0.386,0.464,139,393
zyaaiswt,0,0.878,166,855
pfimoovn,0.17099999999999996,0.679,168,1557
iyqbwjft,0.537,0.613,122,181
iberawst,0.961,0.18900000000000003,586,1696
czrnlflx,0.749,0.101,39,1424
mnpfxtpl,0.139,1.0,828,1375
cfwulibp,0.506,0.344,831,1854
rfidxxdd,0.389,0.761,266,1574
zpgodluz,0.268,0.882,371,1181
otjnntrn,0.163,0.6869999999999999,796,921
vstqhyks,0.502,0.348,128,727
mrluilfw,0.564,0.286,956,1586
psstrjfz,0.512,0.638,623,1679
grnolbli,0.61,0.54,718,1866
lqzqymjg,0.24400000000000002,0.606,233,1759
lojewnxm,0.32,0.83,546,1987
uklfmzjd,0.535,0.615,658,1249
ldejpcfj,0.698,0.152,280,1437
ccalcwvx,0.866,0,733,1966
lpgsjvbt,0.633,0.517,96,1185
ivrscudk,0.438,0.7120000000000001,442,1743
mjshrodf,0.672,0.478,532,1605
jmusxqfh,0.751,0.399,952,1674
iobhelhv,0.045,1.0,242,1857
uxsbisvc,0.086,0.764,155,792
egnvwitd,0.9,0.24999999999999997,804,1751
znbxjikb,0.635,0.515,488,556
maamallv,0.772,0.078,52,911
eofkqnuj,0.385,0.46499999999999997,921,1556
aifxiovt,0.226,0.924,800,1491
nifsdekr,0.32,0.5299999999999999,702,1219
weocbimw,0.637,0.213,806,1168
byytjxyx,0.33999999999999997,0.51,863,1579
alojupvw,0.833,0.017000000000000043,49,418
liuggncm,0.69,0.4600000000000001,649,722
ncavkpit,0.18099999999999997,0.669,629,1483
dlkmmqsq,0.707,0.143,481,1151
ecogyfvg,0.445,0.4049999999999999,645,1208
mssjqfws,0.236,0.614,740,1041
aceasyet,0.974,0.17600000000000002,246,1899
ullmkwiy,0.664,0.18599999999999997,378,1443
pfegtemj,0.601,0.249,521,1816
tjxoomsx,0.29300000000000004,0.857,858,1126
imgczugy,0.86,0,775,1320
wvfnbwmq,0.801,0.349,876,1324
qcuogksn,0.993,0.157,746,1079
pwtyqhno,0.663,0.487,231,933
xqxkymjp,0.244,0.906,72,1633
sedluxal,0,0.96,449,1678
dohcujdv,0.356,0.494,479,1887
pbkytxof,0.804,0.04599999999999996,565,1489
gqssqvgt,0.883,0.267,745,1154
kfyajvda,0.42,0.43000000000000005,205,444
wthxwwqf,0.19000000000000003,0.96,733,1464
hbxfeeei,0.597,0.253,897,1812
zzqnfipc,0.18899999999999997,0.661,146,1360
mnlfezbl,0.041999999999999954,0.808,666,1441
nwcatawv,0.5299999999999999,0.32,945,1950
nqjibjvb,0.115,0.735,131,1102
xyibmwwq,0.7200000000000001,0.43,345,1988
utkbcxpm,0.38,0.77,604,1583
vmimsurw,0.511,0.33899999999999997,977,1627
oonfekid,0.43100000000000005,0.719,374,1492
ibexplxr,0.834,0.31600000000000006,652,751
wofqdctd,0.3340000000000001,0.816,427,467
gnblkcnt,0.54,0.61,501,1081
eobrhvti,0,0.877,479,1007
jessvmdf,0.734,0.116,196,1268
uvijmtst,0.7020000000000001,0.448,313,1630
wrqqcwbp,0,0.868,263,1999
hibgityd,0.171,0.979,282,344
qicaabtd,0.001,0.849,681,1263
ldvkukhe,0.796,0.354,763,1715
mhwdcxmd,0.426,0.7240000000000001,580,1344
kcdbkgpe,0.164,0.986,869,1844
vtcxnjaa,0.978,0,371,1899
wmddsgop,0.909,0,987,1144
ehxjzium,0.453,0.697,424,1114
upjnphqu,0.665,0.485,530,1387
pujvdjmh,0.568,0.282,130,957
hywysvbe,0.504,0.346,517,966
gfaigape,0.347,0.503,319,1120
wngavunb,0,0.922,30,668
bwytswtv,0.02500000000000005,0.825,956,1243
vrijfnxv,0.93,0,4,1478
hyvduwlt,0.8550000000000001,0.295,431,1744
gkpxtaof,0.468,0.682,166,681
taodzpld,0.38,0.77,880,1595
dbwnpuxh,0.641,0.509,560,1020
wrfykgtn,0.772,0.07799999999999999,17,1782
estsjopb,0,0.997,348,510
pyirufzo,1.0,0.105,612,981
ezgvttlt,0.5499999999999999,0.3,36,1565
rzjzdhwy,0.8350000000000001,0.315,574,858
sqgaaokk,0.535,0.31499999999999995,151,532
yogkwxtu,0.634,0.516,659,664
basuptzg,0.5780000000000001,0.572,843,1957
bexgyjsn,0.509,0.641,954,1924
xhecezou,0.798,0.352,819,1619
aenbfmxe,0.9410000000000001,0.209,570,1212
zoruedxp,0.343,0.807,864,1215
szqvtpuw,0.712,0.138,550,708
tgnkxxpi,0.551,0.299,218,803
occkvhfg,0.581,0.269,148,685
wagzykgv,0,0.893,51,1920
wltngmco,0.901,0.249,608,1153
mpmnwwsz,0.7,0.15,144,586
vhwevbdf,0.709,0.44100000000000006,430,1747
uejxrtot,0.328,0.822,481,1088
enqtkafj,0.46199999999999997,0.388,849,1400
eshczefa,0.356,0.494,789,1218
wcmsvxci,0.3340000000000001,0.816,204,1201
kopbudgl,0.058,1.0,557,1294
lokhhfqq,0.784,0.06599999999999998,477,767
irlvcrft,1.0,0.081,192,1262
kxmeszwq,0.967,0.183,242,954
bcorvzcw,0.67,0.18,763,1369
stsotnzt,1.0,0.066,282,1060
loapkipx,0.973,0.17700000000000002,46,259
girswpiu,0.824,0.326,916,1615
rofbmzbc,0.776,0.374,70,1349
njbccunu,0.251,0.599,940,1006
umqkputs,0.732,0.11800000000000002,687,1209
vsreguqa,0.743,0.107,482,1622
agecxgat,0,0.894,219,793
ziqzvckl,0.886,0,685,1776
xkmpgsnw,0.06,0.7899999999999999,719,1343
rsfntyue,1.0,0.091,85,1217
olrktezq,0.402,0.748,151,1663
altiluck,0.923,0.227,239,1714
mhopldoq,0.957,0.19300000000000003,628,1209
unrxczsi,0.491,0.659,573,1688
xxvqbqca,0.189,0.961,507,1956
olrwlffr,0.373,0.477,459,752
rlhwrkda,0.398,0.752,65,1664
ntfbxlol,0.396,0.754,868,1033
hrsgkrwu,0.379,0.771,598,1755
jlmaqaya,0.622,0.528,672,1085
ywcclzmd,0.356,0.794,647,1411
ewuirabs,0.29399999999999993,0.556,143,758
sldgyxll,0.872,0.278,239,450
oilqeoxy,0.19899999999999998,0.651,32,716
pwcnltzd,0.587,0.263,507,1972
lxsgkxfp,0.298,0.5519999999999999,94,673
xzvlgzfo,0.253,0.897,789,1689
uvklents,0.59,0.56,939,1137
nzspaxfu,0.686,0.464,821,1469
sckuiwrc,0.4129999999999999,0.437,163,1789
krjllodb,0.67,0.17999999999999997,563,1328
ebvtsljr,0.695,0.45500000000000007,475,1240
xkxjhqht,0.866,0,228,1118
mnvzovjj,1.0,0.079,766,1125
idovppma,0,0.96,793,1409
pvjsvoce,0.43700000000000006,0.713,400,1600
hnohxdmn,0.532,0.31799999999999995,798,1012
exgqccuk,0.529,0.621,299,1394
ehfpoxzm,0.221,0.929,134,1321
mygdzscu,0.364,0.786,408,1814
aoqudsgg,0.639,0.211,897,1535
vammiywv,0.068,0.7819999999999999,159,658
ayozbffa,0.23,0.62,536,1555
wmatavbn,0.384,0.766,716,1672
fndbbmvr,0.144,0.706,500,1633
kwwxjmky,0.7220000000000001,0.428,863,1821
grxtezsk,0.29,0.5599999999999999,8,176
egmzxdmw,0.8290000000000001,0.321,373,1406
iiuuqvme,0.113,1.0,111,1664
gyxdyrfe,0.5690000000000001,0.581,483,745
jgfynqhj,0.21699999999999994,0.933,628,940
mwmqtlji,0.379,0.471,175,837
nphqcidv,0.854,0,234,669
hkvynozp,0.059,1.0,533,1493
zupsahij,0.771,0.379,708,1489
lrltkwac,0.141,0.709,850,1797
cbidqcov,0.844,0.006,505,1548
jsgnstme,0.402,0.748,350,1431
ftipuzoi,0.289,0.561,875,1143
pxcubdqz,0.927,0.22299999999999995,887,1218
mybzupnm,0.365,0.785,680,895
qlloflul,0.831,0.019000000000000045,2,159
gmtpfamr,0.11300000000000002,0.737,198,1512
boitfqtm,0.151,0.999,805,1041
kgfzkdjk,0.277,0.573,902,1967
fudvvwri,1.0,0.094,924,1010
dyndijad,0.391,0.759,221,1719
pvhshcrb,0.618,0.532,533,1568
kuesgmce,0.33100000000000007,0.819,87,1952
kqalovhv,0.925,0.22499999999999995,83,828
vgcdnohb,0.493,0.657,437,1188
fpcgbdvn,1.0,0.092,799,1448
xnzgmulo,0,0.884,802,1453
reemjnsg,0.23999999999999996,0.91,633,994
xszrcqtr,0.896,0.254,402,956
iextfrsp,0.578,0.5720000000000001,234,1725
jipcfbfh,0.779,0.371,405,1061
fwqnjiym,0.881,0.269,63,1630
uoesfqqi,0.723,0.12700000000000003,932,1182
oxlzditz,0.26,0.89,99,1285
kagqckuh,0.277,0.573,220,1544
ppljtovq,0.172,0.9780000000000001,127,566
itbzlowe,0.3350000000000001,0.815,752,1521
zscwpacp,0.189,0.961,825,1403
kioopxvi,0.9540000000000001,0.196,776,1979
rmvdmweo,0.019,1.0,395,1422
svuirfbf,0.803,0.347,792,1323
jblxnmcf,0.32499999999999996,0.525,167,1889
ywindgkv,0,0.935,753,1465
oguvcjmi,0.081,1.0,863,983
uyrazjnr,0.304,0.846,472,586
asoahajm,0.945,0.20500000000000004,207,713
evkmmqak,0.612,0.538,116,1127
snmfzvwv,0.3370000000000001,0.813,837,1392
yroiakhp,0.63,0.22,561,1574
kpltyvgp,0.518,0.33199999999999996,941,998
kjasbasl,0.615,0.235,469,1391
admpmnko,1.0,0.029,708,1193
xbxjquum,0.614,0.23600000000000002,899,1000
ytvbtzkk,0.107,1.0,437,623
zqvkufhl,0.153,0.697,508,556
grsvhrmo,0.29399999999999993,0.556,761,1713
mmlwbnxn,0.278,0.872,598,1654
avtimemu,0.8450000000000001,0.305,797,939
lwwjqfdk,0.5640000000000001,0.586,878,1275
qkbormht,0.58,0.27,389,1888
yjyuiwtg,0.264,0.886,978,1855
wycwcozj,0.24799999999999997,0.902,748,1484
fincxnyd,0.874,0.276,330,1789
yvcuusyb,0.07,0.7799999999999999,538,1699
brcktewx,0.844,0.306,879,1663
pdonnwqi,0.24800000000000003,0.602,108,142
gxnqkfts,0.363,0.487,595,683
teftbuff,0.19199999999999998,0.658,299,726
gatzuxnv,0.206,0.644,725,1423
bqvrewbq,0.812,0.33799999999999997,332,583
cyejgpxf,0.166,0.6839999999999999,225,1865
ubuelahd,0.317,0.533,973,1961
majjfjmg,0.46799999999999997,0.682,479,1203
mcmiiurd,0.754,0.396,399,1400
cihpumwg,0.723,0.127,727,1858
yvjrvjib,0.758,0.092,601,1876
mbtkyigk,0.44300000000000006,0.707,505,1134
dftypgwi,0.045,0.8049999999999999,571,1873
pcquzgza,0.677,0.473,362,1403
hlquyxol,0.063,1.0,547,1701
iadzuilo,0.242,0.608,579,1103
gevlyfpv,0,0.988,356,694
qgtqwmtb,0.30999999999999994,0.54,496,1138
gahbfcep,0.19199999999999998,0.658,846,1453
dhkbgbwl,0.378,0.472,975,1280
mkzvnoam,0.869,0,55,1633
jwhcfvlp,0.29399999999999993,0.556,562,1605
moidbxtq,0.316,0.5339999999999999,796,1582
hyrvjeae,0.494,0.356,108,1528
ihtivrlm,0.423,0.727,366,1111
kdbwodta,0.641,0.509,725,781
kcktqstn,0.633,0.217,879,1899
xqtqbjvw,0.688,0.162,877,1009
ijhvzjch,0.43400000000000005,0.716,865,1563
unwifhqj,0.4109999999999999,0.439,690,1367
rsmxqjud,0.571,0.279,759,1805
yoabtdix,0.66,0.49,130,1631
tkajxzuu,0.73,0.12000000000000002,204,626
