name,x,y,z,time_in,time_out
zhnnmmao,0.18799999999999997,0.18799999999999997,0.662,535,1413
lyowmwyg,0.896,0.254,0,151,1097
xmgjxjru,0.4580000000000001,0.692,0.4580000000000001,88,1109
ozlnjlno,0.8510000000000001,0.299,0.8510000000000001,187,212
ogyazofn,0.8430000000000001,0.8430000000000001,0.307,217,1953
bwiiagcb,0.475,0.375,0.375,99,1252
wiuqeqtj,1.0,0.739,0.111,758,1537
qllqwbrc,0.5780000000000001,0.5780000000000001,0.572,163,1551
ehatpasl,0.434,0.41600000000000004,0.41600000000000004,50,1569
ligffjjs,0.473,0.377,0.773,707,936
qfscoezm,0.735,1.0,0.115,455,1833
bqpzcrzk,0.558,0.2919999999999999,0.592,67,1188
ojsrlhan,0.873,0.277,0.873,911,1563
efsnsysd,0.030000000000000054,0.82,0.030000000000000054,98,175
ivkcvwjp,0.733,1.0,0.117,224,1161
ikddunht,0.28400000000000003,0.566,0.28400000000000003,742,1469
dygobjez,0.4009999999999999,0.449,0.701,739,1202
eonlmeff,0.738,0.41200000000000003,0.11200000000000002,735,745
eygtdpyv,0.385,0.765,0.765,631,1569
wfafabrz,0.679,0.679,0.471,616,1775
gjhhxknk,0.20199999999999999,0.502,0.648,464,1791
lmhhwcjp,0.666,0.184,0.9660000000000001,807,1536
lpldfzos,0.711,0.711,0.139,659,1117
melaxqrx,0.7300000000000001,0.43000000000000005,0.42,771,1872
yxeofsgo,0.5519999999999999,0.298,0.852,52,1418
tzpxutpa,0,0,0.899,206,618
udcstfvq,0.376,0.376,0.774,723,783
wwmcjmdm,0.157,0.993,0,168,1521
msskqltr,0.887,0.887,0.263,134,1426
ohmlycwr,0.751,0.399,0.751,673,895
xkuknokv,0.39,0.45999999999999996,0.76,285,1216
wkciwdyy,0.221,0.521,0.629,231,1956
sspddwot,0.153,0.997,0.153,226,1857
mbpmhvhy,0.512,0.512,0.638,60,1604
gzzmpuys,0.42899999999999994,0.421,0.42899999999999994,893,1427
bgubcfxp,0.33299999999999996,0.33299999999999996,0.517,937,1679
fojvjtfk,0.965,0.185,0.965,443,1647
hcvcfidg,0.963,0.187,0.6629999999999999,380,1094
zvfwznwo,0.13600000000000004,0.43600000000000005,0.714,868,1769
uckfskxt,0.675,0.475,0.675,657,1633
aicfghvy,0.985,0.6849999999999999,0.165,415,611
wuctljag,0.742,1.0,0.108,115,853
fjqfjybt,0.615,0.535,0.535,70,1711
dzpbxrqt,0.886,0.886,0.264,135,557
cxrauhio,0.10800000000000001,0.742,0.40800000000000003,245,1680
gxecvocp,0.566,0.284,0.566,36,1550
ihpdgovp,0.45999999999999996,0.39,0.76,296,1416
hnfgtgzk,0.725,0.425,0.42499999999999993,360,1684
fchtrmeb,0.8410000000000001,0.309,0.8410000000000001,514,611
ehhiqvwu,0.5730000000000001,0.273,0.577,524,1196
wgtgujfi,0.719,0.13100000000000003,0.43100000000000005,334,1528
bwcdiomv,0.8310000000000001,0.319,0.531,284,1057
umhvdxif,0.18299999999999997,0.667,0.483,37,613
lbqktjbu,0.936,0.936,0.214,29,1324
sydlzpaq,0.402,0.448,0.402,449,1975
gbhugmja,0.831,0.31900000000000006,0.31900000000000006,839,1887
xkeualow,0.216,0.634,0.216,968,1361
wxulxodv,0.803,0.347,0.503,313,1562
zoahugbv,0.072,1.0,1,765,1636
yglvidrh,0.278,0.872,0.872,130,1315
warrbbsx,0.347,0.803,0.347,126,1292
hifimirt,0.651,0.499,0.19899999999999998,522,1979
vvebykqp,0.22699999999999995,0,0.923,250,1699
nhzqsgjy,0.87,0.87,0.28,388,742
kmmxycle,0.695,0.995,0.155,149,627
swjzuwol,1.0,0.048,0.8019999999999999,352,1865
cqcwflqa,0.55,0.6,0.6,350,669
uielrljp,0.675,0.475,0.475,449,951
hisgjxwr,0.13800000000000004,0.712,0.43800000000000006,140,215
ygfhvmmn,0.469,0.769,0.381,61,1250
pumnrnpw,0.042,0.8079999999999999,1,721,1488
kiunfugn,0.404,0.746,0.746,78,1048
rorpicwi,0.332,0.818,0.5179999999999999,860,1864
owshcowc,0.3340000000000001,0.3340000000000001,0.816,618,888
zszdwiuj,0.966,0,0.18400000000000002,181,1370
jlkbxzzr,1.0,0.033,1.0,754,1948
ttzbjscw,0.333,0.8170000000000001,0.8170000000000001,558,1427
hdgopdqq,0.561,0.2889999999999999,0.589,1000,1025
rqmscddp,0.83,0.32,0.83,966,1685
xkwdjvks,0.32400000000000007,0.02400000000000005,0.826,521,1516
pefjvfxu,0.15900000000000006,0.691,0.4590000000000001,795,1361
sacbboyf,0.987,0,0,933,1114
vuzmeeac,0.496,0.354,0.796,413,1788
fltqqcli,0.18100000000000002,0.969,0.18100000000000002,532,1599
kaecxqdq,0.837,1.0,0.013,731,1102
etvkytmo,0.264,0.586,0.264,118,438
dnknshrm,0.84,1.0,0.01,154,345
ltobujxc,0.695,0.695,0.455,223,1603
pnawqstd,0.577,0.273,0.273,404,437
bxwebwmq,0.582,0.582,0.268,435,619
xirwueml,0.658,0.658,0.492,268,362
dsvzvppe,0.893,0,0.257,942,1567
nfelbsxl,0.44700000000000006,0.44700000000000006,0.703,563,747
xkvsekno,0.019,1.0,0.831,515,756
xvuocuoq,0.913,0,0,453,1468
mmbztssn,0,0.976,0,225,984
qkbdaxjz,0.401,0.401,0.749,564,1163
ypmsyyeo,0.833,0.31700000000000006,0.017000000000000043,830,868
uzhsilbh,0.5579999999999999,0.858,0.292,317,893
nppacwla,0.31700000000000006,0.31700000000000006,0.833,682,1382
jiekbgxe,0.638,0.512,0.512,638,1056
bxcpnrkl,0.28700000000000003,0.863,0.28700000000000003,195,999
vggwqnzp,0.14200000000000004,0.14200000000000004,0.708,684,1665
nnvkkllc,0.10200000000000001,0.402,0.748,216,1854
ctxwqqpm,0.20299999999999999,0.647,0.503,902,1105
flosdsdw,0.5159999999999999,0.816,0.334,163,487
rgaraceq,0.626,0.224,0.224,733,1363
xsafhhzq,0.752,0.098,0.398,809,886
hqtbzpdc,0.559,0.2909999999999999,0.591,910,1236
avcmjzhk,0.8390000000000001,0.539,0.311,559,1111
nxaotovz,0.347,0.347,0.803,517,558
rnxaxlgl,0.678,0.472,0.678,637,1788
bzduejmk,0.789,0.489,0.361,66,766
nrgmaarh,0.58,0.27,0.5700000000000001,549,1599
jvamszag,1.0,0.726,0.124,438,623
ejuytsti,0.841,0.841,0.009,327,442
fqmlzkev,0.519,0.631,0.519,771,1264
jusajzdt,0.614,0.23600000000000002,0.536,220,238
zeblfmgu,0.725,0.425,0.725,70,402
yfjkzvto,0.996,0.154,0.996,754,1402
zotyfqpm,0.371,0.671,0.479,851,1493
pwggzeaz,0.353,0.797,0.353,377,1480
hsxdfgsn,0.498,0.352,0.352,224,1320
zojexcvm,0.126,0.724,0.724,868,1387
halnosqx,0.216,0.634,0.934,784,1099
etdrvpof,0.729,1.0,0.121,65,1717
xiebtgka,0.38,0.68,0.47,540,1477
zzcizxvb,0.831,0.31900000000000006,0.31900000000000006,703,1094
vzkfoenj,0.545,0.605,0.545,835,1018
buiauneo,0.767,1.0,0.083,8,1352
jgrtlpto,0.4,0.75,0.4,713,999
lnojuvqz,0.006,1.0,0.844,531,1760
ddmyuyno,0.622,0.32199999999999995,0.528,814,1198
wewwalxc,0.854,0.29600000000000004,0.29600000000000004,838,1704
bxoaoaey,0.919,0.23099999999999996,0.23099999999999996,311,613
jnpbbmrx,0.894,0,0,76,1632
pcvbnffa,0.992,0.158,0.158,213,697
hiybixod,0.776,0.776,0.074,37,1932
izbumeih,0.273,0.577,0.5730000000000001,587,633
yrmzznzx,0,0.169,0.981,880,1984
uteuojra,0.17500000000000002,0.17500000000000002,0.975,2,1368
wumdmpto,0.45499999999999996,0.395,0.755,485,1658
gzpklqld,0.091,0.091,0.759,744,1457
bhlprsgs,0.234,0.616,0.616,792,1410
nzcirhgn,0.46299999999999997,0.763,0.387,840,1618
znqvjyxj,0.58,0.58,0.27,209,529
hoxbnqia,0,0,0.925,730,953
dsttjfkg,0.8290000000000001,0.321,0.8290000000000001,555,1714
euqdzrqk,0.20800000000000005,0,0.942,992,1789
xyrsttxw,0.47,0.38,0.47,404,877
ydzhlzlh,0.676,0.676,0.474,56,1746
jatejnns,0.357,0.05699999999999997,0.793,78,1272
xhbvkdwq,1.0,1.0,0.038,684,1455
wqpdzyer,0.543,0.8430000000000001,0.307,318,1509
eedlofzs,0.489,0.361,0.489,4,947
phdarvhq,0.498,0.652,0.652,619,1794
rasmoljs,0.517,0.333,0.517,871,1688
rqqtkbqd,0.155,0.695,0.695,196,333
kjphbvqx,0.17900000000000002,0.971,0,923,957
nugztuto,0.72,1.0,0.13,672,708
juajfphn,0.04499999999999996,0.04499999999999996,0.805,673,1132
fbgbdgeg,0.7420000000000001,0.408,0.7420000000000001,931,1974
cuwiytej,0.44599999999999995,0.404,0.746,563,1330
lyptjqes,0.898,0.252,0.598,833,1796
frhfsbdc,0.922,0.228,0.922,698,1992
jzlevsxv,0.743,0.44299999999999995,0.407,584,1420
bamswuol,0.19900000000000004,0.19900000000000004,0.951,358,894
gbdpekbu,0.33299999999999996,0.517,0.633,23,1721
ygrhihkt,0.71,0.14,1.0,971,1488
vxtpfobd,0.95,0.20000000000000004,0,747,1309
wuvxiolt,0.379,0.771,0.07899999999999999,793,1307
vihacesh,0.38,0.07999999999999999,0.77,437,725
wfshidkd,0.561,0.261,0.589,34,1615
gjkaqsab,0.916,0,0.23399999999999996,621,1916
xcwkhrsd,0.354,0.053999999999999965,0.796,11,31
nqigutcg,0.362,0.788,0.362,991,1578
fptgudlc,0.168,0.982,0,181,929
cpiydfiz,0.148,0.702,1,207,273
ymjxcpes,0.365,0.06499999999999997,0.785,200,1203
wkdourcu,0.46199999999999997,0.46199999999999997,0.388,677,1204
jyvvobvc,0.5870000000000001,0.5870000000000001,0.563,488,760
fgwrzbxp,0.163,0.987,0.163,245,1355
izjeniiv,0.351,0.799,0.05099999999999996,37,1317
benfbtoy,0.907,0,0.24299999999999997,640,1146
ghdrnzqj,0.04599999999999996,0.346,0.804,139,1610
irlclpbx,0,0.22899999999999995,0.921,948,1429
qopsnuyo,0.767,1.0,0.083,209,1164
hvfefxbj,0.556,0.29399999999999993,0.594,824,1236
xabawjua,0.28900000000000003,0.861,0,222,306
ztgynehz,0.369,0.481,0.781,220,442
elsrelnt,0.46199999999999997,0.762,0.388,973,1839
ttdhxaxz,0.17199999999999996,0.472,0.678,880,1912
pojygrsh,0.23199999999999996,0.918,0,945,1261
emkxwmyc,0.793,0.793,0.357,613,1842
sakbfcwh,0.849,0.0010000000000000286,0.30100000000000005,862,1782
hrlhfzpe,0.628,0.522,0.628,97,1668
qaulltdr,0.45000000000000007,0.15000000000000005,0.7,274,1739
ojifkkto,0.29599999999999993,0.554,0.596,805,1467
minfnxqx,0.088,0.762,0.762,50,1966
tvlnjpix,0.695,0.455,0.695,177,1293
hdewzqbn,0.143,0.707,1,712,1129
vikkzqkt,0.491,0.659,0.491,465,1082
lecnhuyd,0.22899999999999995,0.921,0.22899999999999995,636,697
iolpfnyo,0.8290000000000001,0.529,0.321,128,279
yrzzhwwe,0.461,0.3889999999999999,0.689,795,1905
iokxrbjz,0.9640000000000001,0.186,0.664,693,1858
jmiqeexi,0.543,0.307,0.8430000000000001,623,1469
ktziudtb,0.5810000000000001,0.5810000000000001,0.569,665,1759
zuxeltpq,0.07199999999999998,0.778,0.07199999999999998,856,991
fkwjskch,0.24899999999999997,0.901,0.24899999999999997,455,1085
xahscsud,0.488,0.662,0.662,946,1730
medlxgac,0.377,0.07699999999999999,0.773,68,1129
otrmvnpp,0.367,0.367,0.783,642,829
bxutexat,0.03700000000000006,0.03700000000000006,0.813,535,1975
zvliwxrd,0.983,0.167,0.983,127,1964
uncdtfbk,0.846,1.0,0.004,898,1500
aysrduia,0.667,0.18299999999999997,0.18299999999999997,991,1457
mmdtmskc,0.163,0.987,0.6869999999999999,356,976
qegwuruo,1.0,0.124,0.726,696,1954
ekmdmbeh,0.421,0.42899999999999994,0.42899999999999994,931,1562
bnntnrnd,0.825,0.025,0.825,941,1964
nutoizyl,0.406,0.44399999999999995,0.44399999999999995,497,1195
qzxpmbif,0.488,0.662,0.362,202,1425
jmfdztlb,0.658,0.492,0.658,876,1744
lbgomfgt,0.866,0.566,0.284,225,531
esecwbfj,0.404,0.404,0.446,104,714
xwsglfkh,0.46799999999999997,0.16799999999999995,0.682,148,1809
byqlmtdg,0.523,0.523,0.627,147,1268
ldltdybm,0.752,0.45199999999999996,0.398,796,1456
vyxpqbeg,0.046,0.8039999999999999,1,628,1294
wxyemupv,1.0,0.849,0.001,879,1735
gdpdjgkx,0.356,0.656,0.494,31,1827
kcoszxgf,0.281,0.569,0.869,370,1068
lkbqyign,0,0.983,0,295,1077
xlfhtsxc,1.0,0.027,1.0,59,1384
duuovltc,0.8099999999999999,0.8099999999999999,0.34,756,939
pgcjsujd,0.939,0.21100000000000005,0,960,1847
mdujyppv,0.856,0.5559999999999999,0.294,475,523
eizwdvri,0.854,0,0.29600000000000004,399,1813
yncnnmui,0.394,0.456,0.6940000000000001,26,1046
cmnibkjf,0.849,0.001,0.849,418,1380
rkooconk,0.111,0.739,1,673,772
ipmkztaf,0.29600000000000004,0.854,0,885,1248
yojimyjv,0.493,0.657,0.493,884,1759
yvervgsa,0.192,0.9580000000000001,0.658,493,977
hfimzmaw,0.264,0.886,0.586,738,1706
umtyyqas,0.891,0,0.259,472,637
heatbski,0.634,0.634,0.516,323,1700
eblazosf,0.073,0.777,1,268,1641
klanukop,0.9430000000000001,0.207,0.643,561,1028
xpxhdyjf,0.279,0.571,0.5790000000000001,578,1437
ncgxnqsb,0.727,0.12300000000000003,0.42300000000000004,486,1477
qggydeve,0.04899999999999996,0.349,0.801,494,1850
ouoazgdx,0.857,0.29300000000000004,0.29300000000000004,808,1171
kzugpest,0.31199999999999994,0.538,0.612,125,136
vuujqnme,0.40700000000000003,0.10700000000000001,0.743,147,930
weuxbguo,0.84,0.5399999999999999,0.31,213,893
bwztpfxi,0.386,0.764,0.46399999999999997,637,1079
hlvlvsgu,0.587,0.263,0.263,36,1804
jyljpjcc,0,0.979,0,415,691
fbpmljmg,0.829,0.32100000000000006,0.021000000000000046,913,1816
blrdodmv,0.24299999999999997,0,0.907,404,1724
nkxnyvyp,0.45300000000000007,0.697,0.45300000000000007,401,1857
qqqyzgtl,0.652,0.19799999999999998,0.19799999999999998,447,899
jgvqqnnb,0.45300000000000007,0.697,0.15300000000000005,210,1745
fozrchqw,0.262,0.888,0.588,539,1127
bjpydryf,0.7140000000000001,0.436,0.7140000000000001,738,950
qxndtbqd,0.671,0.479,0.17899999999999996,302,1997
ivtsrifd,0.8089999999999999,1.0,0.041,976,1008
uagvomcy,0.012,0.838,1,26,1793
ebyzymmf,0.016000000000000042,0.016000000000000042,0.834,535,1263
rgqrazfl,0.291,0.559,0.8590000000000001,127,311
jkgwdwdy,0.6649999999999999,0.185,0.6649999999999999,14,1230
hhngnpmr,0.596,0.554,0.254,25,71
xzevvpwj,0.648,0.9480000000000001,0.202,279,558
kdoaggmz,0.179,0.971,0.971,854,1154
qnjfrwuv,0.609,0.24100000000000002,0.24100000000000002,212,1103
hstplizm,0.925,0.22499999999999995,0.22499999999999995,504,872
veonwofe,0.838,0.012000000000000038,0.012000000000000038,339,360
lnookooe,0.219,0.519,0.631,263,1688
rvgqgqzx,0.26,0.56,0.59,945,1131
pyiiqpui,0,0.857,0.29300000000000004,527,1806
bstripqg,0.515,0.33499999999999996,0.635,664,1995
jygoimcy,0.083,1.0,0.767,482,1293
jinejgpa,0.104,1.0,1,945,1203
yfpclhmj,0.982,0.982,0.168,298,855
nubsbzas,0.846,0.004000000000000031,0.30400000000000005,279,1091
isrbqrrf,0.614,0.236,0.914,320,840
hartssxp,0.949,0.201,0.949,888,1976
cjplxqzu,1.0,0.122,1.0,686,1046
qupfkjvy,0.19899999999999998,0.651,0.499,640,879
juruobmn,0.471,0.679,0.17099999999999996,491,1056
nmzjdpul,0.495,0.655,0.655,584,887
smzcqstl,0.075,1.0,0.775,984,1847
oxnjeawv,1.0,0.769,0.081,607,1991
qvqhiaoz,0.547,0.603,0.547,676,1316
hwgpconm,1.0,1.0,0.119,820,1064
mlitkind,1.0,0.747,0.103,650,894
idxuogbf,0.737,1.0,0.113,164,859
wxjtdoul,0.595,0.595,0.555,924,1844
aamjwerb,0,0.23199999999999996,0.918,948,1913
ndnkmswn,0.41200000000000003,0.738,0.41200000000000003,585,1060
uqfnugeh,0.958,0.19200000000000003,0,452,860
fjdzcgeg,0,0.984,0.166,467,1136
bbztnmby,0.631,0.519,0.219,203,251
zzksxevr,0.899,0,0.251,547,1447
khlbrgmk,0.746,0.404,0.10400000000000001,866,902
ktfsmiia,0.872,0.572,0.278,930,1632
nkzzjwrf,0.9780000000000001,0.172,0.678,647,1691
sctxrshd,0.277,0.873,0.277,758,1647
znsxlitz,0.476,0.374,0.776,268,872
kzsxefkb,0.679,0.471,0.379,901,1811
zlbmkpew,0.43200000000000005,0.43200000000000005,0.718,310,1793
plhqjofz,0.663,0.363,0.487,868,1978
ostyaxtu,0.19900000000000004,0.19900000000000004,0.951,916,998
ghcmlfkw,0.12800000000000003,0.722,0.42800000000000005,107,1509
ccpqpimo,0.973,0.973,0.177,692,1957
nkiqaoll,0.4,0.75,0.4,766,913
ipxyzkmx,0.5199999999999999,0.33,0.82,368,600
dnjzlynq,0.984,0.166,0,659,1588
hvfmyytm,0.42200000000000004,0.42200000000000004,0.728,449,572
elnabius,0.217,0.933,0.933,190,313
ijtsyrfr,0.881,0.269,0.581,330,1910
lgfmuwfx,0.953,0,0.19700000000000004,448,1041
zfvntyxh,0.03400000000000006,0.3340000000000001,0.816,76,1282
lsjefcwg,0.155,0.155,0.995,72,133
igsmelle,0.31499999999999995,0.615,0.535,812,1784
faturjqc,0.23599999999999996,0,0.914,353,1933
ettdhoeq,0.735,0.43499999999999994,0.415,761,1715
wejndtkg,0.016,1.0,0.834,496,1961
kpupecon,0.495,0.495,0.655,964,1367
yxdycoet,0.364,0.364,0.486,261,1324
xzutreae,0.6729999999999999,0.177,0.973,632,728
tagddugg,0.46099999999999997,0.389,0.46099999999999997,378,1018
ooiqeyln,0.258,0.258,0.892,93,676
vmopqfoj,0.414,0.7360000000000001,0.43600000000000005,74,675
wpsyrmoz,0.66,0.18999999999999997,0.18999999999999997,299,1662
yvrxuxav,0.815,0.815,0.035,325,1128
kuqserda,0.22499999999999995,0,0.925,579,662
kcyfbppy,0.26,0.26,0.59,935,1153
jyqnubzc,0,0.892,0.258,992,1293
coyflihy,0.99,0.69,0.16,957,1487
cumvxrsf,0.482,0.368,0.782,670,1820
mapmicfo,0.065,0.785,1,58,611
whnpvotj,0.807,0.343,0.807,483,1511
xmxtztwv,0.788,0.06199999999999997,0.06199999999999997,881,1238
zrxbcpmd,0.388,0.762,0.388,947,1126
knumejpl,0.722,0.12800000000000003,0.42800000000000005,382,1041
kcuevmih,0.208,0.642,0.208,637,1914
kopmucel,0.979,0,0.171,187,1192
pijwzkbu,0.9660000000000001,0.184,0.9660000000000001,5,360
yzrcvwan,0,0.882,0.268,701,1569
bqccldiw,0.61,0.54,0.30999999999999994,248,789
kdqxcyie,0.5179999999999999,0.332,0.818,360,1353
mngyxoju,0,0.997,0.153,226,1299
qzsjveyh,0.423,0.727,0.727,83,1692
nzcodtkf,0.092,0.758,0.758,132,1237
gfabftkw,0.18000000000000002,0.18000000000000002,0.97,902,1977
wxxkrkjl,0.01400000000000004,0.31400000000000006,0.836,684,1404
motitneh,0.435,0.715,0.4149999999999999,35,1170
ukxeukxu,0.712,0.13800000000000004,0.13800000000000004,408,643
xielxwcq,0.689,0.16100000000000006,0.4610000000000001,120,511
xhmahknq,0.05999999999999997,0.79,0.05999999999999997,488,873
oceymbih,0.035,1.0,0.815,907,1685
opskqhzt,0.20800000000000005,0.942,0.20800000000000005,681,1619
lifivjnq,0.12900000000000003,0.721,0.12900000000000003,764,1121
geaclkvp,0,0,0.939,463,1466
mawywknp,0.152,0.998,0.152,678,1185
jmkzgfba,0.798,0.798,0.352,782,1397
myjvxegu,0.422,0.42800000000000005,0.7280000000000001,569,1732
rltwivto,0.34199999999999997,0.808,0.041999999999999954,23,1733
mxuandzg,0,0.99,0.16,17,1622
zuihygov,0,0,0.96,372,916
zbxrsvtn,0.193,0.957,0.6569999999999999,4,477
ynozncfw,0.304,0.846,0.5459999999999999,451,1750
iugjrsbl,0.312,0.838,0.838,556,1573
njoilask,0.923,0.22699999999999995,0,802,1408
pugvdhoo,0.846,0.30400000000000005,0.30400000000000005,557,1460
mntptaig,0.038,1.0,0.8119999999999999,487,1554
pzqxftdg,0.014,1.0,0.836,945,989
uxndzuei,0.3889999999999999,0.461,0.689,257,666
zrvebmta,0.961,0.18900000000000003,0,629,1172
rrzgglpc,0.03,0.82,1,614,737
pieasdym,1.0,0.75,0.1,168,279
rbpgsola,0.177,0.6729999999999999,0.973,545,1306
nsxwdmlg,0.6869999999999999,0.6869999999999999,0.463,646,1816
oziiwyel,0.348,0.802,0.802,726,1028
jekvatie,0.554,0.29599999999999993,0.29599999999999993,174,1073
rzvcktle,0.803,0.347,0.04699999999999996,260,1692
tfpfytvn,0.083,1.0,0.767,504,778
ifpnxsyt,0.06599999999999998,0.784,0.366,906,1422
fxuezqhx,0.964,0.18600000000000003,0.18600000000000003,991,1530
ygtxlgis,0,0.887,0.263,547,1420
vwpkpcir,0.5780000000000001,0.5780000000000001,0.572,367,1005
ufcmdfpc,0.42600000000000005,0.42600000000000005,0.724,823,1106
aumwujnu,0.581,0.269,0.269,777,1645
ntyuqlyf,0.12600000000000003,0.724,0.12600000000000003,66,632
xyosvuml,0,0,0.872,722,1602
gbpaboja,1.0,0.052,1.0,4,36
moqcyehh,0,0.86,0.29000000000000004,36,1954
xlqkylez,0.44800000000000006,0.44800000000000006,0.702,94,1218
tnlpejob,0.539,0.611,0.611,457,1696
fyvkkkqg,0.994,0.694,0.156,420,1295
bsgehpio,0.432,0.7180000000000001,0.7180000000000001,554,1128
udorvlgg,0.962,0.18800000000000003,0.18800000000000003,33,1535
tvnrmqyl,0.7949999999999999,1.0,0.055,860,1023
kgjhxfzi,1.0,1.0,0.148,225,1554
pihghlpr,0.624,0.226,0.226,872,1225
wrpbsjow,0.28,0.57,0.87,59,1729
aeysfwei,0.5519999999999999,0.298,0.5519999999999999,769,1750
atmfujxg,0,0,0.952,358,822
qozvnjah,0.654,0.496,0.354,708,1236
qyciudne,0.44400000000000006,0.44400000000000006,0.706,592,959
qsyvtdsx,0.346,0.346,0.804,474,1513
ecsjrndz,0.788,0.488,0.362,456,461
isznuvgo,0.29899999999999993,0.551,0.29899999999999993,873,1465
ysbilgqd,0.303,0.547,0.547,109,321
dnizsnqx,0.519,0.631,0.219,274,1671
uyknyrmu,0.694,0.156,0.694,66,1890
ighoslqb,0.857,0,0.29300000000000004,885,1404
ioejhtsk,0.29300000000000004,0.857,0,131,1278
yspqgwtq,0.566,0.28400000000000003,0.28400000000000003,332,1666
zhbkhkzr,1.0,0.772,0.078,218,897
rrjyqcse,0.093,0.757,0.093,91,1689
ucphoepb,0.991,0,0,182,971
olshktge,0.13100000000000003,0.719,0.43100000000000005,92,1162
iglekiyu,0.897,0.597,0.253,158,281
regkcqga,0.656,0.494,0.656,30,704
dnkhizeb,0.161,0.689,0.689,263,1298
wrisurvu,0.291,0.559,0.8590000000000001,763,1895
ooyhmdok,0.44599999999999995,0.44599999999999995,0.404,549,1087
zsdkaquc,0.281,0.869,0.281,386,1430
ianvngum,0.15900000000000006,0.4590000000000001,0.691,131,436
gtyfatxw,1.0,0.13,0.72,931,1162
sfrwjknk,0.417,0.43299999999999994,0.43299999999999994,703,749
buldluag,1.0,0.061,1.0,368,521
drvphuxg,0.254,0.554,0.596,503,782
kpifpxio,0.895,0.255,0,855,1140
zjgrnwey,0.131,1.0,1,52,1294
vhrywuzy,0.146,1.0,0.704,439,1021
xnchaeso,0.622,0.622,0.228,867,1361
tkeztacy,0.972,0.17800000000000002,0.17800000000000002,643,1661
ojbwwkmh,0.744,0.744,0.406,379,1055
dpymzwqi,0.536,0.614,0.614,600,878
ohtrifnp,1.0,0.8109999999999999,0.039,172,1928
utwlxjly,0.592,0.558,0.592,423,1748
rkqbnoby,0.29200000000000004,0,0.858,625,1264
dwujvyte,0.384,0.766,0.08399999999999999,355,1868
hlcxkllv,0.9600000000000001,0.66,0.19,710,1327
euxceigi,0.404,0.44599999999999995,0.44599999999999995,96,1719
huikgphl,1.0,0.773,0.077,398,1817
prrhvjdu,0.676,0.676,0.474,456,1678
owuurdtx,1.0,0.123,0.727,580,1622
jcoakzol,0.23899999999999996,0.911,0,30,1483
schoxlui,0.806,0.344,0.043999999999999956,50,1368
nwabvltw,0.985,0.165,0.6849999999999999,282,1299
zgptlmhq,0.503,0.647,0.347,849,1450
lswbtyep,0.14700000000000005,0.703,0.14700000000000005,10,1926
kfssigaq,0.44799999999999995,0.402,0.44799999999999995,995,1913
thjnvsaw,0.247,0.903,0.603,997,1928
atcvmxzz,0.32700000000000007,0.32700000000000007,0.823,348,1596
xqivjmot,0.33499999999999996,0.515,0.33499999999999996,297,1742
wsaknuyv,0.29799999999999993,0.598,0.552,657,924
ychshpbn,0.265,0.885,0.585,131,1160
echaxkrm,0.335,0.515,0.515,880,1320
nqaxanmm,0.256,0.256,0.894,511,1089
khjptspr,0.42500000000000004,0.12500000000000003,0.725,262,276
avzepsjo,1.0,0.739,0.111,248,1822
tshwfzgv,0.31099999999999994,0.31099999999999994,0.539,649,1884
twzsttvc,0.926,0.926,0.224,98,485
cqsfzjas,0.45099999999999996,0.45099999999999996,0.399,118,1868
lenbvyec,0.907,0.607,0.243,428,595
enfocqpi,0.7420000000000001,0.44200000000000006,0.408,3,1606
cmpecvxc,1.0,1.0,0.052,666,1735
dgkgyapv,0.466,0.384,0.384,428,1870
weyvjrqc,0.837,0.31300000000000006,0.31300000000000006,926,964
fbbgtfgm,0.72,0.72,0.13,64,1578
nvlxbcqr,0.501,0.801,0.349,491,1863
lpsgsonc,0.4590000000000001,0.691,0.15900000000000006,133,1652
dwekjrke,0.729,0.42899999999999994,0.421,254,1983
grewbohb,0.514,0.214,0.636,384,1275
gvoutmid,0.038,0.8119999999999999,1,50,1218
zbarcxyu,0.634,0.216,0.516,840,1419
lbvqvhfy,0.928,0,0,3,291
nfwiorhy,0.159,0,0.991,531,1388
thaempsz,0.22499999999999995,0.925,0.22499999999999995,388,1112
dnexupep,0.38,0.38,0.47,629,646
ghogstvg,0.24400000000000002,0.24400000000000002,0.606,107,1442
mmujbykz,0.543,0.607,0.607,379,1139
dcvczjkl,0.416,0.7340000000000001,0.7340000000000001,556,1622
jljojyko,0,0.949,0,935,1846
dezgdgid,0.078,0.772,1,155,1281
cqddrbxx,0.16699999999999995,0.46699999999999997,0.683,410,603
xscmumve,0.747,0.747,0.403,920,1603
aelrwtmn,0.365,0.365,0.785,210,1628
gotnmqql,0.5259999999999999,0.324,0.826,577,1607
qbwasqcz,1.0,0.122,1.0,145,336
fkumuvrw,0.569,0.281,0.869,747,1649
rlgbigub,0.469,0.769,0.381,663,1597
maynthsi,0.46099999999999997,0.46099999999999997,0.389,550,821
dgpjtddz,0,0.979,0,989,1078
fntlumlo,0.29599999999999993,0.29599999999999993,0.554,851,1140
smidipbx,0.24700000000000003,0.603,0.547,726,1205
dflulzdy,0.3909999999999999,0.691,0.459,360,1188
ztdefwai,0.967,0,0,179,1317
iouxxizb,0.5,0.35,0.8,678,1056
dtjpsill,0.678,0.172,0.9780000000000001,928,1049
wzkbdaif,0.854,0.296,0.854,462,482
