name,elevation,aspect,time_in,time_out
blezfbld,0.22,0.333,51,1417
rlozavji,0.212,0.342,776,1218
qohqstwh,0.205,0.347,9,1577
jjvkidxv,0.2,0.347,302,1094
sgdpxftk,0.183,0.3,662,1900
fqheiyav,0.182,0.1,14,1559
rycucana,0.272,0.05,423,678
winukzrh,0.264,0.214,889,1174
wsodgiln,0.289,0.925,67,1674
btdftvna,0.293,0.917,580,1443
xdbnhpdw,0.19,0.294,216,1261
lqjpgtkr,0.191,0.922,908,1993
oqqnqrvk,0.169,0.036,154,1666
lcalsupe,0.229,0.811,206,1275
nfbszunv,0.241,0.981,694,1040
yhmxwact,0.212,0.053,661,1718
rmufjedy,0.223,0.828,718,1267
tlhworrn,0.263,0.967,450,960
rzfvbooc,0.225,0.031,301,1268
chxkxrge,0.22,0.078,428,1687
ojumxkvc,0.557,0.864,294,311
utfnyntr,0.535,0.392,160,1445
xcekdjmy,0.543,0.097,550,1172
vmxkahfa,0.258,0.242,803,976
apnfxbcz,0.224,0.022,554,833
pydxbaln,0.199,0.95,521,1667
irblhsld,0.307,0.394,483,1053
zfjezyjn,0.186,0.308,602,1368
vwqfodfs,0.185,0.886,990,1038
iqvqwchn,0.19,0.942,350,1716
ccakmzoe,0.251,0.186,55,1109
ckvwegon,0.25,0.361,80,611
gxjhidnt,0.242,0.344,543,1131
mmfdqsdf,0.225,0.322,2,1798
gmdpoliv,0.208,0.319,589,932
mmcdsgwk,0.201,0.336,403,1809
jtqinqbf,0.185,0.264,94,1882
eulvwdra,0.19,0.892,297,548
nhbsneal,0.279,0.875,11,693
xdcdeevt,0.296,0.239,540,1660
noyxmlkp,0.198,0.361,414,1338
azoorvvs,0.193,0.975,345,1424
qgobyrii,0.177,0.289,949,1415
hfcxeksm,0.174,0.033,463,1698
wiylroim,0.184,0.958,658,1405
eaojuzlt,0.207,0.789,928,1338
iwnwkgiu,0.217,0.047,802,1804
tkwruxck,0.255,0.944,862,1428
ipggsukr,0.232,0.994,992,1022
vrbbguji,0.717,0.931,820,976
hffnwtmq,0.718,0.0,493,1089
zbhdoqoi,0.714,0.125,116,556
ncbkjaxn,0.711,0.106,807,891
qbdrqjqw,0.552,0.425,242,1411
mdaxjybo,0.502,0.361,216,1989
uilzukph,0.482,0.944,133,1172
tlsubyud,0.226,0.161,916,1176
uzdyodyn,0.228,0.894,993,1883
kmkfsluh,0.26,0.944,33,1919
lsozxomq,0.225,0.108,448,1416
uzjpveep,0.221,0.086,674,790
wwpgjliw,0.198,0.847,882,1451
heakfrdv,0.256,0.622,276,1147
hudpspew,0.304,0.797,867,1937
wuvfxawr,0.245,0.364,293,662
cqryeuxp,0.229,0.331,335,973
awgxpxne,0.221,0.322,195,577
thxwbufs,0.213,0.314,937,1252
jifuzxtz,0.205,0.306,543,1231
melwulhu,0.197,0.308,672,1506
nmluzayp,0.191,0.317,447,1296
lbgshlja,0.196,0.911,63,442
piduirjo,0.279,0.317,955,1029
gfulaixm,0.295,0.958,656,1162
pzwepeec,0.266,0.181,231,1637
oofddduw,0.267,0.111,562,1907
elyutcdy,0.267,0.886,552,1211
eqxjhyhq,0.292,0.839,739,1343
bviygfwi,0.297,0.0,222,1831
ikabggzz,0.18,0.25,104,346
kmdbdfue,0.189,0.956,711,1164
kinsewlk,0.235,0.136,196,1479
czujzwnl,0.22,0.094,942,1191
emcaxdsf,0.22,0.989,446,1211
wnaglngv,0.231,0.711,833,901
slmwyjmq,0.25,0.831,813,1496
mvgundkf,0.262,0.108,65,937
jgegcmlx,0.257,0.119,763,1079
figjuaor,0.242,0.0,908,1000
chtivkdd,0.719,0.975,636,965
vndfsppt,0.512,0.364,917,1139
stloiqnj,0.517,0.872,426,905
zxrmpigy,0.201,0.978,971,1699
pjgrtops,0.204,0.983,244,1900
gbhzdxfh,0.203,0.033,746,1796
niijbvsv,0.3,0.536,281,1774
lclzthtc,0.306,0.522,720,1129
cnmpdcjh,0.192,0.228,262,282
xsspgphy,0.243,0.436,250,1620
ceeapxbh,0.239,0.378,420,1891
jydzbfrh,0.225,0.319,694,1716
gojwtooh,0.217,0.311,543,633
hoyfvayd,0.209,0.3,995,1450
mnyjumnh,0.202,0.278,11,1272
qzwjefoi,0.196,0.253,699,1438
twvvibft,0.19,0.211,432,1652
gdcfzmsl,0.296,0.072,230,1120
hfxxhtfj,0.288,0.85,793,1811
vhqmylnw,0.296,0.9,206,1815
cpamjutb,0.298,0.269,755,1480
vzhjelpe,0.217,0.361,57,1282
jixlzwjl,0.2,0.319,492,1137
puwuykdq,0.197,0.153,285,331
rfrdxpsh,0.204,0.889,101,922
ehiiqyic,0.201,0.344,569,1699
scftyjqv,0.181,0.175,374,1374
qmbesgok,0.197,0.978,847,883
abwlqpaz,0.198,0.939,161,1313
wiooflbd,0.213,0.797,415,1391
wjeyvdum,0.218,0.797,787,1092
mitifmys,0.234,0.147,226,1464
awvjibur,0.22,0.094,207,478
efolzbes,0.264,0.083,966,997
humammwg,0.254,0.061,253,429
rysliebg,0.721,0.042,775,1819
tyzvgxtn,0.545,0.372,289,1125
slrtncka,0.527,0.336,65,646
smsnygnm,0.512,0.367,940,1899
sywkdxkf,0.507,0.364,218,1275
ghgkvycc,0.291,0.839,532,1713
ccysvivc,0.3,0.828,393,1313
czcnvrmv,0.308,0.936,851,1836
xgzcbyhe,0.303,0.219,823,1086
qfhhxjzu,0.259,0.869,279,1187
vzcaktqq,0.235,0.003,221,1778
tiphvprn,0.209,0.097,136,252
cuuznyia,0.272,0.728,807,1968
kysfxjyd,0.297,0.583,47,1578
adgmdeks,0.301,0.694,979,1251
oqohuvlt,0.234,0.389,134,945
wiongffy,0.222,0.306,515,1394
fqkvmbky,0.215,0.286,408,1115
wzxatoif,0.209,0.264,327,1326
lmcmtqpo,0.203,0.222,0,694
lclpmmti,0.193,0.128,876,1682
qveakhpu,0.199,0.783,737,817
cmbnuhui,0.239,0.856,488,598
tmtditip,0.3,0.036,816,887
cdglludc,0.273,0.156,919,1736
hcepcqtn,0.27,0.075,861,1578
vfpxuaiu,0.293,0.872,539,853
tutheteu,0.254,0.311,355,1551
ncluzxxt,0.219,0.339,427,1560
yocefovu,0.202,0.308,266,1432
khqjjyoc,0.195,0.328,729,807
pawvuxyo,0.185,0.119,658,1798
hsubwnst,0.223,0.119,513,557
jccaojoj,0.276,0.967,724,1139
vmqrjdln,0.28,0.036,570,1900
jjzlnfht,0.282,0.042,412,723
llolubld,0.272,0.056,27,668
iilaqnga,0.261,0.019,6,1543
qplnfumy,0.26,0.039,691,1432
wikxgvdf,0.507,0.361,679,894
akpreuyv,0.269,0.844,729,1949
wkbjtjiy,0.306,0.303,556,1378
yhcxihvn,0.266,0.406,577,1537
axvvembh,0.237,0.264,396,621
ptarawqi,0.234,0.111,363,1252
rptfqrep,0.253,0.236,747,923
gkhiwskr,0.229,0.356,273,843
xwloszhh,0.225,0.3,645,1565
qhalxyly,0.198,0.111,5,1492
wsqtovdg,0.286,0.269,818,1024
pyppiupf,0.288,0.906,708,1574
msqjkwdp,0.293,0.933,785,1063
gyttadbt,0.296,0.953,343,986
ewvxiotf,0.204,0.308,985,1612
pcvemjhi,0.202,0.125,867,1764
ocfinvwf,0.206,0.953,968,1770
ykedyubm,0.216,0.017,194,1750
lnkvtpnh,0.204,0.258,770,772
wkfpcbig,0.186,0.242,292,1179
qmgxlfym,0.185,0.994,760,1615
vpubnjep,0.204,0.842,385,1593
vwypelim,0.246,0.858,105,1330
kinywtba,0.223,0.114,707,1135
hkpfuzcv,0.224,0.767,576,776
sdpdgnsj,0.286,0.978,885,1858
eymnnjfn,0.281,0.031,777,928
qeaxaznx,0.257,0.142,252,1434
owydkxhd,0.72,0.236,723,1653
zkzyifwc,0.506,0.358,592,974
mpmtymhx,0.505,0.0,771,1471
rufhodfe,0.521,0.922,313,373
yrenxqoq,0.238,0.933,596,1651
wkhjvdai,0.246,0.069,240,1707
rmusrqsk,0.193,0.247,962,1173
luxcuxmm,0.193,0.853,292,1820
mtturzii,0.198,0.139,373,1693
knwqribb,0.284,0.256,411,673
mbknnylq,0.283,0.864,261,740
cojtgcye,0.302,0.969,893,1011
odcdwgbj,0.204,0.139,878,1949
sifadhob,0.203,0.939,625,1350
nppesgkc,0.207,0.911,222,1006
pmqviaxt,0.217,0.958,372,930
axnbrwjq,0.189,0.219,408,1754
ozbgeffx,0.265,0.967,571,1245
nmrkgclz,0.265,0.033,483,1636
zpidzmob,0.25,0.147,384,1687
oibjtacy,0.224,0.022,865,1136
njzyvdxi,0.234,0.758,50,179
gppdtwdj,0.289,0.992,568,578
nvchhtbp,0.288,0.031,70,682
eegbyfam,0.288,0.956,849,1539
nbvwapvk,0.291,0.975,197,811
bcpekwcq,0.277,0.039,72,115
uqrpzywm,0.577,0.814,697,1567
xueayggr,0.632,0.819,828,1268
atwbkoqg,0.718,0.825,759,1692
qurhkoob,0.72,0.914,184,1903
cjrxkvcy,0.214,0.686,433,793
hexhcagv,0.223,0.644,732,1037
aihvctvs,0.283,0.753,733,1629
caafsfgx,0.193,0.236,943,1960
kzmjvhpp,0.201,0.164,823,1965
tpipzpsk,0.307,0.017,286,1464
jqzslhmb,0.306,0.931,425,800
aufhufos,0.308,0.836,169,732
hhutecfv,0.281,0.992,183,1482
vpbwjbiq,0.272,0.35,987,1587
qjdqenfb,0.247,0.336,40,429
jamhyqdh,0.207,0.964,46,1358
yvosytyj,0.224,0.972,295,467
vdoibbru,0.193,0.189,40,602
cejkffmc,0.19,0.156,153,1707
nmxosnuc,0.187,0.097,266,1896
mbrteuus,0.187,0.931,302,494
nhhjbfel,0.193,0.9,175,495
hbzuvbvh,0.248,0.869,613,1555
pdgpxiba,0.226,0.094,948,1904
jfuicdww,0.263,0.747,730,1604
taiyvgoo,0.289,0.05,2,1027
qztewlvf,0.288,0.008,208,854
ivnigaqq,0.732,0.964,202,736
zpywoamw,0.687,0.45,520,1284
anspgvbc,0.284,0.319,64,121
iklksxrs,0.259,0.194,31,1331
uwfvnaux,0.207,0.236,586,1230
wztvcpql,0.224,0.581,580,1765
ojmhbucb,0.246,0.614,11,1871
bvzmnedh,0.194,0.911,804,1488
zvyllnbo,0.222,0.094,471,1994
abbgaxqj,0.211,0.164,282,1724
yhdisixn,0.253,0.683,480,1231
axbeekzb,0.307,0.847,145,1350
mebcufkc,0.306,0.975,954,1811
iafbwyrz,0.309,0.828,794,1817
quvanlsr,0.305,0.253,269,1023
pttrgetd,0.286,0.908,85,639
wblwfbwl,0.307,0.067,685,784
halqxzec,0.209,0.069,58,1850
kparzalt,0.194,0.164,986,1585
dxwwimoe,0.19,0.05,908,1481
ejmldfko,0.223,0.861,627,1401
hxnbzjed,0.232,0.967,824,1862
uebwcxxo,0.241,0.867,829,1804
qxgmnqtf,0.264,0.903,490,943
axlzyncc,0.263,0.247,885,1024
ldjziewt,0.228,0.167,134,1445
kwyjozvm,0.256,0.764,419,450
rschjecg,0.298,0.047,344,653
skkfuesf,0.72,0.833,246,729
dhzerhpr,0.273,0.361,398,922
aoifjohl,0.259,0.992,273,455
yotfzjbt,0.26,0.006,677,821
xwquyfxy,0.244,0.192,796,1827
buysaeck,0.208,0.567,414,970
mcxmsiur,0.25,0.733,264,1917
cvwecsgu,0.292,0.233,517,1761
eqdouvxo,0.311,0.278,473,1248
bdpurltg,0.293,0.297,537,663
qpqeicce,0.287,0.972,393,1156
bkpuxulz,0.308,0.261,536,1631
phcsathh,0.212,0.064,835,1827
faztyzwv,0.232,0.131,500,1961
suktsesf,0.214,0.275,320,917
dcpxjacs,0.193,0.153,425,672
nyjdzjvv,0.231,0.244,707,1908
jkxjnrlz,0.227,0.036,340,1795
lvqhntul,0.264,0.8,812,866
ecjrmrwv,0.287,0.856,217,381
gvnsxiqq,0.728,0.036,464,803
omnatkti,0.728,0.983,631,992
nxanstjz,0.739,0.919,541,1532
hgzmmsdu,0.716,0.194,379,1042
zmfewfww,0.594,0.314,153,1959
ddshnert,0.575,0.206,251,1873
hgadvoqq,0.209,0.117,188,1966
ycxtiqke,0.248,0.569,222,1458
howdwxlg,0.267,0.697,501,1237
tamgizrh,0.277,0.636,900,1114
vslkrjdf,0.197,0.303,914,1183
lqxovlyb,0.197,0.911,493,623
xoztfwld,0.219,0.269,536,1446
dcvufwsk,0.216,0.242,663,1625
gjbxuqkw,0.21,0.206,853,1968
etxfngpz,0.3,0.786,264,1221
xjrvaylw,0.318,0.125,79,1467
ipegrjaq,0.284,0.269,876,1703
rhmrpdjf,0.217,0.239,166,916
ysovttxm,0.194,0.031,671,1149
oqnbyvhb,0.195,0.958,919,1730
qjquavnc,0.23,0.925,944,1119
vznmpxgs,0.273,0.833,649,801
tbnppczu,0.29,0.869,684,827
dblklahi,0.297,0.858,788,1197
jfleecpi,0.295,0.467,834,1295
foyuyksh,0.731,0.983,951,1812
bieheqbu,0.725,0.158,388,1203
gutumvnm,0.694,0.1,853,1870
ynpkbcsw,0.263,0.139,520,1380
apxsfuud,0.266,0.942,561,570
kabjxmqu,0.227,0.411,184,1695
zktejiwf,0.205,0.039,532,1238
yatybfsc,0.235,0.661,381,1442
wlnsyinx,0.227,0.35,378,1430
srkvnqds,0.217,0.331,507,823
wdtopjpy,0.215,0.328,495,710
kykpruxi,0.21,0.275,307,549
sirwlcgm,0.207,0.125,435,1808
xheoynug,0.295,0.208,459,1721
zvhvgbpk,0.318,0.881,120,1669
eizkzwqs,0.316,0.197,873,1663
omrxwblt,0.294,0.956,341,1412
rogzlksz,0.3,0.008,687,719
ddshpxvo,0.292,0.297,828,1929
nmtuzuaq,0.216,0.119,883,1196
fhpptbpw,0.239,0.811,883,1147
qjinkcvr,0.243,0.125,173,816
rrnoxouz,0.196,0.961,678,683
iyosdqpk,0.231,0.175,761,1001
gelmqvqf,0.248,0.833,67,1827
xgkpidem,0.278,0.828,99,258
ytuqxvmv,0.298,0.961,390,1402
aiwukwer,0.302,0.344,715,1926
syttwhvm,0.292,0.481,700,1178
bibvxlcy,0.287,0.4,591,1529
hzjnpubg,0.737,0.967,999,1588
knhcjvlg,0.713,0.2,575,1675
aqxkovin,0.681,0.214,824,945
dprkscon,0.558,0.275,514,1299
xmsasqrf,0.548,0.286,332,794
asbwdfdb,0.495,0.075,592,1300
efurgyxk,0.225,0.408,773,1100
gjcbcqjs,0.3,0.764,192,1241
bxpdjums,0.214,0.333,712,999
oxbcgkbs,0.211,0.356,157,1763
eyogsbxj,0.207,0.375,797,825
domlnsig,0.259,0.842,301,452
ewuzcinp,0.314,0.739,631,1865
anqilpsx,0.322,0.983,340,1592
zznkflpm,0.219,0.106,203,947
qagcvmiz,0.227,0.269,954,1355
tainjvau,0.198,0.986,386,1387
cecjymzw,0.204,0.853,148,1573
vxxeypum,0.217,0.847,668,1665
wlhnhwnn,0.226,0.919,826,1116
irjuokcc,0.288,0.444,78,1095
jesciotj,0.742,0.994,53,632
begzgckd,0.703,0.911,854,940
ciwdgipa,0.621,0.861,597,1419
lpcglfks,0.508,0.322,771,1657
qfkqifnz,0.503,0.322,65,1070
ofsqfblu,0.273,0.25,227,1359
yudsgbug,0.274,0.8,632,1670
ehsunfki,0.286,0.747,539,1249
mktaxlth,0.203,0.025,586,1110
vujrpyic,0.208,0.275,332,443
uowoffjr,0.23,0.836,156,1068
slrwrjti,0.285,0.806,103,1526
sscyjcve,0.294,0.906,408,1534
mnviqzor,0.32,0.906,925,1552
soqraxvb,0.299,0.214,890,1671
sliizyqr,0.31,0.094,767,1023
moqpjweu,0.312,0.986,34,1026
xsloxiyq,0.225,0.164,781,1374
ranpfmmd,0.224,0.244,916,1951
yznxgbke,0.218,0.181,341,1000
rsesgwty,0.201,0.008,221,1410
iukweapm,0.23,0.9,282,588
ptezyotn,0.272,0.919,289,817
lmdlqqpr,0.275,0.931,303,983
wmxgckew,0.281,0.106,239,751
csyurdpp,0.233,0.083,12,274
tnguokzm,0.295,0.656,672,1858
glorndqm,0.746,0.986,882,1466
syueumxo,0.568,0.911,322,390
eydpxtve,0.623,0.856,301,969
vrmjwbku,0.671,0.836,356,1319
gxfropyv,0.259,0.336,900,1045
uaditmmx,0.231,0.397,50,1888
jxrugzgx,0.221,0.939,16,1922
wcpwfyje,0.227,0.939,38,379
vkbwwhog,0.307,0.772,979,1718
opfrkcgq,0.315,0.981,251,776
spepzugw,0.315,0.067,211,1626
smlbkgkj,0.243,0.275,307,1298
jexdqlcc,0.229,0.231,362,1965
viltckxs,0.226,0.144,547,971
xtymdchc,0.226,0.0,517,1099
dpljpspn,0.25,0.2,763,1509
kwouqnid,0.206,0.003,191,306
yvhflsxz,0.241,0.894,1,1962
opyaoaqc,0.248,0.881,937,1473
aisglrhq,0.281,0.906,812,1975
brnpamjk,0.263,0.814,907,1290
hfkzyfvp,0.279,0.461,734,1196
bkrruvoc,0.276,0.475,600,1259
dojzpsca,0.576,0.342,294,1700
gelsxfff,0.516,0.264,727,1902
hrmpsimq,0.554,0.869,467,1719
totdoymv,0.273,0.264,327,1234
eqroqoze,0.265,0.356,439,453
qneymbid,0.261,0.786,588,1060
ictiheip,0.31,0.733,507,855
syhegqea,0.308,0.214,51,532
gbscykyj,0.315,0.925,731,1442
nyccewtn,0.244,0.239,132,559
tzftwwry,0.235,0.139,42,970
yadcrrnx,0.241,0.158,765,1230
yjsvprby,0.229,0.053,668,1072
yayfkaxb,0.212,0.983,163,1920
kzpinfsi,0.226,0.906,266,1074
lrbtbayc,0.241,0.881,680,1701
ytrzvnuy,0.255,0.872,665,1883
grjdwlac,0.265,0.844,146,884
mnwuoaca,0.239,0.036,795,1678
kpddebkt,0.243,0.828,91,1877
nozbvsrc,0.757,0.736,529,917
htuevbrz,0.628,0.842,766,812
yqphuznc,0.718,0.725,950,1082
frgajrqm,0.54,0.222,906,1298
lbicysre,0.52,0.297,301,817
ykxllrbe,0.513,0.847,78,1596
yfnrsdkx,0.25,0.322,949,1940
eztmbvkr,0.235,0.381,80,1036
yzrijifg,0.214,0.844,402,1020
ecagwjra,0.236,0.822,653,988
ccpollsx,0.268,0.8,340,1092
xefqddoc,0.31,0.817,603,1596
vopmgdvq,0.287,0.783,900,1544
ppmoksza,0.306,0.222,6,453
bqfeewpb,0.302,0.197,127,409
dxkazbpu,0.316,0.861,725,742
jpetwfuc,0.32,0.958,553,1181
mjhqdibw,0.286,0.328,317,1669
mzbjbndb,0.237,0.228,127,744
rwyncehq,0.259,0.969,657,1507
frpglmgt,0.233,0.922,653,1673
smivcsqd,0.236,0.925,562,1272
xmvijhra,0.258,0.917,649,1820
ybhtzukn,0.26,0.906,611,742
aosabwrm,0.294,0.883,847,1606
wtwzjhsv,0.242,0.119,587,1260
yjviwxoh,0.269,0.817,124,1899
zjrnjkgd,0.758,0.736,718,1149
stieclwd,0.761,0.686,51,1818
siilcymm,0.75,0.864,925,1592
eyrquxfz,0.657,0.775,743,783
fvqqhqpi,0.7,0.953,842,1252
aatbfaak,0.54,0.289,909,1014
ahszsbrs,0.266,0.342,449,1229
efnkfbqj,0.217,0.4,952,1342
mmbsnzod,0.23,0.747,472,951
eveztjgr,0.249,0.083,651,979
tlrryhfj,0.245,0.058,134,317
igwxnrtq,0.284,0.781,66,297
lyqlvkna,0.234,0.078,781,1929
gvzcmlge,0.326,0.872,132,243
dhbphtws,0.311,0.925,126,1069
lqyutrfg,0.32,0.25,636,766
qaycazne,0.25,0.958,466,1945
zdhaocwn,0.251,0.972,158,1057
qhefnldz,0.256,0.953,952,1366
nufjnnqy,0.264,0.019,982,1915
shteceul,0.261,0.106,293,930
xxonunyj,0.258,0.111,930,1385
dtdvtfip,0.251,0.097,286,1832
rtskxmqz,0.224,0.967,258,615
wphwtadf,0.299,0.903,317,1725
ijjaesii,0.257,0.222,640,1460
ojekpdrc,0.282,0.833,220,375
dbwmumwu,0.285,0.569,575,1043
fabkyrcq,0.282,0.389,385,1772
pjsfbkoy,0.756,0.758,140,1162
hlgdycas,0.759,0.661,328,1726
tpfkrfzl,0.755,0.261,681,1032
qvlklhvy,0.757,0.872,591,1486
paelemzo,0.612,0.833,383,848
cpmlivku,0.538,0.325,113,754
xbwraasx,0.525,0.3,953,1148
higosexn,0.578,0.764,57,932
girsjckh,0.272,0.25,164,1772
zoujmjfh,0.261,0.544,592,638
cwjrtxqw,0.262,0.475,743,1959
woqvqvlf,0.214,0.389,910,1716
laujwvla,0.24,0.717,347,636
kwnjvsyn,0.252,0.064,116,612
pvbijtey,0.305,0.278,896,1909
fxlsgdqo,0.276,0.136,635,1299
lxniyqvy,0.297,0.967,310,381
dxwzeazo,0.312,0.167,194,1106
jibxgevt,0.248,0.297,832,1425
coayruoc,0.243,0.131,17,1680
kpsnobpk,0.246,0.936,835,1352
jpczslrh,0.23,0.875,730,1238
saqukqtr,0.295,0.867,4,950
gietqwho,0.262,0.247,60,713
icbepyvd,0.285,0.667,670,1047
maetpghz,0.759,0.133,833,1855
qijodofv,0.756,0.925,765,1897
bwxdfgrh,0.759,0.469,831,1131
oaunqvaf,0.754,0.281,273,1565
vqxfhotu,0.59,0.892,940,1637
xkavlhql,0.657,0.406,699,1857
djeduiff,0.582,0.2,364,847
wlirshdd,0.257,0.492,972,1274
owextqjf,0.253,0.369,380,1487
kaeybqra,0.216,0.311,214,1096
ihenfgqq,0.255,0.064,501,782
aqzkskye,0.264,0.775,662,1159
iaucjjrn,0.292,0.836,199,1918
czryaghm,0.309,0.878,281,661
tyjxdyid,0.299,0.283,558,1118
zodxhgqo,0.306,0.147,172,686
xnvhoqxc,0.301,0.094,54,632
gyghdyzx,0.255,0.914,953,1848
lbtedrez,0.246,0.672,487,889
ygdveclj,0.245,0.019,798,1352
djwmwtuj,0.279,0.472,598,816
ykfohyje,0.285,0.639,880,1531
fcfxnems,0.765,0.925,472,1578
zkhfunyb,0.286,0.225,201,1614
ptlsjbbs,0.234,0.814,322,527
uqtbkedl,0.248,0.789,331,1447
rvflmdqb,0.309,0.847,790,1903
mvxdpntf,0.23,0.272,193,1361
kggnuuie,0.311,0.172,174,614
gniumyba,0.318,0.092,81,641
ntoykifq,0.317,0.978,669,1488
sjvzzlvu,0.32,0.931,406,472
ndhmwvra,0.277,0.325,894,1905
xbukytww,0.251,0.228,71,1068
xyzlnajq,0.274,0.05,954,1029
szybuyty,0.261,0.108,907,1420
pddygfkd,0.246,0.178,727,912
fubrfamu,0.23,0.056,396,1895
tgyibnhv,0.27,0.878,848,956
abxpmzdi,0.309,0.886,462,1176
zilduonz,0.293,0.203,98,560
umzgbwql,0.286,0.2,877,1949
lilpakyt,0.25,0.186,309,984
zynigldg,0.248,0.936,370,546
yakzujou,0.265,0.142,987,1661
eglewtga,0.217,0.242,392,1051
mzgeyfnh,0.756,0.364,709,1635
kinjjspv,0.741,0.158,440,830
ijbovpxg,0.215,0.831,867,1435
bqqxydtd,0.218,0.797,314,778
tayhptve,0.233,0.781,524,1988
oeppwbdq,0.257,0.817,819,1734
qxuzdxee,0.266,0.908,255,773
kjhxjclv,0.256,0.281,641,1576
djecfarq,0.231,0.219,247,1418
vwtrdstk,0.286,0.856,600,1506
hpnckogw,0.307,0.028,260,1107
asawbswq,0.323,0.089,977,1498
aydfbgqa,0.32,0.008,226,1480
yaxcaaom,0.256,0.922,734,1044
mqftzbzb,0.276,0.103,901,1852
jubqrwlm,0.283,0.228,636,744
tujvzacz,0.252,0.153,398,1951
akvgsuqo,0.251,0.917,815,925
felpglcb,0.281,0.381,129,1910
qubwenae,0.279,0.375,842,1502
oenxaspn,0.276,0.108,176,179
wlemkflw,0.779,0.942,744,1677
kxuzxjtc,0.578,0.978,18,1186
lrhkbhgn,0.249,0.378,42,814
jmyqlthm,0.228,0.875,839,1156
txfyjdor,0.233,0.986,396,747
uttpmvkb,0.271,0.0,416,1183
sdrseslg,0.269,0.989,728,1245
nizlptqk,0.305,0.339,806,811
dwpubbce,0.236,0.194,634,1281
ljnhbygg,0.34,0.344,879,1581
stusnnwu,0.323,0.978,770,1894
payvenzj,0.284,0.022,509,1843
vthtdzai,0.283,0.072,709,1211
xuxyudun,0.275,0.119,527,730
qhlpwjat,0.258,0.186,234,1304
ttlrqegp,0.28,0.842,939,1514
xcxntpkt,0.3,0.928,25,417
ouxupiny,0.259,0.211,269,874
bykggcte,0.253,0.889,819,1250
qshubmwc,0.279,0.864,147,256
bdfcbkkt,0.223,0.311,746,1831
yoeezivi,0.753,0.256,407,1797
daeiolgi,0.246,0.447,781,1207
guvolylp,0.238,0.914,108,378
fkhksexn,0.266,0.786,375,1628
jggtglmc,0.273,0.942,8,1615
atrutbwy,0.277,0.819,45,1218
xtajlycy,0.306,0.389,394,1722
qeiybjek,0.243,0.256,970,1060
fjcefmsc,0.331,0.15,604,1488
plypoawe,0.328,0.342,673,1518
jjcjdtnc,0.269,0.069,227,1686
okeinevq,0.263,0.067,574,916
hmsenwjo,0.269,0.192,364,731
hhhwvxei,0.266,0.244,136,357
eepaptzb,0.26,0.244,776,1023
knomtcjq,0.248,0.147,438,921
uapxexvx,0.305,0.933,916,1118
myajbmgx,0.309,0.394,402,1795
ioipftrp,0.307,0.289,703,1177
iqqcekna,0.267,0.242,163,1701
saxlxwqq,0.26,0.231,812,1229
lzyyjlma,0.253,0.0,84,1213
tolzleqq,0.27,0.856,557,1640
lewiophe,0.278,0.947,467,1764
eaarvcex,0.278,0.139,553,1119
muhszehf,0.271,0.325,243,1102
drdrmrez,0.227,0.308,387,669
sxqkzwfc,0.753,0.994,873,1190
wiiuapnz,0.648,0.4,778,1292
zhhmnwlc,0.552,0.175,124,1121
ehorxaou,0.582,0.028,702,1282
quonvgws,0.245,0.3,699,1373
sbfouzpb,0.229,0.306,516,1602
leymujxx,0.226,0.811,741,967
kavmejou,0.253,0.742,440,838
yuwfgpsa,0.28,0.919,784,791
tuehecwx,0.3,0.647,49,1461
ntnklpnd,0.304,0.589,750,853
jgtffwzd,0.293,0.308,545,615
qdhxcebm,0.246,0.175,315,506
rxjmhpxa,0.339,0.942,343,612
eckgtmzl,0.327,0.314,846,973
ubyeimsp,0.323,0.892,733,1966
qmkwzdwe,0.294,0.836,852,1448
ocbslfca,0.254,0.158,484,889
gzfzbxep,0.251,0.081,864,1957
pnmvupjd,0.306,0.528,891,1920
jglopsrw,0.254,0.989,466,945
dlkkrtjr,0.283,0.0,851,1579
lblhadfw,0.257,0.361,352,741
jjdajsdq,0.251,0.358,487,1267
vjbenqzx,0.759,0.044,723,1762
mlgyttio,0.603,0.975,74,467
lanbumuz,0.511,0.011,263,1290
zbhbbxml,0.245,0.206,560,1515
uyamtpij,0.249,0.972,505,1574
nvcfpdlq,0.271,0.733,774,1033
oskoxapx,0.285,0.969,453,825
eamuizon,0.284,0.981,331,1574
bdieaqrw,0.258,0.239,161,1260
skutipla,0.318,0.058,498,1570
nskmihpd,0.336,0.267,959,1882
pocdseiq,0.334,0.35,789,847
jwxlhvcu,0.329,0.233,843,1979
rvdpkjjd,0.265,0.181,238,1858
kwsrwqql,0.26,0.108,622,1691
ftbkvvbb,0.259,0.058,244,1467
rmbdoinr,0.26,0.856,302,1624
nkyiyprb,0.303,0.469,320,1523
bcbbmrpz,0.257,0.933,450,922
lfrziygb,0.259,0.944,362,1569
ydsptkvv,0.262,0.911,8,1936
wpoimhgs,0.271,0.928,444,1409
ilpcmkkg,0.283,0.911,1,1797
ponqjvrp,0.69,0.825,138,631
yeozsqqv,0.725,0.992,389,575
ipahkpcj,0.515,0.831,783,1405
hkqueyig,0.275,0.292,485,658
hqtxffpv,0.214,0.197,792,1528
dpufpjgv,0.247,0.908,338,538
lkltomco,0.252,0.958,801,1125
hsfouxvd,0.264,0.769,4,1334
mqvfkdvj,0.291,0.783,922,1661
ecyfhgst,0.271,0.189,942,1819
kgizxxxe,0.266,0.153,503,1612
